**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/13/2023 10:00:00 PM	0.408	210	8.411	210	29.700	210	81.4	7.88	210	0.46	210	0.35	210	7.80	210	0.429	210			1023.05796	210	37.5	210	0.17	330	80.9	210	161.51	210	5.62	210		999	7.607	300		999	8.478	210	8.852	330	13.8	12.4		-0.936802	-0.889626		
2/13/2023 10:15:00 PM	0.445	210	8.423	210	29.701	210	81.6	7.89	210	0.50	210	0.34	210	7.80	210	0.438	210			1023.05834	210	37.9	210	0.17	330	83.3	210	165.71	210	6.19	210		999	7.608	300		999	8.492	210	8.853	330	13.8	12.4		-0.936747	-0.889580		
2/13/2023 10:30:00 PM	0.418	210	8.421	210	29.697	210	81.4	7.88	210	0.48	210	0.35	210	7.80	210	0.419	210			1023.05406	210	37.7	210	0.17	330	83.5	210	149.93	210	6.19	210		999	7.607	300		999	8.494	210	8.853	330	13.8	12.4		-0.936794	-0.889600		
2/13/2023 10:45:00 PM	0.418	210	8.441	210	29.702	210	81.3	7.85	210	0.50	210	0.34	210	7.80	210	0.425	210			1023.05552	210	37.9	210	0.17	330	84.3	210	154.89	210	6.13	210		999	7.605	300		999	8.511	210	8.850	330	13.8	12.4		-0.936913	-0.889750		
2/13/2023 11:00:00 PM	0.461	210	8.441	210	29.699	210	81.2	7.85	210	0.48	210	0.35	210	7.80	210	0.422	210			1023.05370	210	38.3	210	0.17	330	84.2	210	182.69	210	6.30	210		999	7.603	300		999	8.511	210	8.847	330	13.8	12.4		-0.937045	-0.889901		
2/13/2023 11:15:00 PM	0.435	210	8.445	210	29.704	210	81.2	7.85	210	0.50	210	0.35	210	7.80	210	0.419	210			1023.05659	210	38.4	210	0.17	330	82.2	210	165.84	210	6.09	210		999	7.604	300		999	8.507	210	8.849	330	13.8	12.4		-0.936979	-0.889810		
2/13/2023 11:30:00 PM	0.421	210	8.441	210	29.703	210	81.2	7.85	210	0.49	210	0.35	210	7.80	210	0.426	210			1023.05596	210	38.3	210	0.17	330	83.5	210	149.50	210	4.25	210		999	7.603	300		999	8.520	210	8.848	330	13.8	12.4		-0.937001	-0.889843		
2/13/2023 11:45:00 PM	0.418	210	8.430	210	29.703	210	81.2	7.85	210	0.52	210	0.35	210	7.80	210	0.423	210			1023.05756	210	38.1	210	0.17	330	83.7	210	148.59	210	4.42	210		999	7.601	300		999	8.505	210	8.846	330	13.8	12.4		-0.937147	-0.889974		
2/14/2023 12:00:00 AM	0.434	210	8.390	210	29.703	210	81.3	7.87	210	0.49	210	0.33	210	7.80	210	0.422	210			1023.06314	210	37.5	210	0.17	330	83.7	210	113.23	210	3.79	210		999	7.597	300		999	8.509	210	8.842	330	13.8	12.4		-0.937364	-0.890164		
2/14/2023 12:15:00 AM	0.422	210	8.433	210	29.703	210	81.3	7.86	210	0.53	210	0.34	210	7.80	210	0.429	210			1023.05681	210	38.1	210	0.17	330	81.6	210	135.64	210	3.98	210		999	7.593	300		999	8.494	210	8.839	330	13.8	12.4		-0.937602	-0.890390		
2/14/2023 12:30:00 AM	0.433	210	8.441	210	29.703	210	81.2	7.85	210	0.51	210	0.36	210	7.80	210	0.439	210			1023.05638	210	38.6	210	0.17	330	76.6	210	147.43	210	4.57	210		999	7.588	300		999	8.497	210	8.834	330	13.8	12.4		-0.937858	-0.890656		
2/14/2023 12:45:00 AM	0.420	210	8.425	210	29.706	210	81.2	7.85	210	0.54	210	0.34	210	7.80	210	0.425	210			1023.06043	210	38.3	210	0.17	330	77.7	210	138.95	210	3.76	210		999	7.577	300		999	8.508	210	8.823	330	13.8	12.4		-0.938482	-0.891247		
2/14/2023 1:00:00 AM	0.427	210	8.421	210	29.703	210	81.2	7.85	210	0.52	210	0.37	210	7.80	210	0.430	210			1023.05857	210	38.1	210	0.17	330	78.8	210	143.91	210	3.61	210		999	7.573	300		999	8.500	210	8.819	330	13.8	12.4		-0.938714	-0.891499		
2/14/2023 1:15:00 AM	0.438	210	8.421	210	29.700	210	81.3	7.86	210	0.55	210	0.34	210	7.80	210	0.432	210			1023.05635	210	37.7	210	0.17	330	79.3	210	129.73	210	2.81	210		999	7.584	300		999	8.499	210	8.831	330	13.8	12.4		-0.938084	-0.890825		
2/14/2023 1:30:00 AM	0.426	210	8.434	210	29.704	210	81.2	7.85	210	0.49	210	0.34	210	7.80	210	0.426	210			1023.05762	210	37.4	210	0.17	330	79.8	210	130.42	210	3.19	210		999	7.583	300		999	8.494	210	8.829	330	13.8	12.4		-0.938118	-0.890896		
2/14/2023 1:45:00 AM	0.431	210	8.403	210	29.703	210	81.2	7.86	210	0.54	210	0.36	210	7.80	210	0.428	210			1023.06155	210	37.4	210	0.17	330	79.9	210	111.92	210	3.29	210		999	7.590	300		999	8.482	210	8.836	330	13.8	12.4		-0.937745	-0.890514		
2/14/2023 2:00:00 AM	0.427	210	8.371	210	29.709	210	81.3	7.87	210	0.50	210	0.36	210	7.80	210	0.423	210			1023.07053	210	36.8	210	0.17	330	79.6	210	98.86	210	2.89	210		999	7.592	300		999	8.458	210	8.838	330	13.8	12.4		-0.937654	-0.890434		
2/14/2023 2:15:00 AM	0.441	210	8.366	210	29.703	210	81.3	7.87	210	0.54	210	0.34	210	7.80	210	0.426	210			1023.06690	210	37.0	210	0.17	330	80.3	210	106.53	210	2.24	210		999	7.592	300		999	8.438	210	8.839	330	13.8	12.4		-0.937648	-0.890432		
2/14/2023 2:30:00 AM	0.454	210	8.317	210	29.704	210	81.4	7.88	210	0.51	210	0.35	210	7.80	210	0.419	210			1023.07571	210	36.5	210	0.17	330	80.7	210	98.32	210	2.85	210		999	7.590	300		999	8.432	210	8.837	330	13.8	12.4		-0.937794	-0.890560		
2/14/2023 2:45:00 AM	0.442	210	8.370	210	29.708	210	81.4	7.88	210	0.54	210	0.35	210	7.80	210	0.424	210			1023.07079	210	36.1	210	0.17	330	80.8	210	115.21	210	3.04	210		999	7.581	300		999	8.438	210	8.829	330	13.8	12.3		-0.938256	-0.891010		
2/14/2023 3:00:00 AM	0.428	210	8.359	210	29.704	210	81.3	7.87	210	0.50	210	0.35	210	7.80	210	0.433	210			1023.06842	210	36.1	210	0.17	330	80.9	210	112.28	210	2.69	210		999	7.574	300		999	8.444	210	8.820	330	13.8	12.4		-0.938687	-0.891456		
2/14/2023 3:15:00 AM	0.441	210	8.364	210	29.712	210	81.3	7.87	210	0.52	210	0.35	210	7.80	210	0.416	210			1023.07395	210	36.1	210	0.17	330	82.5	210	82.75	210	2.36	210		999	7.588	300		999	8.447	210	8.835	330	13.8	12.4		-0.937864	-0.890648		
2/14/2023 3:30:00 AM	0.434	210	8.344	210	29.681	210	82.4	7.98	210	0.60	210	0.35	210	7.81	210	0.425	210			1023.05245	210	36.3	210	0.17	330	81.9	210	72.46	210	2.98	210		999	7.591	300		999	8.433	210	8.837	330	13.8	12.4		-0.937730	-0.890514		
2/14/2023 3:45:00 AM	0.442	210	8.315	210	29.665	210	83.2	8.07	210	0.67	210	0.32	210	7.81	210	0.423	210			1023.04569	210	36.5	210	0.17	330	81.4	210	98.93	210	2.65	210		999	7.601	300		999	8.409	210	8.848	330	13.8	12.4		-0.937135	-0.889928		
2/14/2023 4:00:00 AM	0.444	210	8.297	210	29.655	210	83.6	8.11	210	0.64	210	0.33	210	7.81	210	0.436	210			1023.03995	210	36.5	210	0.17	330	81.8	210	109.05	210	1.58	210		999	7.617	300		999	8.397	210	8.863	330	13.8	12.3		-0.936274	-0.889088		
2/14/2023 4:15:00 AM	0.453	210	8.304	210	29.659	210	83.6	8.11	210	0.67	210	0.32	210	7.81	210	0.428	210			1023.04190	210	36.6	210	0.17	330	82.4	210	80.41	210	1.45	210		999	7.622	300		999	8.397	210	8.867	330	13.8	12.4		-0.936002	-0.888849		
2/14/2023 4:30:00 AM	0.448	210	8.332	210	29.646	210	83.7	8.12	210	0.67	210	0.31	210	7.82	210	0.414	210			1023.02795	210	36.6	210	0.17	330	83.7	210	105.25	210	1.41	210		999	7.622	300		999	8.390	210	8.867	330	13.8	12.3		-0.936017	-0.888827		
2/14/2023 4:45:00 AM	0.444	210	8.355	210	29.661	210	83.5	8.09	210	0.68	210	0.31	210	7.81	210	0.436	210			1023.03607	210	36.5	210	0.17	330	83.9	210	113.72	210	1.20	210		999	7.620	300		999	8.402	210	8.866	330	13.8	12.3		-0.936122	-0.888935		
2/14/2023 5:00:00 AM	0.445	210	8.313	210	29.664	210	83.6	8.10	210	0.64	210	0.31	210	7.81	210	0.429	210			1023.04500	210	36.3	210	0.17	330	83.6	210	84.91	210	1.08	210		999	7.616	300		999	8.409	210	8.862	330	13.8	12.3		-0.936323	-0.889098		
2/14/2023 5:15:00 AM	0.452	210	8.351	210	29.678	210	83.2	8.06	210	0.66	210	0.32	210	7.81	210	0.413	210			1023.05057	210	36.5	210	0.17	330	84.2	210	92.22	210	0.81	210		999	7.609	300		999	8.418	210	8.856	330	13.8	12.3		-0.936727	-0.889483		
2/14/2023 5:30:00 AM	0.459	210	8.339	210	29.680	210	83.1	8.05	210	0.63	210	0.32	210	7.81	210	0.434	210			1023.05383	210	36.8	210	0.17	330	85.3	210	84.56	210	1.85	210		999	7.605	300		999	8.420	210	8.851	330	13.8	12.3		-0.936931	-0.889722		
2/14/2023 5:45:00 AM	0.450	210	8.343	210	29.684	210	83.0	8.04	210	0.62	210	0.31	210	7.81	210	0.421	210			1023.05610	210	36.3	210	0.17	330	82.9	210	49.57	210	2.22	210		999	7.595	300		999	8.415	210	8.841	330	13.8	12.3		-0.937514	-0.890292		
2/14/2023 6:00:00 AM	0.462	210	8.345	210	29.683	210	83.0	8.04	210	0.61	210	0.32	210	7.81	210	0.429	210			1023.05496	210	36.5	210	0.17	330	83.2	210	47.50	210	2.59	210		999	7.589	300		999	8.409	210	8.836	330	13.8	12.4		-0.937844	-0.890585		
2/14/2023 6:15:00 AM	0.477	210	8.353	210	29.683	210	82.9	8.03	210	0.63	210	0.32	210	7.81	210	0.435	210			1023.05403	210	36.6	210	0.17	330	83.8	210	45.61	210	2.64	210		999	7.588	300		999	8.419	210	8.835	330	13.8	12.4		-0.937868	-0.890634		
2/14/2023 6:30:00 AM	0.471	210	8.379	210	29.689	210	82.7	8.01	210	0.57	210	0.32	210	7.81	210	0.421	210			1023.05486	210	36.6	210	0.17	330	83.2	210	43.64	210	2.37	210		999	7.592	300		999	8.427	210	8.839	330	13.8	12.3		-0.937643	-0.890393		
2/14/2023 6:45:00 AM	0.475	210	8.346	210	29.690	210	82.7	8.02	210	0.64	210	0.40	210	7.81	210	0.431	210			1023.06036	210	36.6	210	0.18	330	83.0	210	43.08	210	2.54	210		999	7.606	300		999	8.432	210	8.853	330	13.8	12.4		-0.936882	-0.889641		
2/14/2023 7:00:00 AM	0.481	210	8.349	210	29.690	210	82.7	8.01	210	0.61	210	0.32	210	7.81	210	0.416	210			1023.05971	210	37.7	210	0.97	330	83.1	210	16.76	210	3.74	210		999	7.594	300		999	8.438	210	8.841	330	13.8	12.4		-0.937533	-0.890298		
2/14/2023 7:15:00 AM	0.466	210	8.373	210	29.694	210	82.7	8.01	210	0.63	210	0.32	210	7.81	210	0.427	210			1023.05966	210	38.3	210	4.21	210	82.7	210	232.27	210	4.41	210		999	7.593	300		999	8.437	210	8.839	330	13.8	12.4		-0.937601	-0.890395		
2/14/2023 7:30:00 AM	0.483	210	8.379	210	29.699	210	82.5	7.99	210	0.58	210	0.33	210	7.81	210	0.420	210			1023.06254	210	37.9	210	19.62	210	80.9	210	35.20	210	3.92	210		999	7.604	300		999	8.453	210	8.849	330	13.8	12.4		-0.936967	-0.889818		
2/14/2023 7:45:00 AM	0.482	210	8.373	210	29.704	210	82.3	7.97	210	0.61	210	0.33	210	7.81	210	0.433	210			1023.06727	210	37.7	210	42.79	210	81.2	210	18.10	210	2.84	210		999	7.608	300		999	8.444	210	8.854	330	13.8	12.3		-0.936781	-0.889581		
2/14/2023 8:00:00 AM	0.497	210	8.402	210	29.716	210	81.9	7.92	210	0.54	210	0.33	210	7.80	210	0.423	210			1023.07243	210	37.9	210	73.80	210	76.2	210	128.16	210	3.54	210		999	7.603	300		999	8.451	210	8.850	330	13.8	12.3		-0.937061	-0.889819		
2/14/2023 8:15:00 AM	0.511	210	8.386	210	29.713	210	81.9	7.92	210	0.55	210	0.34	210	7.80	210	0.426	210			1023.07307	210	38.1	210	90.54	210	75.9	210	14.24	210	3.51	210		999	7.597	300		999	8.459	210	8.843	330	13.8	12.4		-0.937381	-0.890157		
2/14/2023 8:30:00 AM	0.471	210	8.404	210	29.718	210	81.8	7.91	210	0.42	210	0.34	210	7.80	210	0.430	210			1023.07420	210	38.6	210	169.16	210	77.1	210	36.53	210	2.73	210		999	7.595	300		999	8.470	210	8.841	330	13.8	12.5		-0.937463	-0.890268		
2/14/2023 8:45:00 AM	0.458	210	8.400	210	29.720	210	81.8	7.91	210	0.44	210	0.36	210	7.80	210	0.421	210			1023.07601	210	38.8	210	393.46	210	75.1	210	69.74	210	4.22	210		999	7.594	300		999	8.473	210	8.840	330	13.8	12.7		-0.937527	-0.890320		
2/14/2023 9:00:00 AM	0.477	210	8.421	210	29.724	210	81.6	7.89	210	0.36	210	0.34	210	7.80	210	0.431	210			1023.07624	210	39.7	210	367.03	210	74.0	210	149.63	210	3.79	210		999	7.595	300		999	8.480	210	8.842	330	13.8	12.8		-0.937494	-0.890239		
2/14/2023 9:15:00 AM	0.479	210	8.418	210	29.724	210	81.7	7.89	210	0.38	210	0.34	210	7.80	210	0.428	210			1023.07679	210	40.1	210	361.58	210	66.5	210	190.89	210	5.62	210		999	7.598	300		999	8.485	210	8.845	330	13.8	12.8		-0.937283	-0.890066		
2/14/2023 9:30:00 AM	0.474	210	8.419	210	29.726	210	81.8	7.91	210	0.36	210	0.33	210	7.80	210	0.432	210			1023.07830	210	40.4	210	571.29	210	62.7	210	338.83	210	6.83	210		999	7.605	300		999	8.491	210	8.851	330	13.8	12.8		-0.936926	-0.889730		
2/14/2023 9:45:00 AM	0.512	210	8.423	210	29.727	210	81.8	7.91	210	0.36	210	0.33	210	7.80	210	0.433	210			1023.07884	210	40.6	210	553.71	210	62.0	210	274.21	210	4.55	210		999	7.606	300		999	8.493	210	8.852	330	13.8	12.9		-0.936858	-0.889672		
2/14/2023 10:00:00 AM	0.542	210	8.412	210	29.726	210	81.9	7.92	210	0.31	210	0.34	210	7.80	210	0.427	210			1023.07908	210	40.4	210	626.04	210	61.4	210	148.41	210	6.86	210		999	7.609	300		999	8.488	210	8.854	330	13.8	12.9		-0.936722	-0.889558		
2/14/2023 10:15:00 AM	0.547	210	8.413	210	29.723	210	81.9	7.92	210	0.38	210	0.34	210	7.80	210	0.415	210			1023.07692	210	41.0	210	487.78	210	63.8	210	335.81	210	5.74	210		999	7.608	300		999	8.485	210	8.853	330	13.8	12.9		-0.936754	-0.889590		
2/14/2023 10:30:00 AM	0.519	210	8.417	210	29.722	210	82.0	7.92	210	0.33	210	0.34	210	7.80	210	0.433	210			1023.07550	210	40.8	210	772.62	210	61.9	210	334.26	210	5.79	210		999	7.608	300		999	8.488	210	8.853	330	13.8	13.0		-0.936731	-0.889585		
2/14/2023 10:45:00 AM	0.531	210	8.423	210	29.722	210	82.0	7.93	210	0.34	210	0.33	210	7.80	210	0.418	210			1023.07494	210	41.0	210	450.47	210	58.7	210	297.64	210	5.38	210		999	7.607	300		999	8.491	210	8.853	330	13.8	13.0		-0.936809	-0.889609		
2/14/2023 11:00:00 AM	0.511	210	8.424	210	29.724	210	82.0	7.92	210	0.30	210	0.34	210	7.80	210	0.428	210			1023.07584	210	41.3	210	707.11	210	58.7	210	341.97	210	5.41	210		999	7.604	300		999	8.491	210	8.849	330	13.8	13.0		-0.936950	-0.889800		
2/14/2023 11:15:00 AM	0.506	210	8.435	210	29.725	210	82.1	7.93	210	0.32	210	0.33	210	7.80	210	0.430	210			1023.07521	210	41.5	210	883.75	210	58.4	210	345.24	210	5.49	210		999	7.600	300		999	8.497	210	8.846	330	13.8	13.1		-0.937172	-0.890000		
2/14/2023 11:30:00 AM	0.522	210	8.437	210	29.725	210	82.1	7.94	210	0.28	210	0.34	210	7.80	210	0.422	210			1023.07467	210	41.9	210	914.89	210	54.7	210	342.34	210	5.92	210		999	7.603	300		999	8.506	210	8.848	330	13.8	13.1		-0.937001	-0.889844		
2/14/2023 11:45:00 AM	0.540	210	8.443	210	29.725	210	82.4	7.96	210	0.31	210	0.32	210	7.80	210	0.432	210			1023.07424	210	41.7	210	968.74	210	59.2	210	329.11	210	5.67	210		999	7.604	300		999	8.511	210	8.849	330	13.8	12.9		-0.936967	-0.889818		
2/14/2023 12:00:00 PM	0.467	210	8.389	210	29.693	210	83.7	8.10	210	0.39	210	0.31	210	7.81	210	0.423	210			1023.05668	210	41.9	210	449.98	210	60.5	210	338.78	210	5.09	210		999	7.613	300		999	8.485	210	8.858	330	13.8	12.9		-0.936486	-0.889317		
2/14/2023 12:15:00 PM	0.546	210	8.310	210	29.627	210	86.1	8.35	210	0.55	210	0.28	210	7.83	210	0.423	210			1023.01634	210	41.7	210	494.59	210	60.4	210	336.31	210	6.77	210		999	7.622	300		999	8.420	210	8.866	330	13.8	12.9		-0.936000	-0.888892		
2/14/2023 12:30:00 PM	0.541	210	8.353	210	29.637	210	85.6	8.30	210	0.58	210	0.30	210	7.83	210	0.420	210			1023.01826	210	41.7	210	350.12	210	59.3	210	283.58	210	6.88	210		999	7.622	300		999	8.426	210	8.866	330	13.8	12.9		-0.935992	-0.888882		
2/14/2023 12:45:00 PM	0.501	210	8.318	210	29.624	210	86.4	8.38	210	0.67	210	0.29	210	7.83	210	0.433	210			1023.01291	210	42.0	210	395.69	210	60.6	210	344.08	210	6.00	210		999	7.628	300		999	8.412	210	8.871	330	13.8	12.8		-0.935665	-0.888574		
2/14/2023 1:00:00 PM	0.527	210	8.312	210	29.614	210	86.6	8.40	210	0.69	210	0.29	210	7.83	210	0.416	210			1023.00546	210	42.2	210	337.05	210	62.0	210	37.58	210	5.78	210		999	7.628	300		999	8.400	210	8.871	330	13.8	12.8		-0.935645	-0.888570		
2/14/2023 1:15:00 PM	0.538	210	8.371	210	29.638	210	85.7	8.30	210	0.44	210	0.29	210	7.83	210	0.427	210			1023.01589	210	42.4	210	771.59	210	61.9	210	234.14	210	5.76	210		999	7.625	300		999	8.423	210	8.869	330	13.8	13.0		-0.935838	-0.888721		
2/14/2023 1:30:00 PM	0.570	210	8.372	210	29.642	210	85.5	8.28	210	0.43	210	0.30	210	7.83	210	0.422	210			1023.01930	210	42.6	210	853.74	210	60.5	210	343.42	210	7.58	210		999	7.619	300		999	8.433	210	8.863	330	13.8	13.0		-0.936121	-0.889026		
2/14/2023 1:45:00 PM	0.502	210	8.406	210	29.656	210	85.2	8.25	210	0.55	210	0.30	210	7.82	210	0.430	210			1023.02555	210	42.9	210	498.26	210	58.3	210	335.83	210	7.34	210		999	7.619	300		999	8.462	210	8.864	330	13.8	13.1		-0.936118	-0.888957		
2/14/2023 2:00:00 PM	0.551	210	8.415	210	29.683	210	84.4	8.16	210	0.36	210	0.31	210	7.82	210	0.413	210			1023.04535	210	43.1	210	782.96	210	63.1	210	304.94	210	6.02	210		999	7.618	300		999	8.470	210	8.863	330	13.8	13.1		-0.936204	-0.889051		
2/14/2023 2:15:00 PM	0.572	210	8.413	210	29.669	210	84.7	8.19	210	0.42	210	0.31	210	7.82	210	0.422	210			1023.03477	210	43.5	210	739.81	210	61.6	210	333.25	210	6.38	210		999	7.619	300		999	8.479	210	8.863	330	13.8	13.0		-0.936142	-0.889006		
2/14/2023 2:30:00 PM	0.569	210	8.408	210	29.684	210	84.1	8.13	210	0.41	210	0.32	210	7.82	210	0.416	210			1023.04677	210	43.1	210	270.71	210	59.0	210	330.56	210	6.32	210		999	7.617	300		999	8.485	210	8.861	330	13.8	12.9		-0.936270	-0.889138		
2/14/2023 2:45:00 PM	0.544	210	8.428	210	29.700	210	83.3	8.06	210	0.37	210	0.32	210	7.81	210	0.429	210			1023.05638	210	43.5	210	663.74	210	60.2	210	329.33	210	7.06	210		999	7.614	300		999	8.491	210	8.859	330	13.8	13.0		-0.936439	-0.889251		
2/14/2023 3:00:00 PM	0.544	210	8.429	210	29.693	210	83.6	8.08	210	0.46	210	0.33	210	7.81	210	0.428	210			1023.05047	210	43.3	210	388.38	210	60.1	210	318.05	210	6.97	210		999	7.614	300		999	8.497	210	8.859	330	13.8	12.9		-0.936391	-0.889253		
2/14/2023 3:15:00 PM	0.516	210	8.433	210	29.699	210	83.4	8.06	210	0.40	210	0.33	210	7.81	210	0.431	210			1023.05473	210	43.3	210	562.04	210	58.7	210	323.94	210	6.07	210		999	7.613	300		999	8.497	210	8.858	330	13.8	12.9		-0.936461	-0.889295		
2/14/2023 3:30:00 PM	0.536	210	8.436	210	29.697	210	83.6	8.08	210	0.40	210	0.34	210	7.81	210	0.423	210			1023.05279	210	43.5	210	529.96	210	59.0	210	324.25	210	5.96	210		999	7.610	300		999	8.503	210	8.855	330	13.8	13.0		-0.936618	-0.889485		
2/14/2023 3:45:00 PM	0.522	210	8.441	210	29.703	210	83.6	8.08	210	0.46	210	0.32	210	7.81	210	0.411	210			1023.05681	210	43.5	210	429.63	210	59.2	210	333.34	210	5.89	210		999	7.611	300		999	8.509	210	8.856	330	13.8	12.9		-0.936596	-0.889424		
2/14/2023 4:00:00 PM	0.573	210	8.442	210	29.700	210	83.6	8.08	210	0.49	210	0.32	210	7.81	210	0.431	210			1023.05488	210	43.7	210	366.22	210	58.7	210	335.98	210	5.25	210		999	7.614	300		999	8.509	210	8.859	330	13.8	13.0		-0.936418	-0.889257		
2/14/2023 4:15:00 PM	0.587	210	8.441	210	29.701	210	83.6	8.08	210	0.57	210	0.32	210	7.81	210	0.435	210			1023.05543	210	43.8	210	241.60	210	58.5	210	328.26	210	5.46	210		999	7.610	300		999	8.511	210	8.855	330	13.8	12.9		-0.936659	-0.889477		
2/14/2023 4:30:00 PM	0.552	210	8.435	210	29.707	210	83.4	8.06	210	0.56	210	0.33	210	7.81	210	0.429	210			1023.06138	210	43.8	210	200.53	210	58.9	210	328.63	210	4.33	210		999	7.608	300		999	8.509	210	8.854	330	13.8	12.9		-0.936726	-0.889542		
2/14/2023 4:45:00 PM	0.539	210	8.417	210	29.711	210	83.2	8.05	210	0.65	210	0.32	210	7.81	210	0.421	210			1023.06681	210	43.7	210	110.13	210	57.3	210	332.73	210	4.72	210		999	7.602	300		999	8.505	210	8.848	330	13.8	12.9		-0.937055	-0.889875		
2/14/2023 5:00:00 PM	0.537	210	8.419	210	29.710	210	83.1	8.04	210	0.60	210	0.33	210	7.81	210	0.426	210			1023.06573	210	43.7	210	63.18	210	56.4	210	338.32	210	4.05	210		999	7.597	300		999	8.497	210	8.842	330	13.8	12.7		-0.937355	-0.890203		
2/14/2023 5:15:00 PM	0.567	210	8.408	210	29.709	210	83.1	8.04	210	0.67	210	0.32	210	7.81	210	0.427	210			1023.06631	210	43.5	210	28.54	210	58.7	210	338.52	210	4.30	210		999	7.593	300		999	8.494	210	8.839	330	13.8	12.7		-0.937585	-0.890394		
