**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/21/2023 4:15:00 AM	7.813	330	3.156	330	1477.438	440	13.8	7.81	330	0.53	210	0.02	210	0.48	330	17626.000	440				999	72.3	210	-1.00	330	0.0	330	219.79	210	6.12	210		999	-0.890	440		999	7.100	210	8.031	380	2540.0	12.4		8.467400	-0.936854		
2/21/2023 4:30:00 AM	7.809	330	3.156	330	1477.430	440	13.8	7.81	330	0.51	210	0.02	210	0.43	330	17644.000	440				999	71.8	210	-1.00	330	0.0	330	198.41	210	4.54	210		999	-0.889	440		999	7.100	210	8.035	380	2541.0	12.3		8.464400	-0.936657		
2/21/2023 4:45:00 AM	7.806	330	3.156	330	1477.438	440	13.8	7.81	330	0.52	210	0.03	210	0.48	330	17646.000	440				999	73.5	210	-1.00	330	0.0	330	211.96	210	5.83	210		999	-0.889	440		999	7.100	210	8.036	380	2542.0	12.4		8.464600	-0.936577		
2/21/2023 5:00:00 AM	7.811	330	3.157	330	1477.446	440	13.8	7.81	330	0.51	210	0.02	210	0.43	330	17653.000	440				999	74.5	210	-1.00	330	0.0	330	227.39	210	6.45	210		999	-0.889	440		999	7.100	210	8.036	380	2543.0	12.3		8.461900	-0.936585		
2/21/2023 5:15:00 AM	7.834	330	3.156	330	1477.432	440	13.8	7.81	330	0.52	210	0.05	210	0.48	330	17670.000	440				999	75.4	210	-1.00	330	0.0	330	224.39	210	9.48	210		999	-0.889	440		999	7.100	210	8.039	380	2544.0	12.3		8.455600	-0.936388		
2/21/2023 5:30:00 AM	7.839	330	3.156	330	1477.400	440	13.8	7.81	330	0.52	210	0.02	210	0.43	330	17661.000	440				999	75.9	210	-1.00	330	0.0	330	222.39	210	8.65	210		999	-0.889	440		999	7.100	210	8.039	380	2545.0	12.4		8.456300	-0.936390		
2/21/2023 5:45:00 AM	7.847	330	3.155	330	1477.394	440	13.8	7.81	330	0.50	210	0.01	210	0.47	330	17629.000	440				999	76.1	210	-1.00	330	0.0	330	221.56	210	7.18	210		999	-0.889	440		999	7.100	210	8.040	380	2546.0	12.3		8.454400	-0.936371		
2/21/2023 6:00:00 AM	7.844	330	3.155	330	1477.392	440	13.8	7.81	330	0.50	210	0.03	210	0.44	330	17668.000	440				999	75.4	210	-1.00	330	0.0	330	207.29	210	3.66	210		999	-0.889	440		999	7.100	210	8.040	380	2547.0	12.3		8.454700	-0.936374		
2/21/2023 6:15:00 AM	7.836	330	3.156	330	1477.413	440	13.8	7.81	330	0.50	210	0.02	210	0.48	330	17669.000	440				999	75.4	210	-1.00	330	0.0	330	177.36	210	1.72	210		999	-0.889	440		999	7.100	210	8.039	380	2548.0	12.3		8.459700	-0.936441		
2/21/2023 6:30:00 AM	7.841	330	3.156	330	1477.421	440	13.8	7.81	330	0.49	210	0.02	210	0.45	330	17661.000	440				999	75.3	210	-1.00	330	0.0	330	182.54	210	2.25	210		999	-0.889	440		999	7.100	210	8.037	380	2549.0	12.3		8.455100	-0.936513		
2/21/2023 6:45:00 AM	7.835	330	3.156	330	1477.411	440	13.8	7.81	330	0.50	210	0.02	210	0.49	330	17659.000	440				999	75.2	210	-1.00	330	0.0	330	194.96	210	3.13	210		999	-0.889	440		999	7.100	210	8.037	380	2550.0	12.3		8.458500	-0.936503		
2/21/2023 7:00:00 AM	7.854	330	3.155	330	1477.361	440	13.8	7.81	330	0.49	210	0.01	210	0.45	330	17667.000	440				999	75.3	210	-1.00	330	0.0	330	227.75	210	3.57	210		999	-0.890	440		999	7.100	210	8.034	380	2551.0	12.4		8.450200	-0.936692		
2/21/2023 7:15:00 AM	7.848	330	3.155	330	1477.359	440	13.8	7.81	330	0.50	210	0.01	210	0.50	330	17651.000	440				999	75.1	210	-1.00	330	0.0	330	176.87	210	4.57	210		999	-0.890	440		999	7.100	210	8.030	380	2552.0	12.3		8.449600	-0.936936		
2/21/2023 7:30:00 AM	7.848	330	3.156	330	1477.402	440	13.8	7.81	330	0.47	210	0.01	210	0.46	330	17642.000	440				999	74.5	210	-1.00	330	0.0	330	179.71	210	4.76	210		999	-0.890	440		999	7.100	210	8.024	380	2553.0	12.3		8.450900	-0.937244		
2/21/2023 7:45:00 AM	7.850	330	3.155	330	1477.383	440	13.8	7.81	330	0.46	210	0.01	210	0.51	330	17661.000	440				999	74.8	210	-1.00	330	0.0	330	197.13	210	3.55	210		999	-0.891	440		999	7.100	210	8.008	380	2554.0	12.3		8.452800	-0.938136		
2/21/2023 8:00:00 AM	7.864	330	3.154	330	1477.322	440	13.8	7.81	330	0.48	210	0.02	210	0.47	330	17605.000	440				999	74.9	210	-1.00	330	0.0	330	200.17	210	4.84	210		999	-0.891	440		999	7.100	210	8.004	380	2555.0	12.4		8.444700	-0.938338		
2/21/2023 8:15:00 AM	7.859	330	3.155	330	1477.377	440	13.8	7.81	330	0.51	210	0.01	210	0.49	330	17627.000	440				999	74.0	210	-1.00	330	0.0	330	198.82	210	5.29	210		999	-0.891	440		999	7.100	210	8.003	380	2556.0	12.4		8.444700	-0.938399		
2/21/2023 8:30:00 AM	7.871	330	3.155	330	1477.306	440	13.8	7.81	330	0.55	210	0.02	210	0.33	330	17596.000	440				999	73.6	210	-1.00	330	0.0	330	183.90	210	5.89	210		999	-0.892	440		999	7.100	210	7.991	380	2557.0	12.4		8.445800	-0.939057		
2/21/2023 8:45:00 AM	7.868	330	3.157	330	1477.352	440	13.8	7.81	330	0.64	210	0.02	210	0.41	330	17488.000	440				999	71.9	210	-1.00	330	0.0	330	193.59	210	4.38	210		999	-0.889	440		999	7.100	210	8.034	380	2558.0	12.5		8.432100	-0.936716		
2/21/2023 9:00:00 AM	7.876	330	3.156	330	1477.354	440	13.8	7.81	330	0.57	210	0.02	210	0.31	330	17576.000	440				999	70.9	210	-1.00	330	0.0	330	154.34	210	2.65	210		999	-0.890	440		999	7.100	210	8.023	380	2559.0	12.7		8.435200	-0.937282		
2/21/2023 9:15:00 AM	7.868	330	3.155	330	1477.330	440	13.8	7.81	330	0.52	210	0.02	210	0.45	330	17585.000	440				999	70.3	210	-1.00	330	0.0	330	165.39	210	3.56	210		999	-0.890	440		999	7.100	210	8.022	380	2560.0	12.6		8.435600	-0.937337		
2/21/2023 9:30:00 AM	7.860	330	3.156	330	1477.415	440	13.8	7.81	330	0.50	210	0.01	210	0.29	330	17432.000	440				999	68.9	210	-1.00	330	0.0	330	167.51	210	4.68	210		999	-0.891	440		999	7.100	210	7.999	380	2561.0	12.6		8.446800	-0.938663		
2/21/2023 9:45:00 AM	7.978	330	3.149	330	1477.159	440	13.8	7.82	330	0.50	210	0.02	210	0.40	330	17550.000	440				999	68.2	210	-1.00	330	0.0	330	195.35	210	4.12	210		999	-0.889	440		999	7.100	210	8.039	380	2562.0	12.7		8.414600	-0.936396		
2/21/2023 10:00:00 AM	7.980	330	3.153	330	1477.287	440	13.8	7.82	330	0.52	210	0.01	210	0.34	330	17545.000	440				999	69.4	210	-1.00	330	0.0	330	197.92	210	4.17	210		999	-0.889	440		999	7.100	210	8.048	380	2563.0	12.7		8.422800	-0.935929		
2/21/2023 10:15:00 AM	7.985	330	3.152	330	1477.265	440	13.8	7.82	330	0.45	210	0.01	210	0.37	330	17416.000	440				999	67.8	210	-1.00	330	0.0	330	183.11	210	4.29	210		999	-0.889	440		999	7.100	210	8.047	380	2564.0	12.7		8.420600	-0.935972		
2/21/2023 10:30:00 AM	8.023	330	3.151	330	1477.236	440	13.8	7.82	330	0.44	210	0.01	210	0.33	330	17521.000	440				999	68.4	210	-1.00	330	0.0	330	191.68	210	3.72	210		999	-0.889	440		999	7.100	210	8.050	380	2565.0	12.7		8.411900	-0.935830		
2/21/2023 10:45:00 AM	8.021	330	3.153	330	1477.319	440	13.8	7.82	330	0.43	210	0.01	210	0.33	330	17551.000	440				999	68.9	210	-1.00	330	0.0	330	178.15	210	5.60	210		999	-0.889	440		999	7.100	210	8.044	380	2566.0	12.9		8.427800	-0.936145		
2/21/2023 11:00:00 AM	7.995	330	3.154	330	1477.331	440	13.8	7.82	330	0.44	210	0.01	210	0.31	330	17604.000	440				999	68.5	210	-1.00	330	0.0	330	166.51	210	2.72	210		999	-0.889	440		999	7.100	210	8.043	380	2567.0	12.8		8.435400	-0.936183		
2/21/2023 11:15:00 AM	7.991	330	3.157	330	1477.483	440	13.8	7.82	330	0.45	210	0.01	210	0.31	330	17493.000	440				999	68.1	210	-1.00	330	0.0	330	170.92	210	4.10	210		999	-0.889	440		999	7.100	210	8.040	380	2568.0	13.0		8.446800	-0.936342		
2/21/2023 11:30:00 AM	8.016	330	3.157	330	1477.514	440	13.8	7.82	330	0.45	210	0.01	210	0.27	330	17538.000	440				999	66.1	210	-1.00	330	0.0	330	167.58	210	2.96	210		999	-0.890	440		999	7.100	210	8.030	380	2569.0	12.9		8.452900	-0.936901		
2/21/2023 11:45:00 AM	8.019	330	3.155	330	1477.395	440	13.8	7.82	330	0.49	210	0.08	210	0.38	330	17489.000	440				999	65.6	210	-1.00	330	0.0	330	159.34	210	3.94	210		999	-0.890	440		999	7.100	210	8.023	380	2570.0	12.9		8.454000	-0.937301		
2/21/2023 12:00:00 PM	7.998	330	3.155	330	1477.382	440	13.8	7.82	330	0.46	210	0.01	210	0.31	330	17495.000	440				999	65.7	210	-1.00	330	0.0	330	163.85	210	2.82	210		999	-0.892	440		999	7.100	210	7.989	380	2571.0	12.8		8.455600	-0.939211		
2/21/2023 12:15:00 PM	8.019	330	3.158	330	1477.537	440	13.8	7.82	330	0.40	210	0.01	210	0.35	330	17523.000	440				999	64.1	210	-1.00	330	0.0	330	175.06	210	3.32	210		999	-0.893	440		999	7.100	210	7.962	380	2572.0	12.9		8.480300	-0.940695		
2/21/2023 12:30:00 PM	8.026	330	3.156	330	1477.446	440	13.8	7.82	330	0.43	210	0.02	210	0.42	330	17541.000	440				999	65.6	210	-1.00	330	0.0	330	159.32	210	3.89	210		999	-0.895	440		999	7.100	210	7.932	380	2573.0	12.8		8.476400	-0.942339		
2/21/2023 12:45:00 PM	8.017	330	3.156	330	1477.447	440	13.8	7.82	330	0.40	210	0.03	210	0.51	330	17511.000	440				999	65.5	210	-1.00	330	0.0	330	179.30	210	3.01	210		999	-0.897	440		999	7.100	210	7.904	380	2574.0	12.8		8.469900	-0.943901		
2/21/2023 1:00:00 PM	8.024	330	3.152	330	1477.278	440	13.8	7.82	330	0.44	210	0.01	210	0.54	330	17534.000	440				999	71.5	210	-1.00	330	0.0	330	225.14	210	6.82	210		999	-0.895	440		999	7.100	210	7.928	380	2575.0	12.6		8.458400	-0.942610		
2/21/2023 1:15:00 PM	8.018	330	3.150	330	1477.203	440	13.8	7.82	330	0.45	210	0.02	210	0.58	330	17542.000	440				999	73.4	210	-1.00	330	0.0	330	231.03	210	5.64	210		999	-0.892	440		999	7.100	210	7.981	380	2576.0	12.6		8.438100	-0.939618		
2/21/2023 1:30:00 PM	7.966	330	3.158	330	1477.453	440	13.8	7.82	330	0.43	210	0.01	210	0.52	330	17587.000	440				999	72.1	210	-1.00	330	0.0	330	240.85	210	3.22	210		999	-0.891	440		999	7.100	210	8.003	380	2577.0	12.6		8.438000	-0.938412		
2/21/2023 1:45:00 PM	7.923	330	3.158	330	1477.433	440	13.8	7.82	330	0.41	210	0.02	210	0.47	330	17654.000	440				999	74.5	210	-1.00	330	0.0	330	123.22	210	3.49	210		999	-0.890	440		999	7.100	210	8.017	380	2578.0	12.7		8.458600	-0.937641		
2/21/2023 2:00:00 PM	7.916	330	3.156	330	1477.374	440	13.8	7.82	330	0.44	210	0.02	210	0.32	330	17593.000	440				999	73.5	210	-1.00	330	0.0	330	113.90	210	3.16	210		999	-0.891	440		999	7.100	210	8.011	380	2579.0	12.8		8.438100	-0.937978		
2/21/2023 2:15:00 PM	7.894	330	3.154	330	1477.322	440	13.8	7.82	330	0.47	210	0.01	210	0.42	330	17596.000	440				999	68.6	210	-1.00	330	0.0	330	149.03	210	3.09	210		999	-0.891	440		999	7.100	210	7.997	380	2580.0	12.9		8.440900	-0.938772		
2/21/2023 2:30:00 PM	7.904	330	3.152	330	1477.284	440	13.8	7.82	330	0.46	210	0.01	210	0.35	330	17606.000	440				999	69.3	210	-1.00	330	0.0	330	56.13	210	1.47	210		999	-0.891	440		999	7.100	210	8.001	380	2581.0	12.8		8.446300	-0.938527		
2/21/2023 2:45:00 PM	7.953	330	3.151	330	1477.256	440	13.8	7.82	330	0.41	210	0.01	210	0.36	330	17613.000	440				999	66.5	210	-1.00	330	0.0	330	101.34	210	1.66	210		999	-0.890	440		999	7.100	210	8.024	380	2582.0	13.0		8.403700	-0.937251		
2/21/2023 3:00:00 PM	7.907	330	3.158	330	1477.465	440	13.8	7.82	330	0.43	210	0.02	210	0.35	330	17567.000	440				999	67.3	210	-1.00	330	0.0	330	151.11	210	1.50	210		999	-0.892	440		999	7.100	210	7.983	380	2583.0	12.9		8.450000	-0.939501		
2/21/2023 3:15:00 PM	7.890	330	3.158	330	1477.452	440	13.8	7.82	330	0.45	210	0.02	210	0.41	330	17517.000	440				999	68.7	210	-1.00	330	0.0	330	160.16	210	4.39	210		999	-0.895	440		999	7.100	210	7.935	380	2584.0	13.0		8.455600	-0.942215		
2/21/2023 3:30:00 PM	7.931	330	3.157	330	1477.489	440	13.8	7.82	330	0.42	210	0.02	210	0.38	330	17546.000	440				999	67.2	210	-1.00	330	0.0	330	152.13	210	4.22	210		999	-0.895	440		999	7.100	210	7.939	380	2585.0	12.9		8.467700	-0.941975		
2/21/2023 3:45:00 PM	7.917	330	3.158	330	1477.516	440	13.8	7.82	330	0.43	210	0.03	210	0.47	330	17620.000	440				999	66.4	210	-1.00	330	0.0	330	151.62	210	4.28	210		999	-0.894	440		999	7.100	210	7.958	380	2586.0	12.9		8.479400	-0.940910		
2/21/2023 4:00:00 PM	8.009	330	3.152	330	1477.327	440	13.8	7.82	330	0.47	210	0.02	210	0.55	330	17545.000	440				999	67.6	210	-1.00	330	0.0	330	146.26	210	4.19	210		999	-0.891	440		999	7.100	210	7.998	380	2587.0	12.8		8.472000	-0.938717		
2/21/2023 4:15:00 PM	8.113	330	3.153	330	1477.342	440	13.8	7.83	330	0.44	210	0.04	210	0.56	330	17478.000	440				999	67.8	210	-1.00	330	0.0	330	148.35	210	4.03	210		999	-0.894	440		999	7.100	210	7.956	380	2588.0	12.7		8.455600	-0.941015		
2/21/2023 4:30:00 PM	8.050	330	3.155	330	1477.351	440	13.8	7.83	330	0.47	210	0.02	210	0.54	330	17605.000	440				999	69.2	210	-1.00	330	0.0	330	151.37	210	4.61	210		999	-0.892	440		999	7.100	210	7.988	380	2589.0	12.7		8.452900	-0.939260		
2/21/2023 4:45:00 PM	8.044	330	3.154	330	1477.332	440	13.8	7.83	330	0.45	210	0.02	210	0.58	330	17580.000	440				999	69.3	210	-1.00	330	0.0	330	149.17	210	3.33	210		999	-0.893	440		999	7.100	210	7.975	380	2590.0	12.7		8.446800	-0.939980		
2/21/2023 5:00:00 PM	8.007	330	3.154	330	1477.284	440	13.8	7.82	330	0.45	210	0.02	210	0.55	330	17471.000	440				999	68.0	210	-1.00	330	0.0	330	156.18	210	4.02	210		999	-0.894	440		999	7.100	210	7.948	380	2591.0	12.6		8.440900	-0.941487		
2/21/2023 5:15:00 PM	8.006	330	3.154	330	1477.311	440	13.8	7.82	330	0.44	210	0.02	210	0.59	330	17515.000	440				999	70.5	210	-1.00	330	0.0	330	172.57	210	4.98	210		999	-0.893	440		999	7.100	210	7.964	380	2592.0	12.6		8.438100	-0.940598		
2/21/2023 5:30:00 PM	8.037	330	3.153	330	1477.321	440	13.8	7.83	330	0.42	210	0.03	210	0.57	330	17548.000	440				999	69.8	210	-1.00	330	0.0	330	158.48	210	3.67	210		999	-0.893	440		999	7.100	210	7.963	380	2593.0	12.6		8.438100	-0.940615		
2/21/2023 5:45:00 PM	8.083	330	3.153	330	1477.291	440	13.8	7.83	330	0.43	210	0.04	210	0.61	330	17605.000	440				999	68.8	210	-1.00	330	0.0	330	152.40	210	5.62	210		999	-0.893	440		999	7.100	210	7.975	380	2594.0	12.6		8.434300	-0.939961		
2/21/2023 6:00:00 PM	8.088	330	3.153	330	1477.299	440	13.8	7.83	330	0.43	210	0.03	210	0.58	330	17547.000	440				999	67.0	210	-1.00	330	0.0	330	186.85	210	6.19	210		999	-0.893	440		999	7.100	210	7.976	380	2595.0	12.5		8.429100	-0.939908		
2/21/2023 6:15:00 PM	8.040	330	3.154	330	1477.313	440	13.8	7.83	330	0.44	210	0.03	210	0.59	330	17556.000	440				999	68.4	210	-1.00	330	0.0	330	196.09	210	4.80	210		999	-0.892	440		999	7.100	210	7.995	380	2596.0	12.6		8.428200	-0.938887		
2/21/2023 6:30:00 PM	8.016	330	3.154	330	1477.322	440	13.8	7.83	330	0.44	210	0.02	210	0.55	330	17537.000	440				999	69.2	210	-1.00	330	0.0	330	187.55	210	3.59	210		999	-0.892	440		999	7.100	210	7.987	380	2597.0	12.6		8.434800	-0.939292		
2/21/2023 6:45:00 PM	7.942	330	3.155	330	1477.326	440	13.8	7.82	330	0.45	210	0.05	210	0.53	330	17600.000	440				999	71.3	210	-1.00	330	0.0	330	187.67	210	4.70	210		999	-0.892	440		999	7.100	210	7.988	380	2598.0	12.5		8.429400	-0.939248		
2/21/2023 7:00:00 PM	7.915	330	3.154	330	1477.259	440	13.8	7.82	330	0.45	210	0.03	210	0.48	330	17604.000	440				999	72.9	210	-1.00	330	0.0	330	182.26	210	4.65	210		999	-0.890	440		999	7.100	210	8.022	380	2599.0	12.5		8.420600	-0.937369		
2/21/2023 7:15:00 PM	7.902	330	3.155	330	1477.304	440	13.8	7.82	330	0.46	210	0.03	210	0.51	330	17622.000	440				999	72.6	210	-1.00	330	0.0	330	181.33	210	3.92	210		999	-0.889	440		999	7.100	210	8.040	380	2600.0	12.6		8.429400	-0.936361		
2/21/2023 7:30:00 PM	7.918	330	3.155	330	1477.323	440	13.8	7.82	330	0.43	210	0.02	210	0.49	330	17650.000	440				999	72.6	210	-1.00	330	0.0	330	190.41	210	3.51	210		999	-0.889	440		999	7.100	210	8.041	380	2601.0	12.6		8.425700	-0.936301		
2/21/2023 7:45:00 PM	7.909	330	3.154	330	1477.316	440	13.8	7.82	330	0.42	210	0.03	210	0.53	330	17564.000	440				999	71.4	210	-1.00	330	0.0	330	191.02	210	2.95	210		999	-0.889	440		999	7.100	210	8.038	380	2602.0	12.5		8.432100	-0.936496		
2/21/2023 8:00:00 PM	7.888	330	3.156	330	1477.335	440	13.8	7.82	330	0.44	210	0.02	210	0.48	330	17587.000	440				999	72.3	210	-1.00	330	0.0	330	168.32	210	3.92	210		999	-0.889	440		999	7.100	210	8.033	380	2603.0	12.6		8.438000	-0.936728		
2/21/2023 8:15:00 PM	7.874	330	3.157	330	1477.391	440	13.8	7.81	330	0.46	210	0.01	210	0.52	330	17614.000	440				999	72.0	210	-1.00	330	0.0	330	173.91	210	3.71	210		999	-0.890	440		999	7.100	210	8.027	380	2604.0	12.5		8.435200	-0.937060		
2/21/2023 8:30:00 PM	7.864	330	3.158	330	1477.396	440	13.8	7.81	330	0.43	210	0.03	210	0.48	330	17602.000	440				999	71.7	210	-1.00	330	0.0	330	193.22	210	2.56	210		999	-0.890	440		999	7.100	210	8.031	380	2605.0	12.5		8.438100	-0.936853		
2/21/2023 8:45:00 PM	7.853	330	3.158	330	1477.389	440	13.8	7.81	330	0.45	210	0.02	210	0.52	330	17568.000	440				999	72.8	210	-1.00	330	0.0	330	190.37	210	2.30	210		999	-0.890	440		999	7.100	210	8.028	380	2606.0	12.5		8.438100	-0.937029		
2/21/2023 9:00:00 PM	7.861	330	3.156	330	1477.305	440	13.8	7.81	330	0.45	210	0.02	210	0.46	330	17585.000	440				999	74.2	210	-1.00	330	0.0	330	173.21	210	4.52	210		999	-0.890	440		999	7.100	210	8.021	380	2607.0	12.5		8.432700	-0.937420		
2/21/2023 9:15:00 PM	7.824	330	3.158	330	1477.407	440	13.8	7.81	330	0.48	210	0.08	210	0.52	330	17586.000	440				999	77.7	210	-1.00	330	0.0	330	211.20	210	2.15	210		999	-0.890	440		999	7.100	210	8.019	380	2608.0	12.5		8.435400	-0.937530		
2/21/2023 9:30:00 PM	7.835	330	3.158	330	1477.402	440	13.8	7.81	330	0.59	210	0.04	210	0.46	330	17600.000	440				999	78.9	210	-1.00	330	0.0	330	110.48	210	3.39	210		999	-0.890	440		999	7.100	210	8.017	380	2609.0	12.5		8.432100	-0.937633		
2/21/2023 9:45:00 PM	7.862	330	3.155	330	1477.256	440	13.8	7.81	330	0.44	210	0.02	210	0.49	330	17625.000	440				999	75.6	210	-1.00	330	0.0	330	178.83	210	4.41	210		999	-0.891	440		999	7.100	210	8.010	380	2610.0	12.5		8.429400	-0.938049		
2/21/2023 10:00:00 PM	7.847	330	3.157	330	1477.334	440	13.8	7.81	330	0.46	210	0.03	210	0.45	330	17570.000	440				999	77.0	210	-1.00	330	0.0	330	172.99	210	4.33	210		999	-0.890	440		999	7.100	210	8.015	380	2611.0	12.5		8.431500	-0.937730		
2/21/2023 10:15:00 PM	7.891	330	3.154	330	1477.239	440	13.8	7.82	330	0.42	210	0.02	210	0.52	330	17537.000	440				999	76.8	210	-1.00	330	0.0	330	174.48	210	3.89	210		999	-0.890	440		999	7.100	210	8.023	380	2612.0	12.5		8.414600	-0.937310		
2/21/2023 10:30:00 PM	7.905	330	3.152	330	1477.151	440	13.8	7.82	330	0.39	210	0.02	210	0.47	330	17635.000	440				999	76.6	210	-1.00	330	0.0	330	157.75	210	2.97	210		999	-0.890	440		999	7.100	210	8.025	380	2613.0	12.5		8.403100	-0.937212		
2/21/2023 10:45:00 PM	7.899	330	3.153	330	1477.205	440	13.8	7.82	330	0.40	210	0.02	210	0.51	330	17522.000	440				999	77.2	210	-1.00	330	0.0	330	160.64	210	1.88	210		999	-0.890	440		999	7.100	210	8.027	380	2614.0	12.5		8.405200	-0.937106		
2/21/2023 11:00:00 PM	7.938	330	3.151	330	1477.126	440	13.8	7.82	330	0.41	210	0.02	210	0.50	330	17606.000	440				999	77.4	210	-1.00	330	0.0	330	117.78	210	2.08	210		999	-0.890	440		999	7.100	210	8.022	380	2615.0	12.5		8.385600	-0.937375		
2/21/2023 11:15:00 PM	0.283	210	8.326	210	29.724	210	82.9	8.03	210	0.55	210	0.42	210	7.82	210	0.428	210			1023.08912	210	40.2	210	0.17	330	79.1	210	99.04	210	1.60	210		999	7.601	300		999	8.392	210	8.849	330	13.8	12.5		-0.937143	-0.889902		
2/21/2023 11:30:00 PM	0.309	210	8.293	210	29.713	210	83.6	8.11	210	0.56	210	0.43	210	7.83	210	0.419	210			1023.08472	210	39.9	210	0.17	330	79.1	210	103.25	210	2.41	210		999	7.602	300		999	8.383	210	8.850	330	13.8	12.5		-0.937119	-0.889878		
2/21/2023 11:45:00 PM	0.297	210	8.312	210	29.713	210	83.6	8.11	210	0.59	210	0.41	210	7.83	210	0.420	210			1023.08210	210	39.7	210	0.17	330	78.7	210	112.18	210	2.95	210		999	7.595	300		999	8.388	210	8.843	330	13.8	12.5		-0.937489	-0.890224		
2/22/2023 12:00:00 AM	0.291	210	8.296	210	29.721	210	83.5	8.10	210	0.57	210	0.42	210	7.83	210	0.429	210			1023.09118	210	39.3	210	0.17	330	78.4	210	129.00	210	2.89	210		999	7.589	300		999	8.391	210	8.838	330	13.8	12.5		-0.937846	-0.890556		
