**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
4/18/2023 9:30:00 AM	0.466	210	8.442	210	29.474	210	97.1	9.39	210	1.17	210	0.29	210	8.02	210	0.323	210			1022.87814	210	43.5	210	714.00	210	70.6	210	179.43	210	9.46	210		999	7.753	300		999	8.531	210	8.997	330	13.8	14.3		-0.928613	-0.881297		
4/18/2023 9:45:00 AM	0.437	210	8.435	210	29.480	210	96.8	9.37	210	1.18	210	0.29	210	8.02	210	0.331	210			1022.88199	210	43.8	210	692.11	210	73.1	210	182.95	210	9.87	210		999	7.752	300		999	8.517	210	8.995	330	13.8	14.6		-0.928722	-0.881411		
4/18/2023 10:00:00 AM	0.473	210	8.436	210	29.507	210	96.0	9.29	210	0.94	210	0.29	210	8.01	210	0.326	210			1022.90442	210	44.4	210	1557.94	210	72.6	210	181.16	210	9.73	210		999	7.740	300		999	8.520	210	8.984	330	13.8	14.5		-0.929375	-0.882050		
4/18/2023 10:15:00 AM	0.409	210	8.443	210	29.509	210	95.9	9.28	210	1.33	210	0.29	210	8.01	210	0.328	210			1022.90383	210	44.7	210	591.50	210	71.4	210	182.00	210	8.11	210		999	7.730	300		999	8.521	210	8.976	330	13.8	14.6		-0.929924	-0.882518		
4/18/2023 10:30:00 AM	0.392	210	8.439	210	29.523	210	96.3	9.32	210	1.00	210	0.31	210	8.01	210	0.325	210			1022.91534	210	44.7	210	905.63	210	69.4	210	183.68	210	8.10	210		999	7.715	300		999	8.514	210	8.960	330	13.8	14.6		-0.930773	-0.883413		
4/18/2023 10:45:00 AM	0.422	210	8.427	210	29.524	210	96.3	9.32	210	1.53	210	0.29	210	8.01	210	0.332	210			1022.91747	210	44.4	210	445.73	210	71.3	210	193.32	210	9.23	210		999	7.707	300		999	8.511	210	8.952	330	13.8	14.6		-0.931209	-0.883877		
4/18/2023 11:00:00 AM	0.415	210	8.408	210	29.552	210	95.1	9.21	210	0.94	210	0.30	210	8.01	210	0.328	210			1022.94227	210	44.4	210	1360.93	210	70.7	210	176.73	210	8.51	210		999	7.724	300		999	8.479	210	8.971	330	13.8	14.5		-0.930258	-0.882854		
4/18/2023 11:15:00 AM	0.408	210	8.395	210	29.576	210	94.3	9.13	210	1.10	210	0.29	210	8.00	210	0.323	210			1022.96327	210	45.1	210	1133.60	210	69.8	210	176.72	210	8.41	210		999	7.718	300		999	8.473	210	8.965	330	13.8	14.5		-0.930590	-0.883217		
4/18/2023 11:30:00 AM	0.427	210	8.388	210	29.588	210	94.4	9.14	210	1.23	210	0.30	210	8.00	210	0.341	210			1022.97390	210	45.3	210	645.46	210	68.3	210	196.87	210	9.76	210		999	7.689	300		999	8.464	210	8.936	330	13.8	14.5		-0.932218	-0.884888		
4/18/2023 11:45:00 AM	0.397	210	8.365	210	29.607	210	93.5	9.05	210	1.01	210	0.30	210	7.99	210	0.332	210			1022.99202	210	44.4	210	997.39	210	71.4	210	177.53	210	9.40	210		999	7.680	300		999	8.450	210	8.928	330	13.8	14.5		-0.932724	-0.885376		
4/18/2023 12:00:00 PM	0.395	210	8.377	210	29.604	210	93.4	9.05	210	0.85	210	0.28	210	7.99	210	0.331	210			1022.98753	210	45.1	210	836.64	210	70.1	210	190.78	210	8.39	210		999	7.680	300		999	8.450	210	8.927	330	13.8	14.5		-0.932757	-0.885403		
4/18/2023 12:15:00 PM	0.402	210	8.402	210	29.602	210	93.8	9.08	210	0.81	210	0.28	210	7.99	210	0.337	210			1022.98238	210	45.5	210	1839.46	210	68.8	210	178.68	210	9.36	210		999	7.680	300		999	8.466	210	8.928	330	13.8	14.1		-0.932704	-0.885349		
4/18/2023 12:30:00 PM	0.440	210	8.369	210	29.641	210	93.2	9.03	210	0.73	210	0.30	210	7.99	210	0.337	210			1023.01738	210	45.3	210	1538.51	210	68.6	210	176.05	210	9.26	210		999	7.678	300		999	8.458	210	8.924	330	13.8	14.1		-0.932871	-0.885614		
4/18/2023 12:45:00 PM	0.477	210	8.331	210	29.688	210	91.6	8.88	210	0.68	210	0.30	210	7.97	210	0.349	210			1023.06082	210	45.1	210	1535.89	210	69.3	210	184.25	210	9.18	210		999	7.682	300		999	8.427	210	8.930	330	13.8	14.1		-0.932652	-0.885316		
4/18/2023 1:00:00 PM	0.417	210	8.313	210	29.710	210	90.6	8.78	210	0.70	210	0.31	210	7.96	210	0.348	210			1023.07984	210	45.5	210	953.62	210	68.7	210	185.00	210	8.54	210		999	7.655	300		999	8.409	210	8.903	330	13.8	14.1		-0.934158	-0.886855		
4/18/2023 1:15:00 PM	0.412	210	8.285	210	29.731	210	89.7	8.70	210	0.83	210	0.31	210	7.96	210	0.344	210			1023.10028	210	45.8	210	856.45	210	66.7	210	179.84	210	7.02	210		999	7.651	300		999	8.387	210	8.901	330	13.8	14.0		-0.934363	-0.887005		
4/18/2023 1:30:00 PM	0.462	210	8.281	210	29.732	210	90.1	8.74	210	0.80	210	0.35	210	7.96	210	0.352	210			1023.10237	210	46.4	210	565.64	210	63.3	210	192.97	210	9.25	210		999	7.629	300		999	8.368	210	8.880	330	13.8	14.1		-0.935587	-0.888226		
4/18/2023 1:45:00 PM	0.545	210	8.266	210	29.738	210	90.1	8.74	210	0.92	210	0.32	210	7.96	210	0.350	210			1023.10949	210	45.6	210	480.61	210	67.9	210	188.36	210	9.88	210		999	7.655	300		999	8.358	210	8.905	330	13.8	14.1		-0.934158	-0.886822		
4/18/2023 2:00:00 PM	0.500	210	8.299	210	29.728	210	90.1	8.74	210	0.60	210	0.32	210	7.96	210	0.343	210			1023.09703	210	45.8	210	1749.36	210	66.5	210	188.37	210	9.96	210		999	7.657	300		999	8.356	210	8.907	330	13.8	14.1		-0.934025	-0.886708		
4/18/2023 2:15:00 PM	0.504	210	8.309	210	29.722	210	90.8	8.80	210	0.78	210	0.32	210	7.96	210	0.348	210			1023.09109	210	45.1	210	763.29	210	69.0	210	194.64	210	8.80	210		999	7.672	300		999	8.377	210	8.922	330	13.8	14.2		-0.933190	-0.885833		
4/18/2023 2:30:00 PM	0.410	210	8.304	210	29.730	210	90.6	8.78	210	0.93	210	0.33	210	7.96	210	0.349	210			1023.09681	210	44.9	210	515.89	210	69.2	210	177.24	210	8.04	210		999	7.667	300		999	8.377	210	8.916	330	13.8	14.1		-0.933477	-0.886184		
4/18/2023 2:45:00 PM	0.438	210	8.304	210	29.733	210	90.9	8.81	210	1.01	210	0.32	210	7.96	210	0.345	210			1023.09856	210	44.9	210	404.84	210	73.0	210	190.34	210	8.32	210		999	7.657	300		999	8.376	210	8.908	330	13.8	14.1		-0.934032	-0.886655		
4/18/2023 3:00:00 PM	0.419	210	8.380	210	29.660	210	92.5	8.96	210	1.06	210	0.31	210	7.98	210	0.343	210			1023.03093	210	45.3	210	513.24	210	74.2	210	197.24	210	7.71	210		999	7.675	300		999	8.424	210	8.924	330	13.8	14.1		-0.933013	-0.885673		
4/18/2023 3:15:00 PM	0.421	210	8.363	210	29.684	210	92.6	8.97	210	0.81	210	0.32	210	7.98	210	0.347	210			1023.05197	210	44.9	210	1123.95	210	71.3	210	186.80	210	10.08	210		999	7.683	300		999	8.429	210	8.932	330	13.8	14.2		-0.932587	-0.885212		
4/18/2023 3:30:00 PM	0.407	210	8.343	210	29.702	210	92.3	8.94	210	0.70	210	0.32	210	7.98	210	0.347	210			1023.06937	210	45.5	210	717.81	210	72.7	210	193.97	210	7.04	210		999	7.675	300		999	8.423	210	8.926	330	13.8	14.1		-0.933027	-0.885587		
4/18/2023 3:45:00 PM	0.475	210	8.378	210	29.684	210	92.2	8.92	210	0.82	210	0.31	210	7.98	210	0.346	210			1023.05147	210	45.5	210	1074.32	210	70.5	210	180.35	210	6.47	210		999	7.659	300		999	8.439	210	8.907	330	13.8	14.0		-0.933904	-0.886574		
4/18/2023 4:00:00 PM	0.426	210	8.360	210	29.699	210	92.6	8.97	210	0.73	210	0.30	210	7.98	210	0.339	210			1023.06424	210	45.8	210	1250.15	210	69.7	210	191.58	210	7.24	210		999	7.648	300		999	8.435	210	8.898	330	13.8	14.0		-0.934523	-0.887098		
4/18/2023 4:15:00 PM	0.476	210	8.365	210	29.709	210	91.2	8.83	210	0.80	210	0.30	210	7.97	210	0.349	210			1023.07235	210	46.0	210	1004.76	210	69.1	210	183.76	210	5.23	210		999	7.656	300		999	8.429	210	8.905	330	13.8	14.1		-0.934106	-0.886752		
4/18/2023 4:30:00 PM	0.467	210	8.375	210	29.708	210	92.3	8.93	210	0.89	210	0.30	210	7.98	210	0.340	210			1023.07054	210	46.4	210	911.24	210	67.0	210	187.15	210	8.03	210		999	7.659	300		999	8.444	210	8.909	330	13.8	14.1		-0.933924	-0.886526		
4/18/2023 4:45:00 PM	0.456	210	8.526	210	29.557	210	95.8	9.25	210	1.55	210	0.30	210	8.02	210	0.329	210			1022.93090	210	46.5	210	516.35	210	67.0	210	182.18	210	6.79	210		999	7.695	300		999	8.520	210	8.941	330	13.8	14.0		-0.931880	-0.884515		
4/18/2023 5:00:00 PM	0.435	210	8.534	210	29.520	210	98.6	9.52	210	2.59	210	0.33	210	8.04	210	0.321	210			1022.89944	210	46.7	210	258.11	210	69.2	210	190.53	210	6.30	210		999	7.740	300		999	8.574	210	8.985	330	13.8	14.1		-0.929358	-0.882001		
4/18/2023 5:15:00 PM	0.476	210	8.575	210	29.453	210	101.1	9.76	210	3.45	210	0.33	210	8.06	210	0.318	210			1022.84229	210	44.9	210	206.65	210	72.6	210	160.20	210	8.19	210		999	7.774	300		999	8.605	210		440	13.8	14.0		-0.927449	-0.880111		
4/18/2023 5:30:00 PM	0.458	210	8.508	210	29.491	210	99.9	9.66	210	2.93	210	0.34	210	8.05	210	0.316	210			1022.88137	210	44.9	210	85.97	210	74.0	210	156.28	210	6.34	210		999	7.782	300		999	8.593	210		440	13.8	14.0		-0.927020	-0.879672		
4/18/2023 5:45:00 PM	0.449	210	8.448	210	29.540	210	97.7	9.45	210	2.74	210	0.34	210	8.03	210	0.328	210			1022.92812	210	45.1	210	102.74	210	74.1	210	157.33	210	6.73	210		999	7.744	300		999	8.544	210	8.990	330	13.8	14.0		-0.929108	-0.881725		
4/18/2023 6:00:00 PM	0.493	210	8.452	210	29.542	210	97.6	9.44	210	2.89	210	0.32	210	8.03	210	0.324	210			1022.92942	210	45.8	210	215.06	210	72.1	210	159.49	210	7.73	210		999	7.721	300		999	8.535	210	8.966	330	13.8	14.1		-0.930428	-0.883079		
4/18/2023 6:15:00 PM	0.464	210	8.469	210	29.505	210	98.2	9.50	210	3.15	210	0.31	210	8.03	210	0.333	210			1022.89766	210	46.0	210	98.65	210	71.2	210	164.20	210	7.86	210		999	7.744	300		999	8.529	210	8.988	330	13.8	14.2		-0.929162	-0.881830		
4/18/2023 6:30:00 PM	0.454	210	8.496	210	29.456	210	99.4	9.62	210	3.31	210	0.32	210	8.05	210	0.317	210			1022.85616	210	46.2	210	44.66	210	70.8	210	166.81	210	8.38	210		999	7.760	300		999	8.558	210		440	13.8	13.2		-0.928256	-0.880924		
4/18/2023 6:45:00 PM	0.462	210	8.506	210	29.446	210	100.5	9.71	210	3.29	210	0.32	210	8.05	210	0.314	210			1022.84652	210	46.4	210	20.96	210	70.9	210	171.05	210	8.02	210		999	7.774	300		999	8.579	210		440	13.8	13.1		-0.927437	-0.880106		
4/18/2023 7:00:00 PM	0.437	210	8.488	210	29.439	210	99.9	9.66	210	3.15	210	0.31	210	8.05	210	0.325	210			1022.84239	210	46.4	210	6.28	210	69.2	210	164.74	210	6.76	210		999	7.760	300		999	8.573	210		440	13.8	13.0		-0.928218	-0.880847		
4/18/2023 7:15:00 PM	0.467	210	8.534	210	29.404	210	101.4	9.80	210	3.23	210	0.31	210	8.06	210	0.314	210			1022.80953	210	46.4	210	0.79	330	71.0	210	158.86	210	7.76	210		999	7.769	300		999	8.602	210		440	13.8	13.0		-0.927721	-0.880366		
4/18/2023 7:30:00 PM	0.461	210	8.471	210	29.483	210	99.1	9.58	210	2.76	210	0.31	210	8.04	210	0.324	210			1022.88075	210	45.8	210	0.18	330	71.7	210	157.10	210	8.27	210		999	7.763	300		999	8.570	210		440	13.8	12.9		-0.928074	-0.880691		
4/18/2023 7:45:00 PM	0.503	210	8.482	210	29.442	210	99.4	9.62	210	2.97	210	0.30	210	8.05	210	0.314	210			1022.84689	210	44.9	210	0.17	330	70.7	210	145.93	210	6.49	210		999	7.752	300		999	8.559	210	8.996	330	13.8	12.9		-0.928683	-0.881325		
4/18/2023 8:00:00 PM	0.459	210	8.497	210	29.425	210	99.7	9.64	210	2.81	210	0.31	210	8.05	210	0.312	210			1022.83164	210	44.9	210	0.17	330	71.4	210	148.10	210	6.29	210		999	7.748	300		999	8.570	210	8.991	330	13.8	12.8		-0.928882	-0.881551		
4/18/2023 8:15:00 PM	0.486	210	8.480	210	29.457	210	98.8	9.56	210	2.69	210	0.31	210	8.04	210	0.320	210			1022.85913	210	45.1	210	0.17	330	72.5	210	160.03	210	5.77	210		999	7.723	300		999	8.561	210	8.967	330	13.8	12.8		-0.930325	-0.882924		
4/18/2023 8:30:00 PM	0.495	210	8.475	210	29.437	210	98.7	9.55	210	2.74	210	0.31	210	8.04	210	0.325	210			1022.84421	210	45.1	210	0.17	330	71.9	210	167.94	210	6.81	210		999	7.693	300		999	8.547	210	8.938	330	13.8	12.8		-0.931999	-0.884570		
4/18/2023 8:45:00 PM	0.438	210	8.449	210	29.488	210	98.1	9.49	210	2.47	210	0.30	210	8.03	210	0.321	210			1022.88631	210	45.1	210	0.17	330	72.1	210	152.34	210	6.15	210		999	7.677	300		999	8.540	210	8.923	330	13.8	12.8		-0.932863	-0.885420		
4/18/2023 9:00:00 PM	0.455	210	8.432	210	29.486	210	97.6	9.45	210	2.56	210	0.30	210	8.03	210	0.316	210			1022.88811	210	45.1	210	0.17	330	72.8	210	171.80	210	6.26	210		999	7.655	300		999	8.526	210	8.901	330	13.8	12.8		-0.934118	-0.886694		
4/18/2023 9:15:00 PM	0.445	210	8.436	210	29.469	210	97.6	9.45	210	2.51	210	0.30	210	8.03	210	0.318	210			1022.87439	210	45.1	210	0.17	330	73.8	210	149.22	210	5.77	210		999	7.656	300		999	8.514	210	8.902	330	13.8	12.8		-0.934053	-0.886611		
4/18/2023 9:30:00 PM	0.461	210	8.430	210	29.468	210	97.7	9.46	210	2.65	210	0.32	210	8.03	210	0.322	210			1022.87451	210	44.2	210	0.17	330	72.4	210	116.64	210	2.85	210		999	7.593	300		999	8.515	210	8.840	330	13.8	12.8		-0.937563	-0.890075		
4/18/2023 9:45:00 PM	0.467	210	8.460	210	29.427	210	98.7	9.55	210	2.94	210	0.30	210	8.04	210	0.328	210			1022.83825	210	43.7	210	0.17	330	72.6	210	86.25	210	2.55	210		999	7.540	300		999	8.526	210	8.786	330	13.8	12.9		-0.940552	-0.893041		
4/18/2023 10:00:00 PM	0.442	210	8.453	210	29.419	210	99.2	9.60	210	2.91	210	0.30	210	8.05	210	0.324	210			1022.83326	210	43.5	210	0.17	330	72.9	210	115.75	210	2.93	210		999	7.613	300		999	8.532	210	8.860	330	13.8	12.8		-0.936474	-0.888925		
4/18/2023 10:15:00 PM	0.453	210	8.448	210	29.441	210	99.3	9.61	210	2.97	210	0.28	210	8.04	210	0.317	210			1022.85091	210	43.7	210	0.17	330	73.4	210	130.84	210	1.78	210		999	7.685	300		999	8.529	210	8.932	330	13.8	12.8		-0.932462	-0.884895		
4/18/2023 10:30:00 PM	0.455	210	8.430	210	29.437	210	99.0	9.58	210	3.05	210	0.30	210	8.04	210	0.318	210			1022.85038	210	43.7	210	0.17	330	72.2	210	103.90	210	2.19	210		999	7.664	300		999	8.523	210	8.912	330	13.8	12.8		-0.933639	-0.886062		
4/18/2023 10:45:00 PM	0.442	210	8.434	210	29.443	210	98.9	9.58	210	3.05	210	0.29	210	8.04	210	0.318	210			1022.85452	210	43.8	210	0.17	330	72.3	210	148.91	210	1.87	210		999	7.594	300		999	8.518	210	8.843	330	13.8	12.8		-0.937501	-0.889892		
4/18/2023 11:00:00 PM	0.446	210	8.441	210	29.408	210	99.1	9.60	210	3.16	210	0.28	210	8.04	210	0.317	210			1022.82582	210	43.7	210	0.17	330	72.7	210	123.22	210	1.70	210		999	7.603	300		999	8.509	210	8.850	330	13.8	12.8		-0.937023	-0.889481		
4/18/2023 11:15:00 PM	0.458	210	8.431	210	29.434	210	99.0	9.59	210	3.09	210	0.28	210	8.04	210	0.328	210			1022.84798	210	43.7	210	0.17	330	71.8	210	141.22	210	2.89	210		999	7.529	300		999	8.517	210	8.777	330	13.8	12.8		-0.941157	-0.893557		
4/18/2023 11:30:00 PM	0.452	210	8.423	210	29.474	210	98.3	9.52	210	2.83	210	0.27	210	8.03	210	0.323	210			1022.88076	210	43.7	210	0.17	330	72.2	210	114.93	210	1.70	210		999	7.524	300		999	8.510	210	8.773	330	13.8	12.8		-0.941465	-0.893839		
4/18/2023 11:45:00 PM	0.453	210	8.398	210	29.482	210	97.7	9.46	210	2.93	210	0.28	210	8.02	210	0.318	210			1022.89004	210	43.7	210	0.17	330	72.2	210	132.32	210	2.03	210		999	7.517	300		999	8.499	210	8.768	330	13.8	12.8		-0.941826	-0.894158		
4/19/2023 12:00:00 AM	0.444	210	8.399	210	29.499	210	97.3	9.43	210	2.57	210	0.28	210	8.02	210	0.321	210			1022.90327	210	43.8	210	0.17	330	72.1	210	131.84	210	2.05	210		999	7.517	300		999	8.479	210	8.767	330	13.8	12.7		-0.941846	-0.894215		
4/19/2023 12:15:00 AM	0.449	210	8.384	210	29.508	210	96.7	9.37	210	2.69	210	0.28	210	8.02	210	0.334	210			1022.91261	210	44.2	210	0.17	330	72.9	210	161.36	210	4.16	210		999	7.520	300		999	8.476	210	8.771	330	13.8	12.7		-0.941682	-0.894047		
4/19/2023 12:30:00 AM	0.448	210	8.387	210	29.505	210	96.6	9.36	210	2.97	210	0.30	210	8.02	210	0.320	210			1022.90961	210	44.4	210	0.17	330	72.9	210	165.14	210	3.36	210		999	7.493	300		999	8.475	210	8.743	330	13.8	12.7		-0.943205	-0.895570		
4/19/2023 12:45:00 AM	0.452	210	8.384	210	29.511	210	96.3	9.33	210	2.59	210	0.28	210	8.02	210	0.318	210			1022.91475	210	44.0	210	0.17	330	73.2	210	128.69	210	1.28	210		999	7.489	300		999	8.469	210	8.740	330	13.8	12.8		-0.943412	-0.895765		
4/19/2023 1:00:00 AM	0.444	210	8.388	210	29.513	210	96.1	9.31	210	2.42	210	0.28	210	8.01	210	0.321	210			1022.91589	210	43.8	210	0.17	330	71.3	210	110.16	210	1.73	210		999	7.438	300		999	8.467	210	8.689	330	13.8	12.7		-0.946254	-0.898620		
4/19/2023 1:15:00 AM	0.443	210	8.376	210	29.518	210	96.1	9.31	210	2.39	210	0.29	210	8.02	210	0.329	210			1022.92144	210	44.0	210	0.17	330	70.1	210	119.31	210	2.29	210		999	7.396	300		999	8.464	210	8.647	330	13.8	12.7		-0.948616	-0.900967		
4/19/2023 1:30:00 AM	0.439	210	8.373	210	29.522	210	96.1	9.32	210	2.64	210	0.30	210	8.02	210	0.321	210			1022.92390	210	44.2	210	0.17	330	69.4	210	134.06	210	2.15	210		999	7.401	300		999	8.454	210	8.652	330	13.8	12.7		-0.948346	-0.900703		
4/19/2023 1:45:00 AM	0.448	210	8.352	210	29.520	210	96.1	9.32	210	2.42	210	0.28	210	8.01	210	0.319	210			1022.92669	210	44.2	210	0.17	330	69.1	210	145.93	210	2.18	210		999	7.397	300		999	8.444	210	8.647	330	13.8	12.7		-0.948575	-0.900967		
4/19/2023 2:00:00 AM	0.439	210	8.352	210	29.518	210	96.1	9.32	210	2.25	210	0.28	210	8.02	210	0.319	210			1022.92401	210	44.0	210	0.17	330	70.1	210	158.21	210	2.19	210		999	7.393	300		999	8.441	210	8.644	330	13.8	12.8		-0.948747	-0.901136		
4/19/2023 2:15:00 AM	0.448	210	8.361	210	29.514	210	95.7	9.28	210	2.43	210	0.30	210	8.01	210	0.333	210			1022.92069	210	44.0	210	0.17	330	71.5	210	144.00	210	1.90	210		999	7.430	300		999	8.435	210	8.681	330	13.8	12.7		-0.946689	-0.899063		
4/19/2023 2:30:00 AM	0.448	210	8.359	210	29.521	210	95.4	9.25	210	2.36	210	0.29	210	8.01	210	0.325	210			1022.92639	210	44.0	210	0.17	330	71.6	210	144.38	210	2.27	210		999	7.476	300		999	8.438	210	8.727	330	13.8	12.7		-0.944157	-0.896543		
4/19/2023 2:45:00 AM	0.449	210	8.322	210	29.529	210	95.5	9.26	210	2.21	210	0.40	210	8.01	210	0.327	210			1022.93775	210	44.0	210	0.17	330	70.0	210	137.27	210	2.99	210		999	7.509	300		999	8.418	210	8.760	330	13.8	12.7		-0.942324	-0.894722		
4/19/2023 3:00:00 AM	0.447	210	8.320	210	29.537	210	95.7	9.28	210	2.14	210	0.31	210	8.01	210	0.332	210			1022.94400	210	44.2	210	0.17	330	69.1	210	128.84	210	2.14	210		999	7.539	300		999	8.406	210	8.791	330	13.8	12.7		-0.940606	-0.892979		
4/19/2023 3:15:00 AM	0.454	210	8.306	210	29.539	210	95.2	9.24	210	2.15	210	0.31	210	8.01	210	0.321	210			1022.94762	210	44.0	210	0.17	330	68.9	210	134.91	210	2.23	210		999	7.568	300		999	8.397	210	8.820	330	13.8	12.7		-0.939032	-0.891389		
4/19/2023 3:30:00 AM	0.453	210	8.280	210	29.533	210	95.1	9.23	210	2.02	210	0.30	210	8.01	210	0.328	210			1022.94702	210	44.0	210	0.17	330	69.0	210	146.00	210	2.71	210		999	7.584	300		999	8.377	210	8.836	330	13.8	12.7		-0.938096	-0.890479		
4/19/2023 3:45:00 AM	0.456	210	8.272	210	29.532	210	95.2	9.25	210	2.26	210	0.28	210	8.01	210	0.333	210			1022.94689	210	44.0	210	0.17	330	70.2	210	136.86	210	1.93	210		999	7.590	300		999	8.368	210	8.842	330	13.8	12.6		-0.937805	-0.890199		
4/19/2023 4:00:00 AM	0.450	210	8.245	210	29.535	210	95.0	9.23	210	1.92	210	0.30	210	8.01	210	0.325	210			1022.95304	210	44.0	210	0.17	330	70.4	210	150.33	210	3.09	210		999	7.590	300		999	8.351	210	8.842	330	13.8	12.7		-0.937779	-0.890172		
4/19/2023 4:15:00 AM	0.450	210	8.272	210	29.687	210	93.2	9.05	210	1.41	210	0.31	210	7.98	210	0.343	210			1023.06811	210	44.6	210	0.17	330	72.0	210	166.38	210	4.37	210		999	7.592	300		999	8.306	210	8.847	330	13.8	12.6		-0.937698	-0.890083		
4/19/2023 4:30:00 AM	0.448	210	8.251	210	29.724	210	90.9	8.82	210	1.02	210	0.33	210	7.97	210	0.340	210			1023.10062	210	44.6	210	0.17	330	72.0	210	170.71	210	7.13	210		999	7.552	300		999	8.337	210	8.808	330	13.8	12.7		-0.939902	-0.892264		
4/19/2023 4:45:00 AM	0.458	210	8.247	210	29.739	210	89.7	8.71	210	1.08	210	0.32	210	7.96	210	0.350	210			1023.11264	210	44.4	210	0.18	330	74.1	210	138.05	210	3.82	210		999	7.578	300		999	8.324	210	8.833	330	13.8	12.7		-0.938459	-0.890875		
4/19/2023 5:00:00 AM	0.440	210	8.229	210	29.775	210	88.9	8.63	210	0.84	210	0.36	210	7.95	210	0.332	210			1023.14241	210	44.2	210	0.59	330	75.7	210	176.12	210	5.19	210		999	7.594	300		999	8.315	210	8.850	330	13.8	12.6		-0.937592	-0.889994		
