**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
5/1/2023 2:15:00 AM	0.423	210	11.449	210	28.036	210	178.8	16.35	210	26.61	210	1.33	210	8.65	210	0.005	440			1021.28443	210	52.7	210	0.18	330	70.5	210	148.94	210	1.57	210		999	8.190	300		999	11.543	210		440	13.8	12.7		-0.903167	-0.853115		
5/1/2023 2:30:00 AM	0.415	210	11.425	210	28.030	210	178.2	16.30	210	25.93	210	1.50	210	8.65	210	0.020	210			1021.28343	210	52.3	210	0.18	330	70.5	210	141.52	210	1.17	210		999	8.170	300		999	11.538	210		440	13.8	12.7		-0.904254	-0.854185		
5/1/2023 2:45:00 AM	0.415	210	11.407	210	28.014	210	177.8	16.27	210	23.98	210	1.32	210	8.65	210	0.024	210			1021.27422	210	52.3	210	0.18	330	69.9	210	134.98	210	0.75	210		999	8.137	300		999	11.518	210		440	13.8	12.7		-0.906137	-0.856072		
5/1/2023 3:00:00 AM	0.423	210	11.358	210	28.092	210	175.4	16.06	210	22.27	210	1.31	210	8.63	210	0.020	210			1021.34269	210	52.1	210	0.18	330	71.7	210	119.37	210	0.73	210		999	8.172	300		999	11.512	210		440	13.8	12.7		-0.904162	-0.854205		
5/1/2023 3:15:00 AM	0.421	210	11.376	210	28.091	210	171.6	15.70	210	21.86	210	1.28	210	8.63	210	0.018	210			1021.33928	210	51.9	210	0.18	330	72.5	210	187.77	210	1.29	210		999	8.247	300		999	11.515	210		440	13.8	12.7		-0.899922	-0.850037		
5/1/2023 3:45:00 AM	0.420	210	11.472	210	28.055	210	178.0	16.26	210	23.27	210	1.31	210	8.66	210	0.018	210			1021.29452	210	52.1	210	0.18	330	72.9	210	231.92	210	0.91	210		999	8.352	300		999	11.527	210		440	13.8	12.7		-0.893997	-0.844064		
5/1/2023 4:00:00 AM	0.419	210	11.482	210	28.055	210	178.1	16.27	210	22.04	210	1.31	210	8.67	210	0.026	210			1021.29364	210	51.8	210	0.18	330	74.1	210	226.99	210	1.20	210		999	8.378	300		999	11.535	210		440	13.8	12.6		-0.892556	-0.842655		
5/1/2023 4:15:00 AM	0.417	210	11.463	210	28.106	210	180.2	16.46	210	23.70	210	1.34	210	8.68	210	0.010	210			1021.33595	210	51.9	210	0.18	330	73.3	210	214.20	210	1.02	210		999	8.378	300		999	11.533	210		440	13.8	12.6		-0.892545	-0.842618		
5/1/2023 4:30:00 AM	0.420	210	11.469	210	28.120	210	181.3	16.56	210	23.89	210	1.37	210	8.68	210	0.016	210			1021.34573	210	51.8	210	0.36	330	73.1	210	224.31	210	1.35	210		999	8.397	300		999	11.538	210		440	13.8	12.6		-0.891439	-0.841514		
5/1/2023 4:45:00 AM	0.422	210	11.694	210	27.904	210	182.8	16.64	210	23.59	210	1.33	210	8.71	210	0.017	210			1021.13977	210	51.6	210	2.03	210	74.9	210	236.99	210	1.48	210		999	8.396	300		999	11.597	210		440	13.8	12.6		-0.891463	-0.841547		
5/1/2023 5:00:00 AM	0.425	210	11.712	210	27.926	210	181.4	16.51	210	23.00	210	1.30	210	8.72	210	0.005	440			1021.15369	210	51.2	210	7.70	210	75.2	210	218.47	210	1.45	210		999	8.434	300		999	11.648	210		440	13.8	12.6		-0.889319	-0.839351		
5/1/2023 5:15:00 AM	0.425	210	11.695	210	27.983	210	184.7	16.80	210	23.31	210	1.36	210	8.71	210	0.007	210			1021.20086	210	51.0	210	11.57	210	76.7	210	215.19	210	1.65	210		999	8.434	300		999	11.692	210		440	13.8	12.6		-0.889307	-0.839300		
5/1/2023 5:30:00 AM	0.425	210	11.631	210	28.049	210	183.7	16.73	210	23.98	210	1.36	210	8.70	210	0.026	210			1021.26324	210	51.0	210	17.10	210	75.2	210	217.15	210	1.74	210		999	8.402	300		999	11.703	210		440	13.8	12.7		-0.891138	-0.841144		
5/1/2023 5:45:00 AM	0.421	210	11.530	210	28.100	210	182.8	16.67	210	24.59	210	1.31	210	8.69	210	0.025	210			1021.31953	210	51.0	210	36.39	210	75.2	210	191.66	210	1.11	210		999	8.393	300		999	11.700	210		440	13.8	12.7		-0.891641	-0.841609		
5/1/2023 6:00:00 AM	0.420	210	11.410	210	28.112	210	179.0	16.37	210	23.16	210	1.52	210	8.67	210	0.011	210			1021.34987	210	50.9	210	59.97	210	74.8	210	198.65	210	1.16	210		999	8.304	300		999	11.635	210		440	13.8	12.7		-0.896676	-0.846728		
5/1/2023 6:15:00 AM	0.418	210	11.498	210	27.983	210	178.8	16.34	210	22.45	210	1.27	210	8.68	210	0.012	210			1021.23424	210	50.9	210	65.35	210	75.4	210	234.91	210	1.22	210		999	8.345	300		999	11.594	210		440	13.8	12.7		-0.894355	-0.844358		
5/1/2023 6:30:00 AM	0.421	210	11.705	210	27.828	210	179.6	16.36	210	23.60	210	1.35	210	8.70	210	0.014	210			1021.07886	210	50.9	210	98.57	210	75.2	210	251.31	210	0.91	210		999	8.372	300		999	11.624	210		440	13.8	12.7		-0.892833	-0.842839		
5/1/2023 6:45:00 AM	0.421	210	11.807	210	27.600	210	182.1	16.57	210	22.03	210	1.34	210	8.71	210	0.013	210			1020.88416	210	50.9	210	136.84	210	75.0	210	230.28	210	0.69	210		999	8.375	300		999	11.694	210		440	13.8	12.7		-0.892632	-0.842602		
5/1/2023 7:00:00 AM	0.424	210	11.878	210	27.749	210	186.2	16.90	210	21.51	210	1.30	210	8.73	210	0.019	210			1020.98723	210	51.0	210	161.57	210	75.2	210	248.04	210	0.63	210		999	8.422	300		999	11.776	210		440	13.8	12.8		-0.889974	-0.839919		
5/1/2023 7:15:00 AM	0.424	210	11.890	210	27.649	210	185.5	16.84	210	21.47	210	1.38	210	8.72	210	0.011	210			1020.90738	210	51.0	210	153.77	210	75.3	210	229.56	210	1.07	210		999	8.374	300		999	11.818	210		440	13.8	12.9		-0.892663	-0.842559		
5/1/2023 7:30:00 AM	0.421	210	11.833	210	27.536	210	182.2	16.58	210	16.16	210	1.20	210	8.72	210	0.018	210			1020.83032	210	51.0	210	167.45	210	75.6	210	213.42	210	1.24	210		999	8.314	300		999	11.823	210		440	13.8	12.8		-0.896063	-0.845994		
5/1/2023 7:45:00 AM	0.421	210	11.923	210	27.651	210	186.2	16.90	210	20.56	210	1.47	210	8.73	210	0.014	210			1020.90364	210	50.9	210	203.41	210	75.8	210	215.62	210	1.08	210		999	8.327	300		999	11.865	210		440	13.8	13.0		-0.895268	-0.845098		
5/1/2023 8:00:00 AM	0.422	210	11.841	210	27.662	210	188.6	17.13	210	19.75	210	1.34	210	8.74	210	0.020	210			1020.92595	210	51.0	210	194.24	210	76.3	210	259.63	210	1.11	210		999	8.363	300		999	11.897	210		440	13.8	13.0		-0.893263	-0.843013		
5/1/2023 8:15:00 AM	0.412	210	11.781	210	27.718	210	187.5	17.05	210	19.66	210	18.80	210	8.73	210	0.016	210			1020.98040	210	51.0	210	243.65	210	76.5	210	257.79	210	0.39	210		999	8.387	300		999	11.913	210		440	13.8	13.0		-0.891894	-0.841661		
5/1/2023 8:30:00 AM	0.423	210	11.732	210	27.756	210	186.8	17.01	210	20.30	210	1.41	210	8.72	210	0.016	210			1021.01790	210	51.0	210	285.12	210	75.9	210	272.61	210	0.54	210		999	8.326	300		999	11.893	210		440	13.8	13.1		-0.895315	-0.845064		
5/1/2023 8:45:00 AM	0.425	210	11.762	210	27.752	210	190.3	17.32	210	15.92	210	1.34	210	8.73	210	0.007	440			1021.00956	210	51.2	210	387.36	210	75.9	210	269.45	210	0.97	210		999	8.309	300		999	11.879	210		440	13.8	13.3		-0.896291	-0.846032		
5/1/2023 9:00:00 AM	0.423	210	11.761	210	27.845	210	192.9	17.54	210	17.52	210	1.32	210	8.73	210	0.022	210			1021.08186	210	51.4	210	345.96	210	75.5	210	269.97	210	0.57	210		999	8.359	300		999	11.867	210		440	13.8	13.5		-0.893455	-0.843199		
5/1/2023 9:15:00 AM	0.416	210	11.634	210	27.948	210	189.4	17.26	210	21.53	210	1.36	210	8.70	210	0.001	440			1021.18412	210	51.6	210	524.46	210	74.6	210	280.42	210	0.38	210		999	8.348	300		999	11.854	210		440	13.8	13.5		-0.894117	-0.843841		
5/1/2023 9:30:00 AM	0.419	210	11.889	210	27.825	210	191.6	17.39	210	13.11	210	1.30	210	8.73	210	0.031	210			1021.04437	210	51.8	210	806.99	210	74.5	210	314.62	210	1.01	210		999	8.339	300		999	11.792	210		440	13.8	13.8		-0.894648	-0.844455		
5/1/2023 9:45:00 AM	0.425	210	11.893	210	27.845	210	195.9	17.76	210	16.49	210	1.39	210	8.74	210	0.009	210			1021.05915	210	52.1	210	725.86	210	74.6	210	312.24	210	1.08	210		999	8.377	300		999	11.824	210		440	13.8	13.8		-0.892484	-0.842234		
5/1/2023 10:00:00 AM	0.418	210	11.652	210	28.017	210	192.9	17.56	210	16.68	210	1.52	210	8.72	210	0.015	210			1021.23417	210	52.3	210	951.58	210	74.1	210	294.53	210	2.04	210		999	8.370	300		999	11.815	210		440	13.8	14.3		-0.892896	-0.842681		
5/1/2023 10:15:00 AM	0.415	210	11.982	210	27.855	210	194.3	17.60	210	10.84	210	1.22	210	8.74	210	0.011	210			1021.05108	210	52.7	210	896.30	210	72.7	210	315.74	210	2.47	210		999	8.379	300		999	11.834	210		440	13.8	14.3		-0.892384	-0.842117		
5/1/2023 10:30:00 AM	0.416	210	11.884	210	27.903	210	195.8	17.75	210	14.44	210	3.74	210	8.74	210	0.014	210			1021.10580	210	52.8	210	826.23	210	71.1	210	317.99	210	4.04	210		999	8.400	300		999	11.888	210		440	13.8	14.3		-0.891140	-0.840877		
5/1/2023 10:45:00 AM	0.414	210	11.906	210	27.824	210	196.4	17.81	210	6.96	210	2.29	210	8.74	210	0.018	210			1021.04054	210	53.2	210	1003.25	210	70.7	210	318.63	210	5.38	210		999	8.404	300		999	11.889	210		440	13.8	14.3		-0.890941	-0.840654		
5/1/2023 11:00:00 AM	0.415	210	11.820	210	27.920	210	195.7	17.76	210	16.19	210	2.92	210	8.74	210	0.015	210			1021.13002	210	53.4	210	484.50	210	68.6	210	335.64	210	6.06	210		999	8.386	300		999	11.907	210		440	13.8	14.3		-0.891908	-0.841704		
5/1/2023 11:15:00 AM	0.416	210	11.748	210	27.956	210	194.1	17.64	210	20.01	210	3.97	210	8.73	210	0.009	210			1021.17027	210	53.6	210	500.07	210	69.3	210	332.59	210	5.76	210		999	8.332	300		999	11.890	210		440	13.8	14.3		-0.894974	-0.844851		
5/1/2023 11:30:00 AM	0.416	210	11.758	210	27.978	210	195.0	17.71	210	18.20	210	5.12	210	8.74	210	0.024	210			1021.18578	210	53.4	210	461.08	210	70.3	210	334.32	210	5.51	210		999	8.308	300		999	11.868	210		440	13.8	14.3		-0.896358	-0.846229		
5/1/2023 11:45:00 AM	0.409	210	11.710	210	28.011	210	194.5	17.68	210	17.15	210	13.05	210	8.74	210	0.019	210			1021.21989	210	53.6	210	509.55	210	69.7	210	330.18	210	4.73	210		999	8.298	300		999	11.854	210		440	13.8	14.3		-0.896952	-0.846849		
5/1/2023 12:00:00 PM	0.408	210	11.720	210	28.012	210	196.0	17.82	210	23.69	210	16.03	210	8.74	210	0.021	210			1021.21909	210	53.6	210	340.97	210	73.6	210	319.38	210	3.66	210		999	8.353	300		999	11.823	210		440	13.8	14.3		-0.893830	-0.843814		
5/1/2023 12:15:00 PM	0.414	210	11.782	210	27.990	210	197.7	17.96	210	20.48	210	9.64	210	8.75	210	0.017	210			1021.19058	210	53.6	210	276.34	210	70.7	210	340.27	210	3.88	210		999	8.407	300		999	11.834	210		440	13.8	14.3		-0.890759	-0.840633		
5/1/2023 12:30:00 PM	0.413	210	11.802	210	27.972	210	199.1	18.07	210	18.00	210	14.71	210	8.76	210	0.027	210			1021.17324	210	54.1	210	402.55	210	69.6	210	336.43	210	3.33	210		999	8.349	300		999	11.841	210		440	13.8	13.9		-0.894047	-0.843927		
5/1/2023 12:45:00 PM	0.414	210	11.828	210	27.964	210	199.8	18.13	210	14.12	210	16.19	210	8.76	210	0.014	210			1021.16245	210	54.3	210	535.72	210	70.9	210	336.11	210	3.23	210		999	8.320	300		999	11.855	210		440	13.8	13.9		-0.895670	-0.845561		
5/1/2023 1:00:00 PM	0.411	210	11.842	210	27.962	210	200.8	18.22	330	24.90	210	8.52	210	8.77	210	0.028	210			1021.15836	210	53.9	210	291.15	210	71.3	210	337.70	210	4.64	210		999	8.316	300		999	11.870	210		440	13.8	13.9		-0.895892	-0.845793		
5/1/2023 1:15:00 PM	0.409	210	11.879	210	28.016	210	201.0	18.21	330	19.09	210	1.48	210	8.77	210	0.020	210			1021.19354	210	54.1	210	362.45	210	69.8	210	339.50	210	5.32	210		999	8.296	300		999	11.897	210		440	13.8	13.9		-0.897050	-0.846943		
5/1/2023 1:30:00 PM	0.405	210	11.843	210	28.022	210	199.5	18.09	210	17.47	210	1.32	210	8.78	210	0.013	210			1021.20506	210	54.3	210	386.80	210	71.0	210	346.45	210	4.07	210		999	8.323	300		999	11.915	210		440	13.8	13.9		-0.895516	-0.845423		
5/1/2023 1:45:00 PM	0.416	210	11.851	210	28.013	210	198.8	18.03	210	19.19	210	1.34	210	8.78	210	0.008	210			1021.19671	210	54.5	210	357.04	210	71.0	210	330.88	210	3.82	210		999	8.285	300		999	11.915	210		440	13.8	13.9		-0.897667	-0.847607		
5/1/2023 2:00:00 PM	0.410	210	11.876	210	28.007	210	201.6	18.27	330	15.13	210	1.33	210	8.79	210	0.018	210			1021.18738	210	54.1	210	589.43	210	72.0	210	342.05	210	5.48	210		999	8.273	300		999	11.924	210		440	13.8	13.9		-0.898310	-0.848227		
5/1/2023 2:15:00 PM	0.402	210	11.900	210	27.994	210	202.3	18.32	330	21.37	210	1.40	210	8.79	210	0.026	210			1021.17291	210	54.6	210	284.84	210	68.6	210	331.29	210	2.90	210		999	8.294	300		999	11.935	210		440	13.8	14.0		-0.897131	-0.847029		
5/1/2023 2:30:00 PM	0.414	210	11.900	210	27.977	210	203.2	18.41	330	22.50	210	1.39	210	8.80	210	0.015	210			1021.16026	210	54.3	210	187.80	210	71.4	210	323.39	210	4.10	210		999	8.298	300		999	11.947	210		440	13.8	13.9		-0.896904	-0.846718		
5/1/2023 2:45:00 PM	0.413	210	11.884	210	27.992	210	203.1	18.40	330	18.79	210	1.30	210	8.79	210	0.020	210			1021.17441	210	54.1	210	352.31	210	72.3	210	338.08	210	4.60	210		999	8.287	300		999	11.952	210		440	13.8	13.9		-0.897507	-0.847335		
5/1/2023 3:00:00 PM	0.410	210	11.900	210	28.005	210	202.0	18.30	330	23.09	210	1.35	210	8.79	210	0.009	210			1021.18218	210	54.5	210	193.86	210	70.2	210	336.78	210	3.53	210		999	8.182	300		999	11.960	210		440	13.8	13.9		-0.903475	-0.853249		
5/1/2023 3:15:00 PM	0.400	210	11.906	210	28.012	210	200.0	18.11	210	23.88	210	1.34	210	8.80	210	0.024	210			1021.18609	210	54.3	210	122.42	210	72.7	210	335.95	210	3.87	210		999	8.147	300		999	11.965	210		440	13.8	13.9		-0.905416	-0.855135		
5/1/2023 3:30:00 PM	0.405	210	11.906	210	28.006	210	201.1	18.21	330	21.00	210	1.36	210	8.80	210	0.011	210			1021.18131	210	54.3	210	281.57	210	71.1	210	349.43	210	5.15	210		999	8.167	300		999	11.971	210		440	13.8	14.0		-0.904290	-0.854000		
5/1/2023 3:45:00 PM	0.411	210	11.916	210	27.992	210	202.1	18.30	330	20.74	210	1.34	210	8.81	210	0.021	210			1021.16870	210	53.9	210	228.59	210	71.6	210	342.37	210	3.52	210		999	8.190	300		999	11.974	210		440	13.8	13.9		-0.902971	-0.852670		
5/1/2023 4:00:00 PM	0.385	210	11.911	210	28.004	210	201.6	18.26	330	22.15	210	1.32	210	8.80	210	0.011	210			1021.17930	210	54.1	210	230.55	210	73.9	210	345.08	210	3.41	210		999	8.167	300		999	11.977	210		440	13.8	13.9		-0.904300	-0.853928		
5/1/2023 4:15:00 PM	0.390	210	11.887	210	28.038	210	200.8	18.19	330	19.04	210	1.28	210	8.79	210	0.024	210			1021.20991	210	54.1	210	318.11	210	75.0	210	347.19	210	3.13	210		999	8.169	300		999	11.978	210		440	13.8	14.0		-0.904195	-0.853814		
5/1/2023 4:30:00 PM	0.406	210	11.780	210	28.086	210	195.9	17.78	210	21.98	210	1.28	210	8.78	210	0.015	210			1021.26546	210	53.9	210	183.63	210	74.2	210	347.16	210	3.74	210		999	8.167	300		999	11.950	210		440	13.8	13.9		-0.904296	-0.853914		
5/1/2023 4:45:00 PM	0.409	210	11.752	210	28.089	210	194.5	17.66	210	22.17	210	1.27	210	8.77	210	0.011	210			1021.27268	210	54.1	210	163.64	210	73.8	210	348.14	210	3.06	210		999	8.090	300		999	11.915	210		440	13.8	14.0		-0.908660	-0.858307		
5/1/2023 5:00:00 PM	0.390	210	11.444	210	27.934	210	189.2	17.31	210	21.51	210	1.32	210	8.72	210	0.012	210			1021.20624	210	53.7	210	106.58	210	74.4	210	338.95	210	3.59	210		999	8.045	300		999	11.823	210		440	13.8	14.0		-0.911262	-0.860903		
5/1/2023 5:15:00 PM	0.399	210	11.539	210	27.830	210	186.1	17.00	210	21.85	210	1.31	210	8.74	210	0.014	210			1021.10873	210	53.6	210	79.51	210	76.0	210	341.39	210	3.93	210		999	8.018	300		999	11.770	210		440	13.8	13.1		-0.912775	-0.862421		
5/1/2023 5:30:00 PM	0.396	210	11.294	210	27.957	210	181.9	16.69	210	21.92	210	1.30	210	8.69	210	0.017	210			1021.24880	210	53.2	210	60.91	210	75.6	210	338.98	210	3.54	210		999	8.066	300		999	11.714	210		440	13.8	13.0		-0.910085	-0.859788		
5/1/2023 5:45:00 PM	0.382	210	11.466	210	27.956	210	183.8	16.80	210	24.76	210	1.40	210	8.72	210	0.033	210			1021.21880	210	53.6	210	64.71	210	73.3	210	91.94	210	4.17	210		999	8.193	300		999	11.656	210		440	13.8	13.0		-0.902962	-0.852711		
5/1/2023 6:00:00 PM	0.396	210	11.345	210	28.037	210	187.7	17.20	210	25.74	210	1.38	210	8.71	210	0.010	210			1021.30289	210	53.7	210	44.20	210	70.8	210	86.16	210	3.54	210		999	8.204	300		999	11.613	210		440	13.8	13.0		-0.902347	-0.852133		
5/1/2023 6:15:00 PM	0.395	210	11.295	210	28.167	210	184.2	16.89	210	23.40	210	1.29	210	8.68	210	0.021	210			1021.41169	210	53.9	210	40.27	210	70.7	210	7.49	210	2.98	210		999	8.279	300		999	11.549	210		440	13.8	13.0		-0.898130	-0.847944		
5/1/2023 6:30:00 PM	0.401	210	11.082	210	28.302	210	177.3	16.32	210	23.01	210	1.22	210	8.64	210	0.014	210			1021.55314	210	53.9	210	22.89	210	71.2	210	54.63	210	3.29	210		999	8.259	300		999	11.341	210		440	13.8	12.9		-0.899336	-0.849166		
5/1/2023 6:45:00 PM	0.374	210	10.978	210	28.362	210	172.9	15.93	210	24.46	210	1.28	210	8.62	210	0.022	210			1021.61704	210	54.3	210	7.29	210	68.8	210	37.18	210	2.91	210		999	8.124	300		999	11.324	210		440	13.8	12.9		-0.906954	-0.856874		
5/1/2023 7:00:00 PM	0.399	210	10.853	210	28.427	210	168.7	15.58	210	23.00	210	1.20	210	8.59	210	0.018	210			1021.68783	210	54.6	210	5.28	210	67.4	210	34.91	210	4.51	210		999	8.105	300		999	11.234	210		440	13.8	12.8		-0.908057	-0.858051		
5/1/2023 7:15:00 PM	0.403	210	10.850	210	28.348	210	163.9	15.15	210	18.50	210	1.07	210	8.58	210	0.023	210			1021.62717	210	54.6	210	3.18	210	68.6	210	39.53	210	4.38	210		999	8.022	300		999	11.122	210		440	13.8	12.8		-0.912792	-0.862846		
5/1/2023 7:30:00 PM	0.403	210	10.905	210	28.315	210	160.9	14.87	210	18.72	210	1.10	210	8.59	210	0.018	210			1021.59288	210	54.6	210	0.88	330	68.1	210	47.11	210	3.35	210		999	8.014	300		999	11.026	210		440	13.8	12.8		-0.913242	-0.863345		
5/1/2023 7:45:00 PM	0.396	210	10.824	210	28.371	210	159.5	14.75	210	19.32	210	1.07	210	8.57	210	0.035	210			1021.64981	210	54.8	210	0.21	330	67.9	210	20.27	210	3.40	210		999	7.975	300		999	10.967	210		440	13.8	12.8		-0.915482	-0.865658		
5/1/2023 8:00:00 PM	0.393	210	10.850	210	28.349	210	160.9	14.88	210	20.94	210	1.14	210	8.57	210	0.020	210			1021.62849	210	55.0	210	0.18	330	66.8	210	44.80	210	2.37	210		999	7.933	300		999	10.944	210		440	13.8	12.8		-0.917826	-0.868056		
5/1/2023 8:15:00 PM	0.395	210	10.733	210	28.436	210	159.8	14.80	210	20.70	210	1.17	210	8.55	210	0.028	210			1021.71483	210	54.8	210	0.18	330	67.3	210	48.20	210	2.75	210		999	7.937	300		999	10.921	210		440	13.8	12.8		-0.917627	-0.867847		
5/1/2023 8:30:00 PM	0.393	210	10.537	210	28.559	210	155.8	14.48	210	19.84	210	1.09	210	8.52	210	0.025	210			1021.84283	210	54.5	210	0.18	330	67.7	210	56.48	210	3.48	210		999	7.860	300		999	10.864	210		440	13.8	12.9		-0.921958	-0.872213		
5/1/2023 8:45:00 PM	0.386	210	10.499	210	28.586	210	151.8	14.12	210	20.10	210	1.02	210	8.50	210	0.041	210			1021.87003	210	54.5	210	0.18	330	68.0	210	52.80	210	3.23	210		999	7.853	300		999	10.798	210		440	13.8	12.8		-0.922422	-0.872697		
5/1/2023 9:00:00 PM	0.387	210	10.294	210	28.724	210	147.5	13.76	210	19.17	210	1.07	210	8.46	210	0.036	210			1022.01092	210	54.3	210	0.18	330	69.5	210	46.25	210	3.30	210		999	7.866	300		999	10.705	210		440	13.8	12.8		-0.921692	-0.872015		
5/1/2023 9:15:00 PM	0.383	210	10.238	210	28.757	210	143.5	13.40	210	19.13	210	1.00	210	8.44	210	0.031	210			1022.04507	210	54.5	210	0.18	330	68.3	210	50.31	210	4.75	210		999	7.783	300		999	10.607	210		440	13.8	12.8		-0.926411	-0.876775		
5/1/2023 9:30:00 PM	0.383	210	10.142	210	28.822	210	140.6	13.16	210	17.45	210	1.00	210	8.42	210	0.051	210			1022.11113	210	54.5	210	0.18	330	67.9	210	70.63	210	5.25	210		999	7.798	300		999	10.505	210		440	13.8	12.8		-0.925588	-0.876004		
5/1/2023 9:45:00 PM	0.394	210	10.082	210	28.889	210	139.4	13.06	210	18.13	210	0.93	210	8.40	210	0.055	210			1022.17269	210	54.6	210	0.18	330	67.3	210	54.45	210	4.48	210		999	7.699	300		999	10.409	210	8.950	330	13.8	12.8		-0.931175	-0.881626		
5/1/2023 10:00:00 PM	0.389	210	10.048	210	28.938	210	140.0	13.12	210	19.91	210	0.96	210	8.40	210	0.043	210			1022.21623	210	54.6	210	0.18	330	67.2	210	81.81	210	3.89	210		999	7.653	300		999	10.331	210	8.905	330	13.8	12.8		-0.933777	-0.884275		
5/1/2023 10:15:00 PM	0.405	210	10.006	210	28.979	210	140.2	13.15	210	20.84	210	0.98	210	8.38	210	0.041	210			1022.25519	210	54.6	210	0.18	330	68.7	210	77.88	210	3.59	210		999	7.620	300		999	10.260	210	8.873	330	13.8	12.8		-0.935646	-0.886190		
5/1/2023 10:30:00 PM	0.397	210	10.013	210	28.973	210	139.8	13.11	210	20.94	210	2.00	210	8.38	210	0.038	210			1022.24958	210	54.5	210	0.18	330	69.3	210	80.78	210	5.02	210		999	7.701	300		999	10.208	210	8.953	330	13.8	12.8		-0.931105	-0.881693		
