**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/1/2023 10:00:00 AM	0.479	210	8.043	210	29.701	210	83.9	8.19	210	0.35	210	0.32	210	7.84	210	0.424	210			1023.11166	210	37.4	210	397.15	210	81.8	210	150.73	210	3.55	210		999	7.510	300		999	8.103	210	8.760	330	13.8	12.7		-0.942300	-0.895139		
3/1/2023 10:15:00 AM	0.486	210	8.044	210	29.702	210	83.9	8.19	210	0.37	210	0.31	210	7.84	210	0.420	210			1023.11207	210	37.7	210	463.41	210	81.3	210	147.36	210	4.02	210		999	7.525	300		999	8.109	210	8.774	330	13.8	12.9		-0.941486	-0.894328		
3/1/2023 10:30:00 AM	0.495	210	8.039	210	29.701	210	84.0	8.19	210	0.38	210	0.32	210	7.84	210	0.426	210			1023.11230	210	37.7	210	373.67	210	80.4	210	156.36	210	5.07	210		999	7.537	300		999	8.109	210	8.786	330	13.8	12.8		-0.940823	-0.893673		
3/1/2023 10:45:00 AM	0.509	210	8.037	210	29.701	210	84.1	8.21	210	0.43	210	0.32	210	7.84	210	0.415	210			1023.11244	210	37.9	210	461.02	210	80.2	210	179.66	210	4.99	210		999	7.537	300		999	8.109	210	8.786	330	13.8	12.9		-0.940793	-0.893681		
3/1/2023 11:00:00 AM	0.479	210	8.042	210	29.702	210	84.1	8.20	210	0.38	210	0.33	210	7.84	210	0.420	210			1023.11259	210	37.7	210	364.62	210	80.3	210	179.19	210	5.07	210		999	7.530	300		999	8.112	210	8.780	330	13.8	12.9		-0.941190	-0.894035		
3/1/2023 11:15:00 AM	0.493	210	8.045	210	29.703	210	84.1	8.20	210	0.45	210	0.32	210	7.85	210	0.422	210			1023.11289	210	38.1	210	423.17	210	80.4	210	150.16	210	5.34	210		999	7.526	300		999	8.112	210	8.775	330	13.8	12.9		-0.941403	-0.894277		
3/1/2023 11:30:00 AM	0.502	210	8.058	210	29.703	210	84.1	8.20	210	0.32	210	0.31	210	7.85	210	0.415	210			1023.11135	210	37.9	210	1089.28	210	79.3	210	162.76	210	4.20	210		999	7.518	300		999	8.121	210	8.768	330	13.8	13.1		-0.941852	-0.894690		
3/1/2023 11:45:00 AM	0.494	210	8.063	210	29.700	210	84.3	8.22	210	0.34	210	0.31	210	7.85	210	0.421	210			1023.10753	210	38.1	210	836.04	210	78.4	210	164.02	210	4.45	210		999	7.519	300		999	8.128	210	8.769	330	13.8	13.3		-0.941804	-0.894600		
3/1/2023 12:00:00 PM	0.505	210	8.072	210	29.697	210	84.5	8.24	210	0.28	210	0.31	210	7.85	210	0.422	210			1023.10400	210	38.6	210	1094.10	210	77.0	210	161.45	210	4.74	210		999	7.515	300		999	8.135	210	8.765	330	13.8	13.3		-0.942015	-0.894848		
3/1/2023 12:15:00 PM	0.486	210	8.076	210	29.696	210	84.8	8.27	210	0.32	210	0.29	210	7.85	210	0.425	210			1023.10255	210	39.5	210	1373.75	210	73.3	210	159.08	210	5.09	210		999	7.511	300		999	8.143	210	8.761	330	13.8	13.4		-0.942219	-0.895032		
3/1/2023 12:30:00 PM	0.489	210	8.079	210	29.696	210	85.0	8.28	210	0.32	210	0.31	210	7.85	210	0.420	210			1023.10243	210	40.4	210	659.86	210	72.5	210	156.70	210	4.42	210		999	7.505	300		999	8.145	210	8.754	330	13.8	13.3		-0.942594	-0.895417		
3/1/2023 12:45:00 PM	0.489	210	8.068	210	29.694	210	85.1	8.30	210	0.39	210	0.30	210	7.85	210	0.429	210			1023.10249	210	41.1	210	535.44	210	70.0	210	161.20	210	5.94	210		999	7.495	300		999	8.144	210	8.744	330	13.8	13.4		-0.943142	-0.895971		
3/1/2023 1:00:00 PM	0.490	210	8.071	210	29.694	210	85.2	8.30	210	0.30	210	0.32	210	7.85	210	0.424	210			1023.10197	210	42.0	210	979.64	210	66.3	210	155.61	210	4.73	210		999	7.485	300		999	8.143	210	8.734	330	13.8	13.4		-0.943699	-0.896540		
3/1/2023 1:15:00 PM	0.511	210	8.078	210	29.694	210	85.2	8.31	210	0.36	210	0.30	210	7.85	210	0.409	210			1023.10090	210	42.6	210	697.09	210	66.8	210	158.18	210	4.53	210		999	7.481	300		999	8.146	210	8.729	330	13.8	13.4		-0.943944	-0.896840		
3/1/2023 1:30:00 PM	0.511	210	8.051	210	29.693	210	85.2	8.31	210	0.39	210	0.30	210	7.85	210	0.427	210			1023.10388	210	42.8	210	486.86	210	65.5	210	157.19	210	3.80	210		999	7.483	300		999	8.141	210	8.733	330	13.8	13.2		-0.943788	-0.896631		
3/1/2023 1:45:00 PM	0.485	210	8.054	210	29.694	210	85.0	8.29	210	0.45	210	0.30	210	7.85	210	0.419	210			1023.10455	210	43.1	210	520.63	210	63.4	210	154.67	210	4.32	210		999	7.487	300		999	8.140	210	8.736	330	13.8	13.2		-0.943576	-0.896411		
3/1/2023 2:00:00 PM	0.513	210	8.082	210	29.694	210	85.2	8.31	210	0.36	210	0.30	210	7.85	210	0.408	210			1023.10084	210	43.5	210	734.41	210	63.9	210	166.08	210	4.74	210		999	7.483	300		999	8.148	210	8.732	330	13.8	13.3		-0.943829	-0.896648		
3/1/2023 2:15:00 PM	0.500	210	8.102	210	29.697	210	85.3	8.31	210	0.44	210	0.30	210	7.85	210	0.412	210			1023.10026	210	43.7	210	435.53	210	62.3	210	179.10	210	2.21	210		999	7.491	300		999	8.156	210	8.740	330	13.8	13.2		-0.943374	-0.896234		
3/1/2023 2:30:00 PM	0.510	210	8.069	210	29.693	210	85.4	8.32	210	0.44	210	0.33	210	7.85	210	0.437	210			1023.10162	210	44.0	210	378.02	210	59.8	210	206.56	210	3.99	210		999	7.501	300		999	8.150	210	8.749	330	13.8	13.1		-0.942816	-0.895680		
3/1/2023 2:45:00 PM	0.495	210	8.062	210	29.694	210	85.2	8.31	210	0.48	210	0.30	210	7.85	210	0.418	210			1023.10336	210	44.4	210	358.88	210	60.0	210	185.54	210	3.32	210		999	7.502	300		999	8.146	210	8.751	330	13.8	13.1		-0.942764	-0.895609		
3/1/2023 3:00:00 PM	0.477	210	8.065	210	29.695	210	85.2	8.31	210	0.48	210	0.31	210	7.85	210	0.426	210			1023.10360	210	44.7	210	255.35	210	61.0	210	207.92	210	3.82	210		999	7.489	300		999	8.141	210	8.738	330	13.8	13.0		-0.943491	-0.896319		
3/1/2023 3:15:00 PM	0.503	210	8.058	210	29.694	210	85.0	8.29	210	0.50	210	0.30	210	7.85	210	0.414	210			1023.10408	210	45.1	210	343.79	210	61.4	210	192.16	210	3.00	210		999	7.490	300		999	8.138	210	8.739	330	13.8	13.1		-0.943441	-0.896255		
3/1/2023 3:30:00 PM	0.507	210	8.048	210	29.694	210	85.0	8.29	210	0.50	210	0.33	210	7.85	210	0.421	210			1023.10505	210	45.3	210	304.39	210	59.5	210	196.94	210	3.02	210		999	7.476	300		999	8.130	210	8.727	330	13.8	13.0		-0.944176	-0.896975		
3/1/2023 3:45:00 PM	0.498	210	8.041	210	29.693	210	85.2	8.31	210	0.56	210	0.30	210	7.85	210	0.421	210			1023.10578	210	45.3	210	137.14	210	60.7	210	210.96	210	3.99	210		999	7.472	300		999	8.124	210	8.721	330	13.8	12.9		-0.944438	-0.897300		
3/1/2023 4:00:00 PM	0.504	210	8.032	210	29.694	210	85.2	8.31	210	0.51	210	0.32	210	7.85	210	0.425	210			1023.10733	210	45.3	210	181.77	210	58.8	210	201.06	210	4.17	210		999	7.475	300		999	8.116	210	8.724	330	13.8	12.9		-0.944264	-0.897131		
3/1/2023 4:15:00 PM	0.482	210	8.034	210	29.694	210	85.2	8.31	210	0.54	210	0.31	210	7.85	210	0.420	210			1023.10734	210	45.3	210	185.04	210	58.5	210	194.26	210	3.58	210		999	7.479	300		999	8.112	210	8.728	330	13.8	12.9		-0.944033	-0.896922		
3/1/2023 4:30:00 PM	0.494	210	8.058	210	29.697	210	85.2	8.31	210	0.60	210	0.31	210	7.85	210	0.429	210			1023.10639	210	45.5	210	142.90	210	63.0	210	197.59	210	4.51	210		999	7.480	300		999	8.119	210	8.729	330	13.8	12.9		-0.944008	-0.896866		
3/1/2023 4:45:00 PM	0.479	210	8.067	210	29.697	210	85.4	8.32	210	0.61	210	0.37	210	7.85	210	0.413	210			1023.10470	210	45.5	210	88.38	210	60.5	210	198.09	210	4.29	210		999	7.479	300		999	8.132	210	8.728	330	13.8	12.9		-0.944020	-0.896873		
3/1/2023 5:00:00 PM	0.488	210	8.063	210	29.697	210	85.3	8.32	210	0.60	210	0.32	210	7.85	210	0.425	210			1023.10530	210	45.3	210	68.21	210	58.2	210	197.51	210	5.10	210		999	7.483	300		999	8.133	210	8.731	330	13.8	12.8		-0.943825	-0.896719		
3/1/2023 5:15:00 PM	0.523	210	7.978	210	29.665	210	85.9	8.40	210	0.76	210	0.31	210	7.86	210	0.432	210			1023.09199	210	45.5	210	45.27	210	61.0	210	202.90	210	5.98	210		999	7.497	300		999	8.100	210	8.745	330	13.8	12.8		-0.943028	-0.895937		
3/1/2023 5:30:00 PM	0.478	210	7.967	210	29.659	210	86.6	8.47	210	0.76	210	0.33	210	7.86	210	0.428	210			1023.08916	210	45.5	210	28.29	210	63.9	210	201.28	210	4.91	210		999	7.532	300		999	8.073	210	8.781	330	13.8	12.7		-0.941109	-0.893962		
3/1/2023 5:45:00 PM	0.492	210	7.938	210	29.650	210	86.9	8.50	210	0.75	210	0.32	210	7.86	210	0.424	210			1023.08583	210	45.1	210	7.66	210	60.5	210	204.63	210	6.65	210		999	7.544	300		999	8.047	210	8.793	330	13.8	12.8		-0.940423	-0.893332		
3/1/2023 6:00:00 PM	0.552	210	7.933	210	29.647	210	86.7	8.48	210	0.67	210	0.32	210	7.86	210	0.428	210			1023.08420	210	45.1	210	1.69	210	61.4	210	203.37	210	8.05	210		999	7.552	300		999	8.024	210	8.800	330	13.8	12.7		-0.939975	-0.892922		
3/1/2023 6:15:00 PM	0.493	210	7.932	210	29.647	210	86.8	8.49	210	0.69	210	0.32	210	7.86	210	0.427	210			1023.08438	210	44.6	210	0.22	330	64.4	210	214.77	210	6.19	210		999	7.574	300		999	8.014	210	8.823	330	13.8	12.7		-0.938758	-0.891693		
3/1/2023 6:30:00 PM	0.490	210	7.916	210	29.645	210	86.7	8.48	210	0.65	210	0.34	210	7.86	210	0.427	210			1023.08490	210	44.7	210	0.17	330	65.9	210	195.79	210	6.12	210		999	7.584	300		999	8.006	210	8.833	330	13.8	12.7		-0.938226	-0.891136		
3/1/2023 6:45:00 PM	0.485	210	7.909	210	29.646	210	86.4	8.46	210	0.69	210	0.31	210	7.86	210	0.422	210			1023.08632	210	44.6	210	0.17	330	63.5	210	194.59	210	6.78	210		999	7.596	300		999	7.993	210	8.845	330	13.8	12.7		-0.937540	-0.890479		
3/1/2023 7:00:00 PM	0.493	210	7.909	210	29.648	210	86.6	8.47	210	0.65	210	0.32	210	7.86	210	0.419	210			1023.08852	210	44.6	210	0.17	330	65.4	210	180.32	210	6.56	210		999	7.591	300		999	7.988	210	8.840	330	13.8	12.7		-0.937827	-0.890721		
3/1/2023 7:15:00 PM	0.504	210	7.907	210	29.645	210	86.6	8.48	210	0.69	210	0.32	210	7.86	210	0.414	210			1023.08618	210	44.6	210	0.17	330	67.6	210	184.20	210	6.35	210		999	7.588	300		999	7.991	210	8.838	330	13.8	12.6		-0.937984	-0.890863		
3/1/2023 7:30:00 PM	0.457	210	7.908	210	29.646	210	86.7	8.49	210	0.64	210	0.31	210	7.86	210	0.421	210			1023.08653	210	44.4	210	0.17	330	69.2	210	183.93	210	6.14	210		999	7.583	300		999	7.988	210	8.832	330	13.8	12.6		-0.938236	-0.891204		
3/1/2023 7:45:00 PM	0.511	210	7.902	210	29.649	210	86.6	8.47	210	0.69	210	0.31	210	7.86	210	0.426	210			1023.08988	210	44.2	210	0.17	330	68.4	210	187.44	210	6.51	210		999	7.579	300		999	7.985	210	8.829	330	13.8	12.6		-0.938486	-0.891386		
3/1/2023 8:00:00 PM	0.494	210	7.892	210	29.645	210	86.6	8.48	210	0.64	210	0.35	210	7.86	210	0.418	210			1023.08826	210	44.0	210	0.17	330	66.3	210	181.27	210	7.36	210		999	7.574	300		999	7.976	210	8.824	330	13.8	12.6		-0.938772	-0.891661		
3/1/2023 8:15:00 PM	0.524	210	7.906	210	29.650	210	86.5	8.46	210	0.67	210	0.32	210	7.86	210	0.422	210			1023.09034	210	43.7	210	0.17	330	66.0	210	189.01	210	8.04	210		999	7.570	300		999	7.979	210	8.819	330	13.8	12.7		-0.939016	-0.891911		
3/1/2023 8:30:00 PM	0.480	210	7.914	210	29.653	210	86.4	8.46	210	0.64	210	0.32	210	7.86	210	0.426	210			1023.09150	210	43.1	210	0.17	330	65.9	210	191.41	210	7.88	210		999	7.567	300		999	7.982	210	8.816	330	13.8	12.6		-0.939148	-0.892062		
3/1/2023 8:45:00 PM	0.483	210	7.931	210	29.659	210	86.4	8.45	210	0.65	210	0.31	210	7.86	210	0.425	210			1023.09353	210	42.4	210	0.17	330	65.7	210	180.98	210	7.93	210		999	7.578	300		999	7.978	210	8.827	330	13.8	12.6		-0.938564	-0.891471		
3/1/2023 9:00:00 PM	0.486	210	7.931	210	29.663	210	86.3	8.44	210	0.60	210	0.32	210	7.86	210	0.411	210			1023.09701	210	43.3	210	0.17	330	64.3	210	186.55	210	8.70	210		999	7.597	300		999	8.000	210	8.846	330	13.8	12.7		-0.937492	-0.890422		
3/1/2023 9:15:00 PM	0.504	210	7.980	210	29.681	210	86.0	8.40	210	0.58	210	0.30	210	7.86	210	0.420	210			1023.10463	210	43.3	210	0.17	330	69.0	210	196.26	210	8.91	210		999	7.600	300		999	8.013	210	8.849	330	13.8	12.7		-0.937321	-0.890254		
3/1/2023 9:30:00 PM	0.536	210	8.024	210	29.693	210	85.4	8.33	210	0.49	210	0.30	210	7.85	210	0.420	210			1023.10794	210	41.1	210	0.17	330	77.2	210	205.72	210	6.01	210		999	7.600	300		999	8.050	210	8.848	330	13.8	12.6		-0.937312	-0.890245		
3/1/2023 9:45:00 PM	0.552	210	8.027	210	29.695	210	84.8	8.28	210	0.51	210	0.30	210	7.85	210	0.419	210			1023.10906	210	41.3	210	0.17	330	79.1	210	207.59	210	6.90	210		999	7.596	300		999	8.076	210	8.846	330	13.8	12.7		-0.937492	-0.890371		
3/1/2023 10:00:00 PM	0.474	210	8.009	210	29.677	210	84.7	8.27	210	0.50	210	0.31	210	7.85	210	0.423	210			1023.09701	210	41.3	210	0.17	330	77.9	210	184.70	210	7.19	210		999	7.590	300		999	8.089	210	8.838	330	13.8	12.6		-0.937865	-0.890780		
3/1/2023 10:15:00 PM	0.506	210	8.022	210	29.673	210	84.6	8.25	210	0.55	210	0.31	210	7.85	210	0.423	210			1023.09241	210	41.7	210	0.17	330	79.1	210	178.39	210	7.74	210		999	7.589	300		999	8.083	210	8.837	330	13.8	12.6		-0.937926	-0.890852		
3/1/2023 10:30:00 PM	0.480	210	8.020	210	29.675	210	84.5	8.25	210	0.49	210	0.32	210	7.85	210	0.426	210			1023.09394	210	41.5	210	0.17	330	77.4	210	182.90	210	8.12	210		999	7.583	300		999	8.091	210	8.831	330	13.8	12.6		-0.938224	-0.891137		
3/1/2023 10:45:00 PM	0.521	210	8.023	210	29.677	210	84.4	8.24	210	0.54	210	0.31	210	7.85	210	0.423	210			1023.09530	210	41.7	210	0.17	330	78.3	210	182.25	210	8.51	210		999	7.580	300		999	8.091	210	8.828	330	13.8	12.6		-0.938416	-0.891317		
3/1/2023 11:00:00 PM	0.512	210	8.017	210	29.681	210	84.6	8.26	210	0.49	210	0.31	210	7.85	210	0.419	210			1023.09910	210	41.7	210	0.17	330	78.8	210	177.77	210	9.05	210		999	7.581	300		999	8.091	210	8.829	330	13.8	12.6		-0.938354	-0.891278		
3/1/2023 11:15:00 PM	0.472	210	8.028	210	29.680	210	84.6	8.26	210	0.52	210	0.32	210	7.85	210	0.416	210			1023.09706	210	41.7	210	0.17	330	78.8	210	184.78	210	8.15	210		999	7.582	300		999	8.091	210	8.830	330	13.8	12.7		-0.938302	-0.891230		
3/1/2023 11:30:00 PM	0.467	210	8.024	210	29.680	210	84.5	8.24	210	0.48	210	0.31	210	7.85	210	0.423	210			1023.09765	210	42.0	210	0.17	330	78.7	210	177.69	210	8.22	210		999	7.582	300		999	8.097	210	8.830	330	13.8	12.6		-0.938316	-0.891211		
3/1/2023 11:45:00 PM	0.478	210	8.022	210	29.681	210	84.4	8.24	210	0.51	210	0.31	210	7.85	210	0.421	210			1023.09839	210	41.9	210	0.17	330	78.4	210	178.92	210	8.90	210		999	7.586	300		999	8.097	210	8.834	330	13.8	12.6		-0.938049	-0.890986		
3/2/2023 12:00:00 AM	0.500	210	8.029	210	29.683	210	84.4	8.24	210	0.46	210	0.32	210	7.85	210	0.422	210			1023.09921	210	42.0	210	0.17	330	79.8	210	174.69	210	9.18	210		999	7.577	300		999	8.097	210	8.824	330	13.8	12.6		-0.938573	-0.891565		
3/2/2023 12:15:00 AM	0.468	210	8.022	210	29.685	210	84.5	8.25	210	0.50	210	0.32	210	7.85	210	0.414	210			1023.10147	210	41.7	210	0.17	330	77.4	210	179.78	210	9.38	210		999	7.580	300		999	8.094	210	8.828	330	13.8	12.6		-0.938399	-0.891319		
3/2/2023 12:30:00 AM	0.460	210	8.023	210	29.685	210	84.5	8.25	210	0.49	210	0.32	210	7.85	210	0.420	210			1023.10155	210	41.5	210	0.17	330	79.5	210	176.89	210	9.60	210		999	7.578	300		999	8.096	210	8.826	330	13.8	12.6		-0.938519	-0.891461		
3/2/2023 12:45:00 AM	0.444	210	8.027	210	29.687	210	84.5	8.24	210	0.50	210	0.32	210	7.85	210	0.416	210			1023.10255	210	41.5	210	0.17	330	78.8	210	180.06	210	10.38	210		999	7.584	300		999	8.097	210	8.831	330	13.8	12.6		-0.938156	-0.891157		
3/2/2023 1:00:00 AM	0.449	210	8.020	210	29.686	210	84.6	8.25	210	0.46	210	0.32	210	7.85	210	0.419	210			1023.10278	210	41.5	210	0.17	330	81.0	210	173.71	210	11.37	210		999	7.586	300		999	8.093	210	8.833	330	13.8	12.6		-0.938086	-0.891056		
3/2/2023 1:15:00 AM	0.519	210	8.015	210	29.687	210	84.7	8.27	210	0.50	210	0.31	210	7.85	210	0.428	210			1023.10438	210	41.3	210	0.17	330	80.0	210	166.31	210	10.93	210		999	7.587	300		999	8.091	210	8.835	330	13.8	12.6		-0.938005	-0.890973		
3/2/2023 1:30:00 AM	0.447	210	8.022	210	29.689	210	84.6	8.26	210	0.46	210	0.32	210	7.85	210	0.414	210			1023.10491	210	41.5	210	0.17	330	80.1	210	177.92	210	11.68	210		999	7.591	300		999	8.089	210	8.839	330	13.8	12.6		-0.937808	-0.890761		
3/2/2023 1:45:00 AM	0.488	210	8.019	210	29.689	210	84.7	8.27	210	0.49	210	0.31	210	7.85	210	0.421	210			1023.10569	210	41.3	210	0.17	330	82.2	210	171.66	210	10.98	210		999	7.591	300		999	8.094	210	8.838	330	13.8	12.6		-0.937780	-0.890783		
3/2/2023 2:00:00 AM	0.456	210	8.015	210	29.690	210	84.7	8.27	210	0.46	210	0.32	210	7.85	210	0.419	210			1023.10679	210	41.0	210	0.17	330	82.3	210	164.88	210	10.78	210		999	7.591	300		999	8.094	210	8.838	330	13.8	12.5		-0.937778	-0.890790		
3/2/2023 2:15:00 AM	0.431	210	8.020	210	29.691	210	84.7	8.27	210	0.50	210	0.31	210	7.85	210	0.418	210			1023.10542	210	41.1	210	0.17	330	82.1	210	165.31	210	12.02	210		999	7.586	300		999	8.088	210	8.833	330	13.8	12.5		-0.938061	-0.891049		
3/2/2023 2:30:00 AM	0.407	210	8.024	210	29.691	210	84.7	8.27	210	0.47	210	0.32	210	7.85	210	0.420	210			1023.10485	210	41.3	210	0.17	330	81.2	210	172.90	210	11.23	210		999	7.594	300		999	8.089	210	8.840	330	13.8	12.5		-0.937609	-0.890657		
3/2/2023 2:45:00 AM	0.399	210	8.020	210	29.692	210	84.8	8.27	210	0.50	210	0.32	210	7.85	210	0.416	210			1023.10661	210	41.3	210	0.17	330	80.4	210	177.10	210	10.47	210		999	7.619	300		999	8.090	210	8.867	330	13.8	12.5		-0.936226	-0.889165		
3/2/2023 3:00:00 AM	0.486	210	8.013	210	29.691	210	84.9	8.28	210	0.44	210	0.32	210	7.85	210	0.418	210			1023.10752	210	41.1	210	0.17	330	81.0	210	169.91	210	9.46	210		999	7.625	300		999	8.085	210	8.871	330	13.8	12.5		-0.935910	-0.888929		
3/2/2023 3:15:00 AM	0.451	210	8.009	210	29.688	210	85.0	8.29	210	0.51	210	0.31	210	7.85	210	0.425	210			1023.10609	210	41.1	210	0.17	330	80.7	210	165.42	210	11.50	210		999	7.626	300		999	8.083	210	8.874	330	13.8	12.6		-0.935831	-0.888810		
3/2/2023 3:30:00 AM	0.439	210	7.988	210	29.684	210	85.4	8.34	210	0.51	210	0.32	210	7.85	210	0.427	210			1023.10478	210	41.1	210	0.17	330	80.0	210	157.60	210	8.61	210		999	7.622	300		999	8.067	210	8.869	330	13.8	12.6		-0.936076	-0.889061		
3/2/2023 3:45:00 AM	0.403	210	8.004	210	29.686	210	85.2	8.32	210	0.52	210	0.31	210	7.85	210	0.434	210			1023.10417	210	41.1	210	0.17	330	78.1	210	166.69	210	9.20	210		999	7.621	300		999	8.074	210	8.869	330	13.8	12.6		-0.936123	-0.889076		
3/2/2023 4:00:00 AM	0.423	210	7.998	210	29.684	210	85.2	8.32	210	0.49	210	0.32	210	7.85	210	0.427	210			1023.10336	210	41.7	210	0.17	330	75.9	210	170.68	210	10.04	210		999	7.622	300		999	8.079	210	8.870	330	13.8	12.5		-0.936046	-0.889003		
3/2/2023 4:15:00 AM	0.427	210	7.943	210	29.669	210	85.9	8.40	210	0.53	210	0.32	210	7.85	210	0.426	210			1023.09897	210	41.5	210	0.17	330	77.1	210	165.18	210	8.70	210		999	7.628	300		999	8.041	210	8.876	330	13.8	12.5		-0.935743	-0.888708		
3/2/2023 4:30:00 AM	0.450	210	7.992	210	29.692	210	85.3	8.33	210	0.48	210	0.34	210	7.85	210	0.418	210			1023.11176	210	41.3	210	0.17	330	78.5	210	183.14	210	7.92	210		999	7.623	300		999	8.068	210	8.871	330	13.8	12.5		-0.936031	-0.888985		
3/2/2023 4:45:00 AM	0.465	210	7.975	210	29.686	210	85.6	8.36	210	0.54	210	0.32	210	7.85	210	0.415	210			1023.10920	210	41.0	210	0.17	330	79.7	210	171.75	210	8.22	210		999	7.622	300		999	8.053	210	8.870	330	13.8	12.5		-0.936088	-0.889051		
3/2/2023 5:00:00 AM	0.413	210	8.000	210	29.684	210	85.1	8.31	210	0.47	210	0.32	210	7.85	210	0.420	210			1023.10271	210	40.8	210	0.17	330	80.2	210	169.47	210	8.26	210		999	7.614	300		999	8.070	210	8.862	330	13.8	12.5		-0.936526	-0.889491		
3/2/2023 5:15:00 AM	0.460	210	7.904	210	29.640	210	86.1	8.43	210	0.61	210	0.33	210	7.86	210	0.422	210			1023.08313	210	40.4	210	0.17	330	80.3	210	170.66	210	7.23	210		999	7.612	300		999	8.006	210	8.859	330	13.8	12.5		-0.936642	-0.889652		
