**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/26/2023 11:15:00 AM	0.565	210	8.163	210	29.805	210	88.1	8.56	210	0.29	210	0.30	210	7.91	210	0.392	210			1023.17644	210	44.4	210	1498.00	210	63.7	210	161.63	210	4.00	210		999	7.461	300		999	8.222	210	8.711	330	13.8	14.4		-0.945023	-0.897855		
3/26/2023 11:30:00 AM	0.570	210	8.155	210	29.804	210	88.3	8.58	210	0.29	210	0.29	210	7.91	210	0.397	210			1023.17681	210	44.4	210	765.88	210	65.7	210	166.38	210	4.71	210		999	7.508	300		999	8.226	210	8.758	330	13.8	14.4		-0.942404	-0.895245		
3/26/2023 11:45:00 AM	0.568	210	8.184	210	29.785	210	88.6	8.61	210	0.32	210	0.30	210	7.91	210	0.389	210			1023.15764	210	44.6	210	1592.70	210	68.8	210	174.93	210	4.73	210		999	7.552	300		999	8.224	210	8.801	330	13.8	14.5		-0.939921	-0.892807		
3/26/2023 12:00:00 PM	0.569	210	8.193	210	29.776	210	89.0	8.65	210	0.29	210	0.31	210	7.91	210	0.387	210			1023.14930	210	44.4	210	1649.16	210	71.1	210	164.69	210	4.86	210		999	7.585	300		999	8.233	210	8.834	330	13.8	14.0		-0.938076	-0.890944		
3/26/2023 12:15:00 PM	0.551	210	8.156	210	29.773	210	89.0	8.66	210	0.35	210	0.30	210	7.91	210	0.387	210			1023.15233	210	44.2	210	1620.06	210	67.9	210	161.67	210	3.99	210		999	7.587	300		999	8.250	210	8.835	330	13.8	14.0		-0.937968	-0.890859		
3/26/2023 12:30:00 PM	0.569	210	8.211	210	29.776	210	89.0	8.65	210	0.29	210	0.30	210	7.91	210	0.381	210			1023.14646	210	44.6	210	1641.61	210	67.9	210	169.26	210	3.64	210		999	7.586	300		999	8.233	210	8.835	330	13.8	14.0		-0.938039	-0.890916		
3/26/2023 12:45:00 PM	0.558	210	8.196	210	29.777	210	89.2	8.66	210	0.33	210	0.30	210	7.91	210	0.400	210			1023.14977	210	44.9	210	1514.89	210	69.6	210	171.58	210	3.68	210		999	7.572	300		999	8.274	210	8.820	330	13.8	14.0		-0.938805	-0.891696		
3/26/2023 1:00:00 PM	0.567	210	8.205	210	29.778	210	88.9	8.63	210	0.37	210	0.30	210	7.91	210	0.396	210			1023.14952	210	45.1	210	444.06	210	68.1	210	190.50	210	2.42	210		999	7.555	300		999	8.294	210	8.803	330	13.8	14.0		-0.939762	-0.892624		
3/26/2023 1:15:00 PM	0.557	210	8.315	210	29.779	210	89.5	8.67	210	0.38	210	0.28	210	7.92	210	0.397	210			1023.13445	210	45.5	210	1739.51	210	66.3	210	203.94	210	1.72	210		999	7.549	300		999	8.342	210	8.798	330	13.8	14.0		-0.940064	-0.892885		
3/26/2023 1:30:00 PM	0.558	210	8.299	210	29.784	210	89.3	8.66	210	0.36	210	0.29	210	7.91	210	0.382	210			1023.14054	210	46.2	210	601.12	210	64.3	210	264.64	210	0.34	210		999	7.540	300		999	8.319	210	8.788	330	13.8	14.0		-0.940602	-0.893426		
3/26/2023 1:45:00 PM	0.553	210	8.523	210	29.791	210	89.3	8.61	210	0.28	210	0.25	210	7.91	210	0.388	210			1023.11392	210	47.6	210	1268.59	210	61.2	210	344.23	210	0.00	210		999	7.482	300		999	8.394	210	8.731	330	13.8	14.0		-0.943808	-0.896562		
3/26/2023 2:00:00 PM	0.559	210	8.579	210	29.804	210	89.6	8.63	210	0.22	210	0.26	210	7.91	210	0.385	210			1023.11671	210	47.4	210	1366.42	210	58.8	210	269.97	210	0.43	210		999	7.419	300		999	8.438	210	8.667	330	13.8	14.0		-0.947328	-0.900089		
3/26/2023 2:15:00 PM	0.557	210	8.613	210	29.788	210	89.6	8.62	210	0.30	210	0.27	210	7.91	210	0.381	210			1023.09885	210	46.7	210	541.85	210	58.0	210	301.45	210	1.22	210		999	7.361	300		999	8.567	210	8.608	330	13.8	14.0		-0.950553	-0.903277		
3/26/2023 2:30:00 PM	0.552	210	8.361	210	29.793	210	88.9	8.61	210	0.36	210	0.29	210	7.91	210	0.379	210			1023.13916	210	46.2	210	267.60	210	59.5	210	300.10	210	1.24	210		999	7.339	300		999	8.412	210	8.587	330	13.8	13.9		-0.951793	-0.904610		
3/26/2023 2:45:00 PM	0.535	210	8.085	210	29.779	210	87.5	8.52	210	0.57	210	0.36	210	7.90	210	0.382	210			1023.16679	210	46.0	210	475.46	210	61.7	210	304.83	210	1.96	210		999	7.364	300		999	8.300	210	8.611	330	13.8	13.9		-0.950426	-0.903344		
3/26/2023 3:00:00 PM	0.559	210	8.072	210	29.776	210	86.7	8.45	210	0.43	210	0.37	210	7.90	210	0.389	210			1023.16606	210	47.4	210	230.79	210	57.6	210	167.32	210	0.02	210		999	7.456	300		999	8.243	210	8.704	330	13.8	14.0		-0.945277	-0.898196		
3/26/2023 3:15:00 PM	0.566	210	8.112	210	29.778	210	86.6	8.43	210	0.38	210	0.34	210	7.90	210	0.392	210			1023.16193	210	47.6	210	248.21	210	57.3	210	176.28	210	0.21	210		999	7.503	300		999	8.197	210	8.751	330	13.8	14.0		-0.942690	-0.895627		
3/26/2023 3:30:00 PM	0.561	210	8.065	210	29.778	210	86.5	8.42	210	0.34	210	0.36	210	7.90	210	0.392	210			1023.16907	210	48.5	210	790.95	210	54.0	210	211.19	210	0.97	210		999	7.532	300		999	8.183	210	8.780	330	13.8	13.9		-0.941059	-0.894021		
3/26/2023 3:45:00 PM	0.560	210	8.072	210	29.785	210	86.1	8.39	210	0.37	210	0.36	210	7.90	210	0.386	210			1023.17302	210	47.6	210	761.59	210	62.5	210	221.69	210	4.07	210		999	7.501	300		999	8.170	210	8.750	330	13.8	14.0		-0.942791	-0.895706		
3/26/2023 4:00:00 PM	0.580	210	8.050	210	29.804	210	85.8	8.36	210	0.37	210	0.39	210	7.89	210	0.387	210			1023.19140	210	47.8	210	684.31	210	61.9	210	219.58	210	3.40	210		999	7.487	300		999	8.144	210	8.736	330	13.8	13.9		-0.943562	-0.896502		
3/26/2023 4:15:00 PM	0.577	210	8.041	210	29.807	210	85.7	8.35	210	0.43	210	0.40	210	7.89	210	0.400	210			1023.19497	210	48.2	210	662.61	210	61.1	210	189.03	210	4.76	210		999	7.475	300		999	8.135	210	8.725	330	13.8	14.0		-0.944248	-0.897168		
3/26/2023 4:30:00 PM	0.557	210	8.065	210	29.787	210	85.9	8.37	210	0.43	210	0.39	210	7.90	210	0.388	210			1023.17542	210	48.0	210	623.29	210	61.3	210	214.45	210	4.66	210		999	7.502	300		999	8.138	210	8.752	330	13.8	14.0		-0.942766	-0.895634		
3/26/2023 4:45:00 PM	0.565	210	8.053	210	29.787	210	86.4	8.42	210	0.52	210	0.38	210	7.89	210	0.389	210			1023.17731	210	47.6	210	586.83	210	59.0	210	220.46	210	4.58	210		999	7.524	300		999	8.133	210	8.774	330	13.8	14.0		-0.941530	-0.894414		
3/26/2023 5:00:00 PM	0.569	210	8.051	210	29.786	210	86.5	8.43	210	0.54	210	0.38	210	7.90	210	0.385	210			1023.17687	210	47.6	210	488.02	210	59.6	210	210.17	210	5.43	210		999	7.521	300		999	8.130	210	8.770	330	13.8	14.0		-0.941690	-0.894630		
3/26/2023 5:15:00 PM	0.543	210	8.055	210	29.784	210	86.4	8.42	210	0.68	210	0.40	210	7.90	210	0.393	210			1023.17454	210	47.3	210	414.29	210	60.7	210	203.29	210	6.27	210		999	7.518	300		999	8.130	210	8.769	330	13.8	14.0		-0.941845	-0.894708		
3/26/2023 5:30:00 PM	0.559	210	8.148	210	29.785	210	86.9	8.45	210	0.64	210	0.35	210	7.90	210	0.392	210			1023.16238	210	46.5	210	313.00	210	67.0	210	213.59	210	6.32	210		999	7.524	300		999	8.162	210	8.772	330	13.8	14.0		-0.941535	-0.894472		
3/26/2023 5:45:00 PM	0.571	210	8.129	210	29.784	210	87.2	8.48	210	0.69	210	0.34	210	7.90	210	0.393	210			1023.16444	210	46.0	210	205.51	210	65.6	210	209.17	210	6.94	210		999	7.536	300		999	8.183	210	8.786	330	13.8	14.0		-0.940841	-0.893696		
3/26/2023 6:00:00 PM	0.536	210	8.084	210	29.788	210	87.1	8.48	210	0.62	210	0.37	210	7.90	210	0.383	210			1023.17359	210	45.8	210	109.60	210	66.4	210	181.72	210	4.40	210		999	7.546	300		999	8.168	210	8.795	330	13.8	14.0		-0.940313	-0.893217		
3/26/2023 6:15:00 PM	0.537	210	8.091	210	29.786	210	86.9	8.46	210	0.69	210	0.34	210	7.90	210	0.383	210			1023.17153	210	45.6	210	35.53	210	67.4	210	180.26	210	5.34	210		999	7.547	300		999	8.166	210	8.797	330	13.8	14.0		-0.940228	-0.893088		
3/26/2023 6:30:00 PM	0.579	210	8.080	210	29.790	210	86.7	8.45	210	0.62	210	0.36	210	7.90	210	0.391	210			1023.17622	210	45.1	210	7.60	210	66.0	210	194.49	210	5.53	210		999	7.535	300		999	8.159	210	8.784	330	13.8	13.1		-0.940923	-0.893804		
3/26/2023 6:45:00 PM	0.544	210	8.089	210	29.789	210	86.9	8.46	210	0.64	210	0.34	210	7.90	210	0.388	210			1023.17401	210	44.9	210	0.88	330	67.7	210	177.01	210	6.42	210		999	7.528	300		999	8.162	210	8.778	330	13.8	13.0		-0.941300	-0.894142		
3/26/2023 7:00:00 PM	0.563	210	8.101	210	29.787	210	87.3	8.50	210	0.62	210	0.35	210	7.90	210	0.386	210			1023.17093	210	44.7	210	0.18	330	69.2	210	173.68	210	6.45	210		999	7.517	300		999	8.171	210	8.767	330	13.8	12.9		-0.941896	-0.894772		
3/26/2023 7:15:00 PM	0.548	210	8.108	210	29.786	210	87.6	8.53	210	0.66	210	0.32	210	7.91	210	0.381	210			1023.16917	210	44.6	210	0.17	330	71.8	210	165.87	210	6.36	210		999	7.514	300		999	8.171	210	8.763	330	13.8	13.0		-0.942089	-0.895002		
3/26/2023 7:30:00 PM	0.558	210	8.077	210	29.782	210	87.7	8.55	210	0.61	210	0.39	210	7.91	210	0.382	210			1023.17013	210	44.6	210	0.17	330	73.4	210	166.92	210	6.36	210		999	7.506	300		999	8.172	210	8.755	330	13.8	12.9		-0.942524	-0.895412		
3/26/2023 7:45:00 PM	0.535	210	8.041	210	29.778	210	86.9	8.47	210	0.66	210	0.32	210	7.90	210	0.381	210			1023.17249	210	44.6	210	0.17	330	70.8	210	170.23	210	6.58	210		999	7.500	300		999	8.125	210	8.749	330	13.8	12.9		-0.942889	-0.895798		
3/26/2023 8:00:00 PM	0.539	210	8.058	210	29.778	210	87.1	8.49	210	0.62	210	0.32	210	7.90	210	0.387	210			1023.16949	210	44.4	210	0.17	330	71.4	210	167.34	210	5.69	210		999	7.499	300		999	8.135	210	8.749	330	13.8	12.8		-0.942892	-0.895771		
3/26/2023 8:15:00 PM	0.545	210	8.063	210	29.776	210	87.3	8.50	210	0.69	210	0.32	210	7.90	210	0.385	210			1023.16770	210	44.0	210	0.17	330	71.8	210	148.91	210	4.51	210		999	7.504	300		999	8.141	210	8.754	330	13.8	12.8		-0.942625	-0.895495		
3/26/2023 8:30:00 PM	0.574	210	8.075	210	29.776	210	87.4	8.52	210	0.66	210	0.32	210	7.91	210	0.396	210			1023.16583	210	43.5	210	0.17	330	71.9	210	138.56	210	4.91	210		999	7.496	300		999	8.144	210	8.746	330	13.8	12.9		-0.943085	-0.895954		
3/26/2023 8:45:00 PM	0.560	210	8.072	210	29.777	210	87.4	8.52	210	0.67	210	0.30	210	7.90	210	0.386	210			1023.16664	210	43.1	210	0.17	330	71.2	210	135.86	210	3.91	210		999	7.476	300		999	8.143	210	8.726	330	13.8	12.8		-0.944193	-0.897059		
3/26/2023 9:00:00 PM	0.558	210	8.058	210	29.778	210	87.3	8.51	210	0.71	210	0.31	210	7.90	210	0.389	210			1023.16934	210	43.1	210	0.17	330	70.6	210	137.19	210	3.47	210		999	7.451	300		999	8.139	210	8.702	330	13.8	12.8		-0.945577	-0.898439		
3/26/2023 9:15:00 PM	0.561	210	8.067	210	29.778	210	87.3	8.50	210	0.71	210	0.31	210	7.90	210	0.389	210			1023.16869	210	42.9	210	0.17	330	69.3	210	138.02	210	3.67	210		999	7.440	300		999	8.136	210	8.690	330	13.8	12.8		-0.946218	-0.899111		
3/26/2023 9:30:00 PM	0.554	210	8.046	210	29.779	210	87.3	8.51	210	0.63	210	0.30	210	7.90	210	0.392	210			1023.17183	210	42.9	210	0.17	330	70.0	210	141.16	210	2.74	210		999	7.430	300		999	8.132	210	8.680	330	13.8	12.8		-0.946749	-0.899649		
3/26/2023 9:45:00 PM	0.567	210	8.074	210	29.780	210	87.3	8.50	210	0.72	210	0.32	210	7.90	210	0.392	210			1023.16885	210	42.8	210	0.17	330	70.4	210	135.16	210	1.85	210		999	7.433	300		999	8.133	210	8.684	330	13.8	12.8		-0.946582	-0.899448		
3/26/2023 10:00:00 PM	0.557	210	8.060	210	29.780	210	87.1	8.49	210	0.62	210	0.30	210	7.90	210	0.401	210			1023.17071	210	42.8	210	0.17	330	71.2	210	136.30	210	2.73	210		999	7.431	300		999	8.127	210	8.681	330	13.8	12.8		-0.946734	-0.899594		
3/26/2023 10:15:00 PM	0.563	210	8.053	210	29.780	210	87.0	8.48	210	0.68	210	0.29	210	7.90	210	0.397	210			1023.17175	210	42.6	210	0.17	330	71.6	210	130.19	210	2.58	210		999	7.425	300		999	8.132	210	8.676	330	13.8	12.8		-0.947020	-0.899856		
3/26/2023 10:30:00 PM	0.566	210	8.034	210	29.782	210	87.0	8.48	210	0.61	210	0.30	210	7.90	210	0.379	210			1023.17608	210	42.2	210	0.17	330	71.5	210	123.15	210	2.63	210		999	7.434	300		999	8.121	210	8.684	330	13.8	12.8		-0.946549	-0.899421		
3/26/2023 10:45:00 PM	0.563	210	8.027	210	29.780	210	86.9	8.47	210	0.69	210	0.29	210	7.90	210	0.383	210			1023.17534	210	42.0	210	0.17	330	71.7	210	126.67	210	1.23	210		999	7.438	300		999	8.115	210	8.688	330	13.8	12.8		-0.946326	-0.899205		
3/26/2023 11:00:00 PM	0.580	210	8.015	210	29.781	210	87.0	8.48	210	0.63	210	0.30	210	7.90	210	0.387	210			1023.17795	210	41.9	210	0.17	330	73.1	210	118.82	210	1.19	210		999	7.460	300		999	8.112	210	8.711	330	13.8	12.8		-0.945122	-0.897928		
3/26/2023 11:15:00 PM	0.571	210	8.023	210	29.782	210	87.0	8.48	210	0.76	210	0.32	210	7.90	210	0.388	210			1023.17759	210	42.0	210	0.17	330	73.4	210	140.30	210	2.31	210		999	7.468	300		999	8.109	210	8.719	330	13.8	12.8		-0.944647	-0.897485		
3/26/2023 11:30:00 PM	0.564	210	8.015	210	29.780	210	86.9	8.47	210	0.63	210	0.29	210	7.90	210	0.395	210			1023.17735	210	41.9	210	0.17	330	75.0	210	144.98	210	1.83	210		999	7.475	300		999	8.101	210	8.726	330	13.8	12.8		-0.944240	-0.897119		
3/26/2023 11:45:00 PM	0.566	210	8.010	210	29.780	210	86.9	8.48	210	0.67	210	0.29	210	7.90	210	0.400	210			1023.17780	210	41.9	210	0.17	330	74.8	210	120.06	210	1.48	210		999	7.470	300		999	8.100	210	8.721	330	13.8	12.8		-0.944519	-0.897376		
3/27/2023 12:00:00 AM	0.576	210	8.046	210	29.789	210	87.3	8.51	210	0.65	210	0.33	210	7.90	210	0.383	210			1023.18032	210	41.7	210	0.17	330	75.5	210	108.89	210	1.08	210		999	7.450	300		999	8.106	210	8.700	330	13.8	12.8		-0.945672	-0.898547		
3/27/2023 12:15:00 AM	0.563	210	8.122	210	29.783	210	87.8	8.54	210	0.71	210	0.31	210	7.91	210	0.392	210			1023.16516	210	41.7	210	0.17	330	76.4	210	119.94	210	0.89	210		999	7.479	300		999	8.159	210	8.729	330	13.8	12.8		-0.944024	-0.896888		
3/27/2023 12:30:00 AM	0.570	210	8.106	210	29.780	210	88.2	8.59	210	0.67	210	0.31	210	7.91	210	0.383	210			1023.16494	210	41.7	210	0.17	330	77.2	210	131.95	210	1.29	210		999	7.533	300		999	8.179	210	8.783	330	13.8	12.8		-0.940983	-0.893836		
3/27/2023 12:45:00 AM	0.575	210	8.114	210	29.758	210	88.7	8.63	210	0.73	210	0.29	210	7.91	210	0.389	210			1023.14613	210	41.5	210	0.17	330	77.5	210	127.64	210	0.73	210		999	7.589	300		999	8.203	210	8.838	330	13.8	12.7		-0.937898	-0.890751		
3/27/2023 1:00:00 AM	0.576	210	8.150	210	29.769	210	88.9	8.65	210	0.67	210	0.29	210	7.91	210	0.392	210			1023.15023	210	41.3	210	0.17	330	77.8	210	113.06	210	1.03	210		999	7.611	300		999	8.216	210	8.860	330	13.8	12.8		-0.936641	-0.889507		
3/27/2023 1:15:00 AM	0.570	210	8.130	210	29.780	210	89.0	8.66	210	0.69	210	0.28	210	7.91	210	0.395	210			1023.16170	210	41.3	210	0.17	330	78.0	210	142.58	210	1.04	210		999	7.588	300		999	8.212	210	8.837	330	13.8	12.7		-0.937954	-0.890800		
3/27/2023 1:30:00 AM	0.574	210	8.124	210	29.786	210	88.5	8.62	210	0.65	210	0.30	210	7.90	210	0.392	210			1023.16686	210	41.3	210	0.17	330	78.3	210	126.61	210	1.81	210		999	7.564	300		999	8.209	210	8.814	330	13.8	12.7		-0.939262	-0.892130		
3/27/2023 1:45:00 AM	0.573	210	8.093	210	29.785	210	88.2	8.59	210	0.67	210	0.29	210	7.91	210	0.384	210			1023.17059	210	41.5	210	0.17	330	79.1	210	130.14	210	1.86	210		999	7.536	300		999	8.194	210	8.785	330	13.8	12.7		-0.940844	-0.893728		
3/27/2023 2:00:00 AM	0.576	210	8.096	210	29.785	210	88.1	8.58	210	0.75	210	0.30	210	7.91	210	0.385	210			1023.17000	210	41.1	210	0.17	330	79.0	210	124.17	210	1.44	210		999	7.512	300		999	8.188	210	8.761	330	13.8	12.8		-0.942197	-0.895072		
3/27/2023 2:15:00 AM	0.569	210	8.093	210	29.787	210	88.0	8.57	210	0.71	210	0.29	210	7.91	210	0.396	210			1023.17232	210	40.6	210	0.17	330	79.3	210	67.73	210	1.24	210		999	7.474	300		999	8.180	210	8.724	330	13.8	12.7		-0.944304	-0.897166		
3/27/2023 2:30:00 AM	0.566	210	8.078	210	29.791	210	87.7	8.55	210	0.64	210	0.30	210	7.91	210	0.395	210			1023.17703	210	40.6	210	0.17	330	78.4	210	107.56	210	1.84	210		999	7.401	300		999	8.174	210	8.650	330	13.8	12.7		-0.948397	-0.901285		
3/27/2023 2:45:00 AM	0.565	210	8.086	210	29.791	210	87.6	8.53	210	0.73	210	0.31	210	7.90	210	0.393	210			1023.17621	210	41.0	210	0.17	330	77.9	210	131.89	210	1.47	210		999	7.329	300		999	8.168	210	8.579	330	13.8	12.7		-0.952418	-0.905278		
3/27/2023 3:00:00 AM	0.563	210	8.073	210	29.794	210	87.5	8.52	210	0.62	210	0.29	210	7.90	210	0.392	210			1023.18030	210	40.4	210	0.17	330	79.4	210	100.50	210	1.37	210		999	7.276	300		999	8.158	210	8.526	330	13.8	12.7		-0.955373	-0.908225		
3/27/2023 3:15:00 AM	0.563	210	8.055	210	29.798	210	87.4	8.52	210	0.65	210	0.30	210	7.90	210	0.387	210			1023.18602	210	40.2	210	0.17	330	78.5	210	117.63	210	1.28	210		999	7.223	300		999	8.151	210	8.472	210	13.8	12.7		-0.958345	-0.911240		
3/27/2023 3:30:00 AM	0.571	210	8.063	210	29.797	210	87.3	8.51	210	0.67	210	0.31	210	7.90	210	0.385	210			1023.18414	210	39.9	210	0.17	330	78.5	210	61.40	210	1.04	210		999	7.194	300		999	8.145	210	8.444	210	13.8	12.7		-0.959917	-0.912801		
3/27/2023 3:45:00 AM	0.558	210	8.068	210	29.799	210	87.2	8.49	210	0.66	210	0.31	210	7.90	210	0.386	210			1023.18455	210	39.3	210	0.17	330	79.2	210	36.05	210	1.08	210		999	7.228	300		999	8.148	210	8.478	210	13.8	12.7		-0.958067	-0.910938		
3/27/2023 4:00:00 AM	0.564	210	8.064	210	29.797	210	87.3	8.51	210	0.65	210	0.30	210	7.90	210	0.388	210			1023.18371	210	39.3	210	0.17	330	79.6	210	69.66	210	0.69	210		999	7.242	300		999	8.149	210	8.492	210	13.8	12.7		-0.957251	-0.910149		
3/27/2023 4:15:00 AM	0.560	210	8.073	210	29.785	210	88.0	8.57	210	0.67	210	0.30	210	7.91	210	0.391	210			1023.17288	210	38.8	210	0.17	330	79.5	210	45.59	210	1.37	210		999	7.277	300		999	8.159	210	8.526	330	13.8	12.7		-0.955320	-0.908206		
3/27/2023 4:30:00 AM	0.556	210	8.081	210	29.787	210	88.2	8.59	210	0.67	210	0.29	210	7.91	210	0.377	210			1023.17337	210	39.0	210	0.17	330	79.7	210	52.79	210	1.05	210		999	7.299	300		999	8.162	210	8.549	330	13.8	12.7		-0.954047	-0.906916		
3/27/2023 4:45:00 AM	0.553	210	8.039	210	29.781	210	88.3	8.61	210	0.67	210	0.28	210	7.91	210	0.383	210			1023.17434	210	38.4	210	0.17	330	80.1	210	51.91	210	2.49	210		999	7.275	300		999	8.156	210	8.525	330	13.8	12.7		-0.955430	-0.908290		
3/27/2023 5:00:00 AM	0.556	210	8.060	210	29.782	210	88.4	8.61	210	0.63	210	0.28	210	7.91	210	0.389	210			1023.17292	210	37.9	210	0.17	330	79.9	210	32.51	210	1.53	210		999	7.268	300		999	8.148	210	8.518	330	13.8	12.7		-0.955829	-0.908669		
3/27/2023 5:15:00 AM	0.551	210	8.034	210	29.783	210	88.2	8.60	210	0.66	210	0.30	210	7.91	210	0.395	210			1023.17666	210	38.3	210	0.17	330	80.0	210	58.31	210	2.68	210		999	7.274	300		999	8.135	210	8.525	330	13.8	12.7		-0.955493	-0.908318		
3/27/2023 5:45:00 AM	0.556	210	8.033	210	29.792	210	87.1	8.50	210	0.62	210	0.30	210	7.90	210	0.395	210			1023.18428	210	38.4	210	2.09	210	81.1	210	41.68	210	1.46	210		999	7.284	300		999	8.114	210	8.534	330	13.8	12.6		-0.954914	-0.907811		
3/27/2023 6:00:00 AM	0.547	210	8.011	210	29.792	210	87.1	8.50	210	0.65	210	0.30	210	7.90	210	0.385	210			1023.18717	210	38.3	210	13.09	210	81.3	210	66.15	210	1.20	210		999	7.296	300		999	8.100	210	8.547	330	13.8	12.7		-0.954247	-0.907115		
3/27/2023 6:15:00 AM	0.568	210	8.017	210	29.792	210	87.0	8.48	210	0.65	210	0.26	210	7.90	210	0.384	210			1023.18621	210	38.4	210	37.00	210	81.4	210	67.63	210	1.12	210		999	7.304	300		999	8.100	210	8.555	330	13.8	12.7		-0.953818	-0.906683		
3/27/2023 6:30:00 AM	0.564	210	8.031	210	29.793	210	86.9	8.47	210	0.62	210	0.31	210	7.90	210	0.389	210			1023.18507	210	38.4	210	75.95	210	80.7	210	25.98	210	1.93	210		999	7.303	300		999	8.100	210	8.553	330	13.8	12.7		-0.953882	-0.906773		
3/27/2023 6:45:00 AM	0.521	210	8.034	210	29.793	210	87.2	8.50	210	0.68	210	0.34	210	7.90	210	0.401	210			1023.18517	210	38.3	210	159.63	210	82.2	210	51.43	210	2.30	210		999	7.332	300		999	8.091	210	8.581	330	13.8	12.8		-0.952221	-0.905223		
