**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/6/2023 10:45:00 PM	0.493	210	8.024	210	29.718	210	84.7	8.27	210	0.50	210	0.32	210	7.86	210	0.409	210			1023.12752	210	43.5	210	0.17	330	75.5	210	166.98	210	6.20	210		999	7.598	300		999	8.094	210	8.850	330	13.8	12.8		-0.937382	-0.890137		
3/6/2023 11:00:00 PM	0.469	210	8.027	210	29.722	210	84.5	8.24	210	0.47	210	0.31	210	7.86	210	0.417	210			1023.13030	210	42.9	210	0.17	330	76.5	210	115.76	210	1.91	210		999	7.620	300		999	8.100	210	8.872	330	13.8	12.8		-0.936172	-0.888933		
3/6/2023 11:15:00 PM	0.455	210	8.017	210	29.722	210	84.5	8.25	210	0.51	210	0.31	210	7.86	210	0.412	210			1023.13175	210	42.8	210	0.17	330	76.7	210	93.42	210	1.93	210		999	7.618	300		999	8.090	210	8.869	330	13.8	12.8		-0.936273	-0.889062		
3/6/2023 11:30:00 PM	0.488	210	8.012	210	29.722	210	84.5	8.24	210	0.48	210	0.31	210	7.86	210	0.409	210			1023.13201	210	42.8	210	0.17	330	73.5	210	124.19	210	2.64	210		999	7.609	300		999	8.091	210	8.861	330	13.8	12.8		-0.936768	-0.889518		
3/6/2023 11:45:00 PM	0.485	210	8.021	210	29.725	210	84.3	8.22	210	0.52	210	0.30	210	7.86	210	0.421	210			1023.13357	210	42.9	210	0.17	330	74.1	210	189.20	210	1.92	210		999	7.595	300		999	8.093	210	8.847	330	13.8	12.7		-0.937552	-0.890325		
3/7/2023 12:00:00 AM	0.477	210	8.009	210	29.729	210	84.1	8.21	210	0.48	210	0.31	210	7.86	210	0.416	210			1023.13817	210	43.1	210	0.17	330	74.1	210	157.18	210	2.34	210		999	7.587	300		999	8.091	210	8.839	330	13.8	12.7		-0.938009	-0.890774		
3/7/2023 12:15:00 AM	0.482	210	8.015	210	29.728	210	84.1	8.21	210	0.56	210	0.32	210	7.86	210	0.413	210			1023.13684	210	43.3	210	0.17	330	73.5	210	117.10	210	1.59	210		999	7.577	300		999	8.086	210	8.829	330	13.8	12.7		-0.938586	-0.891335		
3/7/2023 12:30:00 AM	0.462	210	8.003	210	29.701	210	84.1	8.21	210	0.49	210	0.34	210	7.85	210	0.419	210			1023.11681	210	43.1	210	0.17	330	73.7	210	121.24	210	0.71	210		999	7.615	300		999	8.091	210	8.866	330	13.8	12.7		-0.936444	-0.889221		
3/7/2023 12:45:00 AM	0.474	210	8.009	210	29.702	210	84.1	8.21	210	0.53	210	0.34	210	7.85	210	0.405	210			1023.11700	210	42.8	210	0.17	330	77.1	210	97.91	210	1.30	210		999	7.628	300		999	8.084	210	8.878	330	13.8	12.7		-0.935751	-0.888573		
3/7/2023 1:00:00 AM	0.488	210	8.014	210	29.701	210	84.1	8.20	210	0.49	210	0.34	210	7.85	210	0.416	210			1023.11569	210	43.5	210	0.17	330	78.1	210	180.16	210	1.78	210		999	7.627	300		999	8.086	210	8.879	330	13.8	12.7		-0.935769	-0.888541		
3/7/2023 1:15:00 AM	0.494	210	8.017	210	29.706	210	84.1	8.21	210	0.52	210	0.34	210	7.85	210	0.414	210			1023.11925	210	43.7	210	0.17	330	79.4	210	213.64	210	2.10	210		999	7.629	300		999	8.091	210	8.880	330	13.8	12.7		-0.935678	-0.888466		
3/7/2023 1:30:00 AM	0.460	210	8.014	210	29.706	210	84.1	8.20	210	0.50	210	0.34	210	7.86	210	0.408	210			1023.11951	210	43.5	210	0.17	330	74.4	210	224.63	210	3.99	210		999	7.617	300		999	8.089	210	8.869	330	13.8	12.7		-0.936325	-0.889089		
3/7/2023 1:45:00 AM	0.484	210	7.991	210	29.706	210	84.1	8.21	210	0.55	210	0.32	210	7.86	210	0.415	210			1023.12246	210	43.5	210	0.17	330	74.4	210	216.16	210	5.48	210		999	7.600	300		999	8.082	210	8.851	330	13.8	12.7		-0.937280	-0.890085		
3/7/2023 2:00:00 AM	0.492	210	8.004	210	29.711	210	84.1	8.21	210	0.49	210	0.38	210	7.85	210	0.421	210			1023.12440	210	43.1	210	0.17	330	75.8	210	226.15	210	5.64	210		999	7.598	300		999	8.083	210	8.849	330	13.8	12.7		-0.937410	-0.890193		
3/7/2023 2:15:00 AM	0.485	210	8.001	210	29.706	210	83.9	8.19	210	0.50	210	0.34	210	7.85	210	0.418	210			1023.12081	210	42.6	210	0.17	330	78.3	210	227.17	210	5.86	210		999	7.611	300		999	8.079	210	8.862	330	13.8	12.7		-0.936656	-0.889471		
3/7/2023 2:30:00 AM	0.502	210	7.999	210	29.707	210	84.0	8.20	210	0.46	210	0.35	210	7.85	210	0.409	210			1023.12221	210	42.0	210	0.17	330	77.8	210	224.41	210	5.82	210		999	7.615	300		999	8.082	210	8.866	330	13.8	12.8		-0.936459	-0.889259		
3/7/2023 2:45:00 AM	0.465	210	8.006	210	29.708	210	83.9	8.19	210	0.50	210	0.34	210	7.85	210	0.422	210			1023.12207	210	41.5	210	0.17	330	79.2	210	193.24	210	3.59	210		999	7.616	300		999	8.080	210	8.867	330	13.8	12.7		-0.936378	-0.889195		
3/7/2023 3:00:00 AM	0.493	210	8.006	210	29.710	210	83.9	8.19	210	0.46	210	0.37	210	7.85	210	0.405	210			1023.12343	210	41.1	210	0.17	330	79.3	210	217.20	210	3.40	210		999	7.633	300		999	8.079	210	8.884	330	13.8	12.7		-0.935457	-0.888264		
3/7/2023 3:15:00 AM	0.501	210	7.999	210	29.706	210	83.9	8.19	210	0.53	210	0.33	210	7.86	210	0.414	210			1023.12104	210	41.0	210	0.17	330	81.3	210	201.08	210	3.05	210		999	7.631	300		999	8.076	210	8.882	330	13.8	12.7		-0.935579	-0.888358		
3/7/2023 3:30:00 AM	0.478	210	7.995	210	29.707	210	84.0	8.20	210	0.46	210	0.35	210	7.85	210	0.410	210			1023.12252	210	40.4	210	0.17	330	80.9	210	205.58	210	2.53	210		999	7.632	300		999	8.074	210	8.883	330	13.8	12.7		-0.935504	-0.888285		
3/7/2023 3:45:00 AM	0.481	210	8.005	210	29.706	210	83.9	8.19	210	0.50	210	0.35	210	7.86	210	0.413	210			1023.12084	210	40.2	210	0.17	330	79.6	210	235.97	210	3.20	210		999	7.631	300		999	8.077	210	8.882	330	13.8	12.7		-0.935574	-0.888369		
3/7/2023 4:00:00 AM	0.481	210	7.997	210	29.705	210	83.9	8.19	210	0.45	210	0.35	210	7.85	210	0.405	210			1023.12053	210	40.6	210	0.17	330	79.9	210	225.99	210	2.16	210		999	7.630	300		999	8.072	210	8.882	330	13.8	12.7		-0.935600	-0.888360		
3/7/2023 4:15:00 AM	0.528	210	7.996	210	29.703	210	84.0	8.20	210	0.49	210	0.34	210	7.86	210	0.416	210			1023.11980	210	40.4	210	0.17	330	79.8	210	214.94	210	1.06	210		999	7.631	300		999	8.076	210	8.881	330	13.8	12.7		-0.935556	-0.888416		
3/7/2023 4:30:00 AM	0.473	210	7.997	210	29.703	210	83.9	8.20	210	0.46	210	0.34	210	7.86	210	0.411	210			1023.11958	210	40.6	210	0.17	330	79.3	210	205.55	210	1.01	210		999	7.625	300		999	8.071	210	8.876	330	13.8	12.7		-0.935876	-0.888706		
3/7/2023 4:45:00 AM	0.508	210	7.988	210	29.704	210	84.0	8.21	210	0.52	210	0.31	210	7.85	210	0.399	210			1023.12115	210	40.6	210	0.17	330	79.1	210	197.45	210	0.55	210		999	7.621	300		999	8.070	210	8.872	330	13.8	12.8		-0.936130	-0.888935		
3/7/2023 5:00:00 AM	0.490	210	7.987	210	29.703	210	84.0	8.21	210	0.52	210	0.32	210	7.86	210	0.420	210			1023.12095	210	40.8	210	0.17	330	79.5	210	103.71	210	1.31	210		999	7.609	300		999	8.070	210	8.860	330	13.8	12.7		-0.936776	-0.889568		
3/7/2023 5:15:00 AM	0.497	210	7.990	210	29.704	210	84.0	8.21	210	0.52	210	0.33	210	7.86	210	0.421	210			1023.12122	210	40.8	210	0.17	330	81.0	210	72.92	210	1.40	210		999	7.591	300		999	8.063	210	8.842	330	13.8	12.8		-0.937811	-0.890607		
3/7/2023 5:30:00 AM	0.486	210	7.988	210	29.706	210	84.1	8.22	210	0.55	210	0.34	210	7.86	210	0.409	210			1023.12265	210	40.4	210	0.17	330	81.3	210	81.59	210	1.52	210		999	7.556	300		999	8.063	210	8.808	330	13.8	12.7		-0.939726	-0.892532		
3/7/2023 5:45:00 AM	0.463	210	7.996	210	29.706	210	84.2	8.22	210	0.53	210	0.32	210	7.86	210	0.409	210			1023.12147	210	40.2	210	0.17	330	80.8	210	64.78	210	2.20	210		999	7.550	300		999	8.062	210	8.801	330	13.8	12.7		-0.940095	-0.892904		
3/7/2023 6:00:00 AM	0.468	210	7.997	210	29.705	210	83.9	8.19	210	0.48	210	0.28	210	7.85	210	0.417	210			1023.12082	210	40.2	210	0.17	330	81.2	210	74.42	210	0.89	210		999	7.564	300		999	8.070	210	8.815	330	13.8	12.7		-0.939295	-0.892104		
3/7/2023 6:15:00 AM	0.474	210	8.002	210	29.705	210	83.9	8.19	210	0.55	210	0.30	210	7.85	210	0.406	210			1023.12051	210	40.2	210	0.22	330	81.2	210	42.02	210	0.87	210		999	7.548	300		999	8.074	210	8.799	330	13.8	12.7		-0.940194	-0.892974		
3/7/2023 6:30:00 AM	0.472	210	7.989	210	29.704	210	84.0	8.20	210	0.57	210	0.32	210	7.85	210	0.418	210			1023.12135	210	40.4	210	2.34	210	81.1	210	58.98	210	2.45	210		999	7.549	300		999	8.071	210	8.800	330	13.8	12.7		-0.940121	-0.892920		
3/7/2023 6:45:00 AM	0.463	210	7.988	210	29.705	210	84.1	8.21	210	0.57	210	0.32	210	7.86	210	0.410	210			1023.12172	210	40.4	210	13.40	210	80.9	210	63.77	210	2.34	210		999	7.556	300		999	8.068	210	8.807	330	13.8	12.7		-0.939725	-0.892543		
3/7/2023 7:00:00 AM	0.469	210	7.992	210	29.705	210	84.1	8.21	210	0.51	210	0.32	210	7.86	210	0.417	210			1023.12173	210	40.4	210	45.60	210	81.4	210	77.14	210	2.24	210		999	7.555	300		999	8.070	210	8.806	330	13.8	12.7		-0.939829	-0.892635		
3/7/2023 7:15:00 AM	0.482	210	7.984	210	29.706	210	84.1	8.21	210	0.54	210	0.32	210	7.86	210	0.412	210			1023.12361	210	40.4	210	81.60	210	81.2	210	77.26	210	2.69	210		999	7.556	300		999	8.065	210	8.807	330	13.8	12.8		-0.939762	-0.892578		
3/7/2023 7:30:00 AM	0.492	210	7.987	210	29.705	210	84.0	8.21	210	0.46	210	0.31	210	7.86	210	0.406	210			1023.12261	210	40.6	210	115.13	210	81.0	210	76.64	210	1.55	210		999	7.574	300		999	8.068	210	8.825	330	13.8	12.8		-0.938744	-0.891579		
3/7/2023 7:45:00 AM	0.503	210	7.991	210	29.726	210	84.0	8.20	210	0.48	210	0.33	210	7.85	210	0.408	210			1023.13821	210	40.8	210	127.22	210	81.0	210	34.65	210	0.78	210		999	7.565	300		999	8.068	210	8.816	330	13.8	12.8		-0.939236	-0.892048		
3/7/2023 8:00:00 AM	0.488	210	7.990	210	29.713	210	84.1	8.21	210	0.41	210	0.37	210	7.86	210	0.414	210			1023.12806	210	41.0	210	190.68	210	80.7	210	43.23	210	1.72	210		999	7.595	300		999	8.070	210	8.847	330	13.8	12.8		-0.937557	-0.890338		
3/7/2023 8:15:00 AM	0.499	210	7.966	210	29.685	210	85.4	8.34	210	0.37	210	0.27	210	7.86	210	0.421	210			1023.10939	210	41.7	210	426.30	210	79.4	210	13.26	210	1.68	210		999	7.614	300		999	8.061	210	8.865	330	13.8	13.0		-0.936518	-0.889320		
3/7/2023 8:30:00 AM	0.490	210	7.974	210	29.676	210	85.9	8.39	210	0.37	210	0.29	210	7.87	210	0.415	210			1023.10111	210	41.9	210	270.70	210	77.6	210	16.95	210	2.01	210		999	7.634	300		999	8.056	210	8.885	330	13.8	13.1		-0.935404	-0.888186		
3/7/2023 8:45:00 AM	0.487	210	7.972	210	29.671	210	86.6	8.46	210	0.36	210	0.26	210	7.87	210	0.409	210			1023.09775	210	42.2	210	440.35	210	77.3	210	242.85	210	1.82	210		999	7.649	300		999	8.053	210	8.900	330	13.8	13.2		-0.934585	-0.887362		
3/7/2023 9:00:00 AM	0.494	210	7.979	210	29.666	210	86.9	8.49	210	0.25	210	0.25	210	7.87	210	0.416	210			1023.09256	210	42.6	210	708.88	210	75.0	210	23.55	210	1.64	210		999	7.649	300		999	8.065	210	8.900	330	13.8	13.4		-0.934547	-0.887326		
3/7/2023 9:15:00 AM	0.496	210	7.991	210	29.664	210	87.2	8.52	210	0.30	210	0.25	210	7.87	210	0.401	210			1023.08961	210	42.8	210	624.45	210	75.4	210	325.12	210	2.16	210		999	7.653	300		999	8.062	210	8.904	330	13.8	13.5		-0.934326	-0.887135		
3/7/2023 9:30:00 AM	0.494	210	8.039	210	29.681	210	88.6	8.62	210	0.27	210	0.28	210	7.87	210	0.411	210			1023.09647	210	43.1	210	654.41	210	76.7	210	316.38	210	1.77	210		999	7.636	300		999	8.079	210	8.887	330	13.8	13.4		-0.935271	-0.888034		
3/7/2023 9:45:00 AM	0.491	210	8.030	210	29.684	210	86.9	8.47	210	0.26	210	0.24	210	7.86	210	0.409	210			1023.09945	210	43.1	210	733.46	210	76.3	210	295.95	210	2.67	210		999	7.677	300		999	8.707	210	8.931	330	13.8	13.5		-0.932822	-0.885004		
3/7/2023 10:00:00 AM	0.477	210	8.053	210	29.672	210	87.3	8.52	210	0.23	210	0.25	210	7.87	210	0.418	210			1023.08774	210	42.8	210	842.37	210	77.3	210	321.17	210	2.87	210		999	7.647	300		999	8.483	210	8.899	330	13.8	13.5		-0.934549	-0.887015		
3/7/2023 10:15:00 AM	0.472	210	8.058	210	29.703	210	85.9	8.38	210	0.27	210	0.28	210	7.87	210	0.419	210			1023.11129	210	43.5	210	862.12	210	75.4	210	285.25	210	2.60	210		999	7.638	300		999	8.380	210	8.888	330	13.8	13.6		-0.935124	-0.887716		
3/7/2023 10:30:00 AM	0.481	210	8.112	210	29.691	210	86.6	8.43	210	0.21	210	0.26	210	7.87	210	0.423	210			1023.09385	210	43.7	210	682.47	210	75.0	210	290.94	210	2.82	210		999	7.641	300		999	8.318	210	8.890	330	13.8	13.5		-0.934960	-0.887648		
3/7/2023 10:45:00 AM	0.483	210	8.131	210	29.682	210	87.0	8.46	210	0.24	210	0.24	210	7.87	210	0.426	210			1023.08464	210	43.7	210	683.59	210	74.5	210	280.08	210	2.32	210		999	7.642	300		999	8.277	210	8.891	330	13.8	13.5		-0.934919	-0.887672		
3/7/2023 11:00:00 AM	0.462	210	8.164	210	29.677	210	87.3	8.49	210	0.19	210	0.24	210	7.87	210	0.410	210			1023.07615	210	43.7	210	959.69	210	74.3	210	283.37	210	2.14	210		999	7.645	300		999	8.258	210	8.892	330	13.8	13.6		-0.934762	-0.887610		
3/7/2023 11:15:00 AM	0.463	210	8.184	210	29.672	210	87.9	8.55	210	0.22	210	0.22	210	7.88	210	0.419	210			1023.06940	210	43.8	210	991.09	210	72.4	210	288.65	210	1.88	210		999	7.646	300		999	8.259	210	8.895	330	13.8	13.6		-0.934662	-0.887443		
3/7/2023 11:30:00 AM	0.472	210	8.171	210	29.697	210	87.2	8.48	210	0.20	210	0.26	210	7.87	210	0.412	210			1023.09015	210	43.8	210	898.71	210	72.7	210	288.62	210	2.14	210		999	7.657	300		999	8.265	210	8.905	330	13.8	13.4		-0.934058	-0.886868		
3/7/2023 11:45:00 AM	0.476	210	8.271	210	29.677	210	87.2	8.46	210	0.21	210	0.24	210	7.87	210	0.416	210			1023.06086	210	44.4	210	1147.15	210	70.5	210	302.44	210	1.77	210		999	7.654	300		999	8.270	210	8.902	330	13.8	14.0		-0.934208	-0.887029		
3/7/2023 12:00:00 PM	0.468	210	8.348	210	29.663	210	88.2	8.54	210	0.17	210	0.23	210	7.88	210	0.413	210			1023.03892	210	44.7	210	1048.80	210	69.6	210	295.89	210	2.34	210		999	7.662	300		999	8.306	210	8.909	330	13.8	13.8		-0.933760	-0.886571		
3/7/2023 12:15:00 PM	0.473	210	8.168	210	29.686	210	87.0	8.46	210	0.26	210	0.27	210	7.87	210	0.409	210			1023.08214	210	45.5	210	1099.12	210	65.1	210	315.78	210	2.02	210		999	7.663	300		999	8.312	210	8.911	330	13.8	13.7		-0.933740	-0.886515		
3/7/2023 12:30:00 PM	0.467	210	8.277	210	29.736	210	85.6	8.31	210	0.18	210	0.29	210	7.86	210	0.408	210			1023.10638	210	45.8	210	937.86	210	63.0	210	314.98	210	2.11	210		999	7.657	300		999	8.316	210	8.906	330	13.8	13.7		-0.934060	-0.886834		
3/7/2023 12:45:00 PM	0.461	210	8.252	210	29.738	210	85.1	8.26	210	0.26	210	0.30	210	7.86	210	0.401	210			1023.11136	210	45.6	210	599.64	210	65.0	210	303.78	210	2.25	210		999	7.653	300		999	8.300	210	8.902	330	13.8	13.6		-0.934268	-0.887042		
3/7/2023 1:00:00 PM	0.458	210	8.121	210	29.735	210	84.6	8.23	210	0.26	210	0.34	210	7.86	210	0.396	210			1023.12704	210	45.6	210	590.45	210	62.7	210	329.16	210	1.98	210		999	7.653	300		999	8.294	210	8.902	330	13.8	13.4		-0.934260	-0.887047		
3/7/2023 1:15:00 PM	0.470	210	8.135	210	29.754	210	84.4	8.21	210	0.29	210	0.34	210	7.86	210	0.410	210			1023.14037	210	46.4	210	1268.26	210	63.6	210	323.48	210	1.84	210		999	7.655	300		999	8.271	210	8.903	330	13.8	14.4		-0.934183	-0.887028		
3/7/2023 1:30:00 PM	0.453	210	8.100	210	29.757	210	84.0	8.17	210	0.28	210	0.32	210	7.86	210	0.406	210			1023.14758	210	46.5	210	1025.05	210	64.3	210	338.78	210	1.59	210		999	7.656	300		999	8.241	210	8.905	330	13.8	14.4		-0.934101	-0.886952		
3/7/2023 1:45:00 PM	0.452	210	8.128	210	29.746	210	84.1	8.18	210	0.34	210	0.31	210	7.86	210	0.407	210			1023.13481	210	46.5	210	417.11	210	63.5	210	113.63	210	1.11	210		999	7.641	300		999	8.224	210	8.889	330	13.8	13.6		-0.934989	-0.887874		
3/7/2023 2:00:00 PM	0.455	210	8.238	210	29.728	210	85.0	8.25	210	0.25	210	0.31	210	7.86	210	0.418	210			1023.10579	210	47.8	210	1140.81	210	63.1	210	345.75	210	1.44	210		999	7.634	300		999	8.222	210	8.882	330	13.8	14.3		-0.935349	-0.888271		
3/7/2023 2:15:00 PM	0.452	210	8.095	210	29.751	210	84.5	8.22	210	0.28	210	0.33	210	7.86	210	0.405	210			1023.14354	210	48.3	210	1027.57	210	60.3	210	339.87	210	1.70	210		999	7.620	300		999	8.224	210	8.868	330	13.8	14.4		-0.936168	-0.889013		
3/7/2023 2:30:00 PM	0.451	210	8.399	210	29.730	210	85.2	8.25	210	0.21	210	0.29	210	7.86	210	0.405	210			1023.08422	210	48.7	210	1017.46	210	59.5	210	320.08	210	1.08	210		999	7.614	300		999	8.245	210	8.863	330	13.8	14.4		-0.936494	-0.889291		
3/7/2023 2:45:00 PM	0.447	210	8.140	210	29.749	210	84.7	8.24	210	0.32	210	0.31	210	7.86	210	0.417	210			1023.13598	210	47.8	210	430.56	210	56.7	210	10.69	210	0.95	210		999	7.584	300		999	8.263	210	8.834	330	13.8	14.3		-0.938119	-0.890899		
3/7/2023 3:00:00 PM	0.450	210	8.114	210	29.760	210	84.0	8.18	210	0.29	210	0.30	210	7.86	210	0.413	210			1023.14787	210	48.7	210	706.52	210	58.1	210	306.55	210	0.74	210		999	7.587	300		999	8.248	210	8.836	330	13.8	13.5		-0.937966	-0.890827		
3/7/2023 3:15:00 PM	0.444	210	8.126	210	29.766	210	84.0	8.17	210	0.36	210	0.30	210	7.86	210	0.417	210			1023.15056	210	49.2	210	352.05	210	62.3	210	268.91	210	0.00	210		999	7.581	300		999	8.239	210	8.830	330	13.8	13.3		-0.938293	-0.891140		
3/7/2023 3:30:00 PM	0.450	210	8.055	210	29.767	210	83.7	8.16	210	0.40	210	0.31	210	7.86	210	0.410	210			1023.16115	210	48.5	210	251.59	210	61.1	210	75.34	210	0.00	210		999	7.579	300		999	8.215	210	8.829	330	13.8	13.2		-0.938415	-0.891232		
3/7/2023 3:45:00 PM	0.461	210	8.038	210	29.759	210	83.7	8.16	210	0.44	210	0.30	210	7.86	210	0.402	210			1023.15768	210	48.5	210	159.59	210	49.0	210	309.59	210	0.17	210		999	7.584	300		999	8.195	210	8.834	330	13.8	13.1		-0.938168	-0.891001		
3/7/2023 4:00:00 PM	0.447	210	8.396	210	29.703	210	87.6	8.48	210	0.48	210	0.27	210	7.89	210	0.404	210			1023.06379	210	48.9	210	60.81	210	44.5	210	201.85	210	1.20	210		999	7.577	300		999	8.215	210	8.826	330	13.8	13.0		-0.938566	-0.891369		
3/7/2023 4:15:00 PM	0.441	210	8.312	210	29.707	210	89.2	8.65	210	0.51	210	0.27	210	7.89	210	0.399	210			1023.07787	210	48.3	210	35.13	210	54.5	210	159.54	210	2.26	210		999	7.594	300		999	8.268	210	8.843	330	13.8	13.0		-0.937587	-0.890359		
3/7/2023 4:30:00 PM	0.452	210	8.233	210	29.711	210	88.1	8.56	210	0.49	210	0.29	210	7.88	210	0.409	210			1023.09273	210	48.0	210	35.65	210	55.8	210	165.45	210	7.60	210		999	7.597	300		999	8.296	210	8.846	330	13.8	12.9		-0.937383	-0.890165		
3/7/2023 4:45:00 PM	0.453	210	8.205	210	29.716	210	87.4	8.49	210	0.55	210	0.28	210	7.88	210	0.403	210			1023.10055	210	46.9	210	35.35	210	60.1	210	146.22	210	5.04	210		999	7.600	300		999	8.300	210	8.850	330	13.8	12.9		-0.937243	-0.889959		
3/7/2023 5:00:00 PM	0.464	210	8.220	210	29.716	210	87.4	8.49	210	0.50	210	0.28	210	7.88	210	0.412	210			1023.09849	210	46.5	210	36.27	210	61.9	210	156.79	210	4.31	210		999	7.604	300		999	8.298	210	8.854	330	13.8	12.9		-0.937001	-0.889705		
3/7/2023 5:15:00 PM	0.451	210	8.270	210	29.710	210	88.2	8.56	210	0.51	210	0.27	210	7.89	210	0.401	210			1023.08696	210	46.2	210	37.39	210	60.9	210	156.99	210	4.65	210		999	7.605	300		999	8.307	210	8.855	330	13.8	12.9		-0.936973	-0.889662		
3/7/2023 5:30:00 PM	0.423	210	8.404	210	29.703	210	89.4	8.65	210	0.46	210	0.27	210	7.90	210	0.408	210			1023.06174	210	45.8	210	13.45	210	66.7	210	225.38	210	6.11	210		999	7.623	300		999	8.336	210	8.873	330	13.8	12.9		-0.935922	-0.888637		
3/7/2023 5:45:00 PM	0.459	210	8.254	210	29.714	210	88.4	8.58	210	0.50	210	0.27	210	7.89	210	0.410	210			1023.09187	210	44.7	210	6.42	210	70.5	210	238.06	210	5.99	210		999	7.622	300		999	8.344	210	8.870	330	13.8	12.8		-0.936004	-0.888799		
3/7/2023 6:00:00 PM	0.487	210	8.281	210	29.711	210	88.1	8.55	210	0.49	210	0.28	210	7.89	210	0.415	210			1023.08589	210	44.6	210	2.16	210	70.1	210	231.62	210	5.06	210		999	7.641	300		999	8.344	210	8.890	330	13.8	12.8		-0.934929	-0.887650		
