**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
3/16/2023 9:15:00 PM	0.486	210	7.956	210	29.775	210	85.8	8.38	210	0.52	210	0.24	210	7.88	210	0.411	210			1023.18172	210	46.4	210	0.17	330	70.7	210	345.95	210	3.64	210		999	7.593	300		999	8.035	210	8.841	330	13.8	12.8		-0.937678	-0.890738		
3/16/2023 9:30:00 PM	0.492	210	7.957	210	29.778	210	85.7	8.37	210	0.49	210	0.25	210	7.88	210	0.404	210			1023.18340	210	45.3	210	0.17	330	70.6	210	41.42	210	1.85	210		999	7.590	300		999	8.031	210	8.838	330	13.8	12.8		-0.937865	-0.890927		
3/16/2023 9:45:00 PM	0.502	210	7.928	210	29.772	210	86.0	8.41	210	0.53	210	0.23	210	7.88	210	0.412	210			1023.18305	210	45.1	210	0.17	330	71.3	210	19.74	210	1.35	210		999	7.598	300		999	8.023	210	8.846	330	13.8	12.8		-0.937404	-0.890496		
3/16/2023 10:00:00 PM	0.479	210	7.925	210	29.775	210	86.2	8.43	210	0.48	210	0.24	210	7.88	210	0.398	210			1023.18555	210	44.7	210	0.17	330	71.9	210	25.32	210	1.57	210		999	7.599	300		999	8.020	210	8.847	330	13.8	12.8		-0.937382	-0.890439		
3/16/2023 10:15:00 PM	0.488	210	7.948	210	29.774	210	86.2	8.42	210	0.54	210	0.23	210	7.88	210	0.404	210			1023.18174	210	44.9	210	0.17	330	72.0	210	30.43	210	1.41	210		999	7.599	300		999	8.020	210	8.847	330	13.8	12.8		-0.937362	-0.890434		
3/16/2023 10:30:00 PM	0.504	210	7.945	210	29.777	210	86.1	8.41	210	0.50	210	0.24	210	7.88	210	0.400	210			1023.18491	210	44.9	210	0.17	330	72.8	210	193.33	210	2.04	210		999	7.598	300		999	8.020	210	8.845	330	13.8	12.9		-0.937439	-0.890534		
3/16/2023 10:45:00 PM	0.505	210	7.925	210	29.777	210	86.0	8.41	210	0.55	210	0.24	210	7.88	210	0.405	210			1023.18762	210	44.7	210	0.17	330	73.0	210	28.82	210	2.63	210		999	7.596	300		999	8.012	210	8.844	330	13.8	12.8		-0.937517	-0.890587		
3/16/2023 11:00:00 PM	0.519	210	7.921	210	29.777	210	85.9	8.40	210	0.47	210	0.25	210	7.88	210	0.396	210			1023.18782	210	44.4	210	0.17	330	73.6	210	74.46	210	1.58	210		999	7.600	300		999	8.010	210	8.848	330	13.8	12.8		-0.937292	-0.890372		
3/16/2023 11:15:00 PM	0.481	210	7.944	210	29.777	210	86.3	8.43	210	0.53	210	0.24	210	7.89	210	0.407	210			1023.18512	210	44.0	210	0.17	330	74.2	210	29.32	210	1.47	210		999	7.592	300		999	8.026	210	8.841	330	13.8	12.8		-0.937733	-0.890771		
3/16/2023 11:30:00 PM	0.518	210	7.933	210	29.770	210	86.6	8.46	210	0.50	210	0.24	210	7.89	210	0.411	210			1023.18062	210	44.0	210	0.17	330	74.1	210	144.45	210	0.00	210		999	7.593	300		999	8.021	210	8.840	330	13.8	12.8		-0.937713	-0.890806		
3/16/2023 11:45:00 PM	0.503	210	7.936	210	29.773	210	86.5	8.46	210	0.52	210	0.24	210	7.89	210	0.407	210			1023.18295	210	45.1	210	0.17	330	76.4	210	322.33	210	3.22	210		999	7.587	300		999	8.023	210	8.835	330	13.8	12.8		-0.938030	-0.891080		
3/17/2023 12:00:00 AM	0.501	210	7.955	210	29.768	210	86.7	8.47	210	0.49	210	0.24	210	7.89	210	0.410	210			1023.17567	210	45.3	210	0.17	330	75.7	210	315.42	210	3.70	210		999	7.577	300		999	8.018	210	8.824	330	13.8	12.8		-0.938615	-0.891698		
3/17/2023 12:15:00 AM	0.499	210	7.956	210	29.762	210	86.7	8.47	210	0.53	210	0.24	210	7.89	210	0.397	210			1023.17107	210	44.4	210	0.17	330	74.8	210	261.93	210	1.77	210		999	7.597	300		999	8.033	210	8.845	330	13.8	12.8		-0.937466	-0.890518		
3/17/2023 12:30:00 AM	0.519	210	7.932	210	29.740	210	86.9	8.49	210	0.49	210	0.26	210	7.89	210	0.408	210			1023.15706	210	45.1	210	0.17	330	77.7	210	340.88	210	3.65	210		999	7.600	300		999	8.012	210	8.848	330	13.8	12.8		-0.937282	-0.890361		
3/17/2023 12:45:00 AM	0.495	210	7.938	210	29.738	210	86.9	8.50	210	0.51	210	0.26	210	7.89	210	0.409	210			1023.15489	210	44.6	210	0.17	330	76.9	210	223.34	210	1.92	210		999	7.597	300		999	8.015	210	8.845	330	13.8	12.8		-0.937470	-0.890532		
3/17/2023 1:00:00 AM	0.515	210	7.920	210	29.742	210	86.8	8.48	210	0.50	210	0.25	210	7.89	210	0.403	210			1023.16031	210	43.7	210	0.17	330	77.9	210	19.01	210	1.68	210		999	7.597	300		999	8.009	210	8.845	330	13.8	12.8		-0.937471	-0.890510		
3/17/2023 1:15:00 AM	0.507	210	7.917	210	29.742	210	86.6	8.47	210	0.52	210	0.24	210	7.89	210	0.396	210			1023.16067	210	43.8	210	0.17	330	80.9	210	320.62	210	2.38	210		999	7.587	300		999	8.000	210	8.835	330	13.8	12.8		-0.938036	-0.891090		
3/17/2023 1:30:00 AM	0.475	210	7.888	210	29.745	210	86.4	8.45	210	0.46	210	0.25	210	7.89	210	0.405	210			1023.16763	210	43.3	210	0.17	330	79.5	210	59.59	210	1.26	210		999	7.575	300		999	7.991	210	8.823	330	13.8	12.8		-0.938720	-0.891757		
3/17/2023 1:45:00 AM	0.512	210	7.845	210	29.747	210	86.1	8.43	210	0.50	210	0.24	210	7.88	210	0.396	210			1023.17437	210	42.2	210	0.17	330	79.5	210	53.81	210	1.54	210		999	7.574	300		999	7.964	210	8.822	330	13.8	12.8		-0.938786	-0.891847		
3/17/2023 2:00:00 AM	0.498	210	7.844	210	29.747	210	85.9	8.41	210	0.47	210	0.25	210	7.88	210	0.405	210			1023.17444	210	41.9	210	0.17	330	81.3	210	74.79	210	1.23	210		999	7.586	300		999	7.953	210	8.835	330	13.8	12.8		-0.938098	-0.891144		
3/17/2023 2:15:00 AM	0.517	210	7.856	210	29.750	210	85.9	8.41	210	0.51	210	0.24	210	7.88	210	0.409	210			1023.17559	210	42.0	210	0.17	330	81.7	210	12.57	210	0.00	210		999	7.581	300		999	7.941	210	8.830	330	13.8	12.8		-0.938378	-0.891440		
3/17/2023 2:30:00 AM	0.496	210	7.860	210	29.750	210	85.7	8.39	210	0.47	210	0.25	210	7.88	210	0.418	210			1023.17478	210	42.0	210	0.17	330	81.9	210	67.36	210	0.46	210		999	7.580	300		999	7.948	210	8.829	330	13.8	12.8		-0.938447	-0.891488		
3/17/2023 2:45:00 AM	0.520	210	7.880	210	29.753	210	85.7	8.39	210	0.50	210	0.24	210	7.88	210	0.412	210			1023.17462	210	42.2	210	0.17	330	81.0	210	158.87	210	1.66	210		999	7.585	300		999	7.950	210	8.834	330	13.8	12.8		-0.938171	-0.891176		
3/17/2023 3:00:00 AM	0.505	210	7.877	210	29.758	210	85.8	8.40	210	0.48	210	0.24	210	7.88	210	0.408	210			1023.17923	210	42.0	210	0.17	330	81.1	210	51.63	210	1.35	210		999	7.584	300		999	7.946	210	8.834	330	13.8	12.8		-0.938228	-0.891236		
3/17/2023 3:15:00 AM	0.504	210	7.896	210	29.759	210	85.8	8.39	210	0.51	210	0.23	210	7.88	210	0.405	210			1023.17700	210	42.4	210	0.17	330	81.9	210	35.34	210	1.04	210		999	7.581	300		999	7.958	210	8.831	330	13.8	12.8		-0.938370	-0.891383		
3/17/2023 3:30:00 AM	0.482	210	7.895	210	29.765	210	85.7	8.39	210	0.47	210	0.24	210	7.88	210	0.405	210			1023.18204	210	43.5	210	0.17	330	82.6	210	297.31	210	3.37	210		999	7.581	300		999	7.964	210	8.830	330	13.8	12.8		-0.938384	-0.891433		
3/17/2023 3:45:00 AM	0.496	210	7.931	210	29.776	210	85.6	8.37	210	0.52	210	0.24	210	7.88	210	0.399	210			1023.18554	210	43.3	210	0.17	330	80.7	210	138.09	210	1.61	210		999	7.586	300		999	7.985	210	8.834	330	13.8	12.7		-0.938105	-0.891176		
3/17/2023 4:00:00 AM	0.508	210	7.860	210	29.762	210	85.8	8.39	210	0.45	210	0.24	210	7.88	210	0.399	210			1023.18432	210	42.2	210	0.17	330	81.8	210	40.70	210	0.10	210		999	7.598	300		999	7.985	210	8.847	330	13.8	12.7		-0.937406	-0.890447		
3/17/2023 4:15:00 AM	0.523	210	7.844	210	29.753	210	86.1	8.43	210	0.49	210	0.23	210	7.89	210	0.411	210			1023.17914	210	41.9	210	0.17	330	83.2	210	37.25	210	1.32	210		999	7.590	300		999	7.944	210	8.838	330	13.8	12.7		-0.937882	-0.890953		
3/17/2023 4:30:00 AM	0.507	210	7.827	210	29.759	210	86.1	8.44	210	0.45	210	0.24	210	7.89	210	0.399	210			1023.18643	210	41.1	210	0.17	330	83.7	210	43.45	210	1.28	210		999	7.588	300		999	7.929	210	8.837	330	13.8	12.8		-0.938001	-0.891061		
3/17/2023 4:45:00 AM	0.512	210	7.913	210	29.819	210	85.5	8.36	210	0.46	210	0.27	210	7.88	210	0.398	210			1023.22180	210	41.5	210	0.17	330	84.0	210	58.64	210	0.77	210		999	7.591	300		999	7.964	210	8.840	330	13.8	12.8		-0.937820	-0.890894		
3/17/2023 5:00:00 AM	0.503	210	7.897	210	29.823	210	84.9	8.30	210	0.41	210	0.28	210	7.88	210	0.398	210			1023.22706	210	41.7	210	0.17	330	84.4	210	27.60	210	0.89	210		999	7.611	300		999	7.971	210	8.861	330	13.8	12.7		-0.936700	-0.889740		
3/17/2023 5:15:00 AM	0.525	210	7.885	210	29.817	210	85.0	8.32	210	0.45	210	0.27	210	7.88	210	0.400	210			1023.22410	210	41.7	210	0.17	330	84.4	210	52.73	210	1.21	210		999	7.624	300		999	7.974	210	8.874	330	13.8	12.7		-0.935994	-0.889027		
3/17/2023 5:30:00 AM	0.516	210	7.885	210	29.818	210	85.0	8.32	210	0.43	210	0.26	210	7.88	210	0.409	210			1023.22473	210	41.3	210	0.17	330	85.1	210	50.11	210	0.70	210		999	7.611	300		999	7.967	210	8.861	330	13.8	12.8		-0.936734	-0.889748		
3/17/2023 5:45:00 AM	0.515	210	7.891	210	29.807	210	85.1	8.32	210	0.48	210	0.28	210	7.88	210	0.404	210			1023.21531	210	40.8	210	0.17	330	85.0	210	47.15	210	1.59	210		999	7.588	300		999	7.974	210	8.838	330	13.8	12.7		-0.938010	-0.891026		
3/17/2023 6:00:00 AM	0.509	210	7.896	210	29.811	210	84.9	8.30	210	0.41	210	0.26	210	7.88	210	0.411	210			1023.21793	210	41.0	210	0.81	330	85.1	210	43.56	210	1.59	210		999	7.574	300		999	7.979	210	8.823	330	13.8	12.8		-0.938783	-0.891824		
3/17/2023 6:15:00 AM	0.517	210	7.908	210	29.806	210	84.7	8.28	210	0.46	210	0.24	210	7.88	210	0.402	210			1023.21265	210	40.8	210	7.98	210	85.7	210	36.29	210	1.78	210		999	7.568	300		999	7.985	210	8.817	330	13.8	12.8		-0.939109	-0.892152		
3/17/2023 6:30:00 AM	0.516	210	7.890	210	29.798	210	84.8	8.30	210	0.45	210	0.27	210	7.88	210	0.399	210			1023.20824	210	41.0	210	29.60	210	85.5	210	46.32	210	1.26	210		999	7.566	300		999	7.974	210	8.815	330	13.8	12.7		-0.939241	-0.892289		
3/17/2023 6:45:00 AM	0.514	210	7.874	210	29.788	210	85.3	8.35	210	0.50	210	0.25	210	7.88	210	0.402	210			1023.20240	210	41.0	210	59.69	210	85.3	210	40.82	210	1.80	210		999	7.573	300		999	7.971	210	8.822	330	13.8	12.8		-0.938824	-0.891888		
3/17/2023 7:00:00 AM	0.541	210	7.874	210	29.791	210	85.5	8.37	210	0.42	210	0.26	210	7.88	210	0.400	210			1023.20496	210	41.1	210	127.10	210	85.4	210	30.76	210	1.01	210		999	7.572	300		999	7.961	210	8.821	330	13.8	12.9		-0.938907	-0.891953		
3/17/2023 7:15:00 AM	0.508	210	7.903	210	29.793	210	85.4	8.35	210	0.43	210	0.25	210	7.88	210	0.405	210			1023.20252	210	42.0	210	195.51	210	85.0	210	24.96	210	1.32	210		999	7.567	300		999	7.961	210	8.817	330	13.8	13.1		-0.939148	-0.892186		
3/17/2023 7:30:00 AM	0.510	210	7.882	210	29.787	210	85.3	8.35	210	0.38	210	0.25	210	7.88	210	0.389	210			1023.20074	210	42.6	210	276.78	210	84.5	210	335.84	210	1.83	210		999	7.566	300		999	7.967	210	8.815	330	13.8	13.2		-0.939240	-0.892283		
3/17/2023 7:45:00 AM	0.515	210	7.915	210	29.767	210	85.6	8.37	210	0.44	210	0.25	210	7.88	210	0.401	210			1023.18103	210	43.1	210	347.93	210	83.5	210	140.57	210	1.85	210		999	7.569	300		999	7.973	210	8.817	330	13.8	13.5		-0.939064	-0.892132		
3/17/2023 8:00:00 AM	0.502	210	7.952	210	29.772	210	85.7	8.37	210	0.36	210	0.26	210	7.88	210	0.402	210			1023.17977	210	43.1	210	426.59	210	82.0	210	322.14	210	3.50	210		999	7.571	300		999	7.994	210	8.819	330	13.8	13.6		-0.938906	-0.891990		
3/17/2023 8:15:00 AM	0.513	210	7.925	210	29.767	210	85.9	8.39	210	0.38	210	0.25	210	7.88	210	0.400	210			1023.17941	210	43.5	210	492.25	210	80.5	210	327.43	210	3.20	210		999	7.572	300		999	7.997	210	8.819	330	13.8	13.8		-0.938867	-0.891981		
3/17/2023 8:30:00 AM	0.498	210	7.922	210	29.755	210	86.4	8.44	210	0.35	210	0.28	210	7.89	210	0.409	210			1023.17040	210	43.7	210	592.37	210	80.4	210	322.92	210	2.99	210		999	7.584	300		999	7.991	210	8.831	330	13.8	14.5		-0.938194	-0.891311		
3/17/2023 8:45:00 AM	0.528	210	7.937	210	29.764	210	86.6	8.46	210	0.37	210	0.27	210	7.89	210	0.395	210			1023.17523	210	43.8	210	653.04	210	79.9	210	326.49	210	2.66	210		999	7.593	300		999	7.997	210	8.841	330	13.8	14.5		-0.937691	-0.890785		
3/17/2023 9:00:00 AM	0.513	210	7.952	210	29.770	210	86.4	8.44	210	0.30	210	0.28	210	7.89	210	0.408	210			1023.17774	210	44.2	210	304.23	210	78.9	210	313.86	210	2.75	210		999	7.594	300		999	8.016	210	8.842	330	13.8	14.5		-0.937641	-0.890686		
3/17/2023 9:15:00 AM	0.508	210	7.975	210	29.759	210	86.6	8.45	210	0.33	210	0.28	210	7.89	210	0.404	210			1023.16619	210	44.7	210	751.93	210	79.1	210	311.45	210	3.06	210		999	7.599	300		999	8.030	210	8.847	330	13.8	14.4		-0.937344	-0.890390		
3/17/2023 9:30:00 AM	0.501	210	7.985	210	29.758	210	86.8	8.47	210	0.27	210	0.27	210	7.89	210	0.402	210			1023.16433	210	44.6	210	853.01	210	77.6	210	313.35	210	2.90	210		999	7.603	300		999	8.039	210	8.851	330	13.8	14.4		-0.937156	-0.890200		
3/17/2023 9:45:00 AM	0.508	210	7.989	210	29.746	210	86.9	8.49	210	0.30	210	0.25	210	7.89	210	0.401	210			1023.15434	210	45.3	210	845.97	210	76.4	210	314.90	210	2.98	210		999	7.602	300		999	8.053	210	8.850	330	13.8	14.4		-0.937204	-0.890210		
3/17/2023 10:00:00 AM	0.509	210	8.012	210	29.752	210	87.0	8.49	210	0.25	210	0.26	210	7.89	210	0.399	210			1023.15600	210	45.5	210	951.35	210	76.3	210	309.74	210	2.99	210		999	7.610	300		999	8.074	210	8.857	330	13.8	14.4		-0.936720	-0.889779		
3/17/2023 10:15:00 AM	0.498	210	8.024	210	29.744	210	87.1	8.49	210	0.28	210	0.24	210	7.89	210	0.420	210			1023.14784	210	45.6	210	871.93	210	76.4	210	312.70	210	2.85	210		999	7.610	300		999	8.083	210	8.858	330	13.8	14.5		-0.936717	-0.889736		
3/17/2023 10:30:00 AM	0.522	210	8.048	210	29.745	210	87.4	8.52	210	0.22	210	0.25	210	7.89	210	0.403	210			1023.14490	210	45.8	210	976.68	210	74.2	210	319.07	210	2.73	210		999	7.611	300		999	8.091	210	8.858	330	13.8	14.4		-0.936676	-0.889737		
3/17/2023 10:45:00 AM	0.514	210	8.093	210	29.738	210	87.3	8.51	210	0.27	210	0.25	210	7.89	210	0.403	210			1023.13364	210	46.2	210	1022.40	210	74.4	210	314.51	210	2.63	210		999	7.614	300		999	8.124	210	8.861	330	13.8	14.4		-0.936502	-0.889510		
3/17/2023 11:00:00 AM	0.510	210	8.110	210	29.738	210	87.3	8.50	210	0.22	210	0.25	210	7.89	210	0.395	210			1023.13087	210	46.4	210	1052.76	210	73.4	210	329.28	210	1.74	210		999	7.605	300		999	8.136	210	8.852	330	13.8	14.4		-0.937020	-0.890029		
3/17/2023 11:15:00 AM	0.514	210	8.125	210	29.737	210	87.7	8.54	210	0.24	210	0.22	210	7.89	210	0.406	210			1023.12835	210	47.3	210	1123.24	210	71.6	210	331.22	210	1.29	210		999	7.596	300		999	8.177	210	8.842	330	13.8	14.4		-0.937499	-0.890506		
3/17/2023 11:30:00 AM	0.519	210	8.233	210	29.736	210	88.0	8.55	210	0.19	210	0.22	210	7.89	210	0.393	210			1023.11216	210	47.8	210	1153.73	210	74.0	210	333.46	210	1.47	210		999	7.597	300		999	8.215	210	8.844	330	13.8	13.9		-0.937429	-0.890394		
3/17/2023 11:45:00 AM	0.492	210	8.343	210	29.736	210	88.1	8.54	210	0.23	210	0.22	210	7.89	210	0.399	210			1023.09707	210	47.8	210	1214.79	210	71.1	210	350.12	210	1.15	210		999	7.585	300		999	8.276	210	8.832	330	13.8	14.0		-0.938059	-0.891018		
3/17/2023 12:00:00 PM	0.494	210	8.486	210	29.734	210	88.2	8.51	210	0.18	210	0.21	210	7.89	210	0.402	210			1023.07512	210	48.7	210	1175.24	210	69.6	210	355.82	210	0.80	210		999	7.578	300		999	8.312	210	8.823	330	13.8	13.9		-0.938493	-0.891438		
3/17/2023 12:15:00 PM	0.497	210	8.585	210	29.734	210	88.3	8.51	210	0.23	210	0.21	210	7.89	210	0.404	210			1023.06042	210	49.1	210	1190.58	210	65.6	210	355.26	210	1.01	210		999	7.583	300		999	8.370	210	8.828	330	13.8	13.9		-0.938188	-0.891117		
3/17/2023 12:30:00 PM	0.496	210	8.559	210	29.738	210	88.3	8.52	210	0.18	210	0.21	210	7.89	210	0.403	210			1023.06788	210	50.5	210	1160.44	210	65.0	210	336.82	210	0.21	210		999	7.572	300		999	8.377	210	8.817	330	13.8	13.9		-0.938788	-0.891730		
3/17/2023 12:45:00 PM	0.495	210	8.610	210	29.753	210	88.2	8.49	210	0.21	210	0.20	210	7.89	210	0.412	210			1023.07157	210	51.8	210	1113.30	210	64.9	210	18.59	210	0.00	210		999	7.576	300		999	8.470	210	8.820	330	13.8	13.9		-0.938561	-0.891462		
3/17/2023 1:00:00 PM	0.490	210	8.974	210	29.748	210	88.7	8.47	210	0.16	210	0.19	210	7.89	210	0.401	210			1023.01462	210	51.6	210	1164.73	210	59.2	210	330.77	210	1.12	210		999	7.566	300		999	8.642	210	8.810	330	13.8	13.8		-0.939088	-0.891893		
3/17/2023 1:15:00 PM	0.495	210	9.025	210	29.828	210	89.1	8.50	210	0.23	210	0.20	210	7.89	210	0.405	210			1023.06967	210	52.5	210	1083.04	210	59.7	210	338.93	210	0.58	210		999	7.570	300		999	8.894	210	8.814	330	13.8	13.9		-0.938754	-0.891477		
3/17/2023 1:30:00 PM	0.504	210	9.124	210	29.710	210	89.0	8.48	210	0.17	210	0.19	210	7.89	210	0.402	210			1022.96232	210	52.1	210	1138.81	210	57.0	210	318.84	210	1.79	210		999	7.566	300		999	8.743	210	8.808	330	13.8	13.8		-0.939042	-0.891851		
3/17/2023 1:45:00 PM	0.486	210	9.044	210	29.766	210	88.9	8.48	210	0.23	210	0.20	210	7.89	210	0.396	210			1023.01803	210	51.4	210	1045.06	210	64.5	210	316.13	210	2.16	210		999	7.569	300		999	8.771	210	8.811	330	13.8	13.8		-0.938886	-0.891709		
3/17/2023 2:00:00 PM	0.492	210	8.501	210	29.759	210	88.2	8.51	210	0.23	210	0.21	210	7.89	210	0.394	210			1023.09238	210	50.9	210	1028.11	210	64.9	210	323.89	210	2.33	210		999	7.576	300		999	8.599	210	8.818	330	13.8	13.8		-0.938537	-0.891479		
3/17/2023 2:15:00 PM	0.492	210	8.922	210	29.781	210	88.7	8.48	210	0.26	210	0.20	210	7.89	210	0.394	210			1023.04791	210	50.9	210	976.74	210	68.0	210	324.05	210	1.83	210		999	7.574	300		999	8.614	210	8.817	330	13.8	13.8		-0.938610	-0.891548		
3/17/2023 2:30:00 PM	0.488	210	8.835	210	29.748	210	88.9	8.52	210	0.25	210	0.21	210	7.89	210	0.404	210			1023.03529	210	51.0	210	895.72	210	66.8	210	323.42	210	1.72	210		999	7.563	300		999	8.515	210	8.807	330	13.8	13.8		-0.939256	-0.892193		
3/17/2023 2:45:00 PM	0.492	210	8.978	210	29.773	210	89.2	8.52	210	0.40	210	0.22	210	7.89	210	0.404	210			1023.03381	210	51.9	210	868.84	210	62.8	210	36.82	210	0.68	210		999	7.564	300		999	8.783	210	8.808	330	13.8	13.8		-0.939143	-0.891897		
3/17/2023 3:00:00 PM	0.488	210	9.115	210	29.755	210	89.6	8.53	210	0.23	210	0.19	210	7.89	210	0.398	210			1022.99877	210	52.8	210	544.18	210	61.1	210	327.71	210	0.66	210		999	7.553	300		999	9.239	210	8.794	330	13.8	13.8		-0.939652	-0.892210		
3/17/2023 3:15:00 PM	0.488	210	9.363	210	29.741	210	90.0	8.53	210	0.28	210	0.17	210	7.89	210	0.384	210			1022.95051	210	53.2	210	451.60	210	51.8	210	334.71	210	1.57	210		999	7.548	300		999	9.268	210	8.788	330	13.8	13.9		-0.939913	-0.892494		
3/17/2023 3:30:00 PM	0.480	210	9.282	210	29.729	210	90.0	8.54	210	0.24	210	0.19	210	7.89	210	0.400	210			1022.95306	210	53.7	210	532.60	210	49.3	210	332.69	210	1.51	210		999	7.559	300		999	9.273	210	8.799	330	13.8	13.9		-0.939307	-0.891903		
3/17/2023 3:45:00 PM	0.488	210	9.254	210	29.745	210	89.9	8.53	210	0.28	210	0.18	210	7.89	210	0.390	210			1022.97016	210	53.4	210	534.87	210	61.0	210	330.53	210	0.79	210		999	7.566	300		999	9.287	210	8.805	330	13.8	13.9		-0.938923	-0.891569		
3/17/2023 4:00:00 PM	0.505	210	8.593	210	29.731	210	88.6	8.53	210	0.32	210	0.22	210	7.88	210	0.402	210			1023.05737	210	51.2	210	441.14	210	65.2	210	319.06	210	1.95	210		999	7.576	300		999	8.864	210	8.817	330	13.8	13.8		-0.938453	-0.891266		
3/17/2023 4:15:00 PM	0.492	210	9.009	210	29.743	210	89.3	8.52	210	0.44	210	0.20	210	7.89	210	0.389	210			1023.00598	210	51.4	210	326.05	210	61.0	210	345.33	210	1.22	210		999	7.566	300		999	8.923	210	8.807	330	13.8	13.9		-0.939004	-0.891757		
3/17/2023 4:30:00 PM	0.507	210	8.717	210	29.757	210	89.2	8.57	210	0.35	210	0.20	210	7.89	210	0.396	210			1023.05989	210	51.9	210	408.78	210	62.1	210	325.13	210	2.01	210		999	7.582	300		999	8.861	210	8.824	330	13.8	13.9		-0.938130	-0.890908		
