**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
7/15/2022 8:15:00 PM	0.624	111	14.034	111	28.585	111	146.4	12.65	111	13.64	111	0.92	111	9.21	320	0.070	210			1021.23089	111	65.8	111	0.91	131	68.2	111	158.07	111	5.52	414		999	8.213	300		999	13.462	210		440	11.1	13.0	HCEP-Van	-0.901185	-0.851471		
7/15/2022 8:30:00 PM	0.627	111	13.335	111	28.629	111	145.4	12.72	111	12.46	111	0.82	111	9.17	320	0.083	210			1021.40151	111	62.7	111	0.20	131	74.9	111	160.15	111	5.44	414		999	8.145	300		999	13.423	210		440	11.1	12.9	HCEP-Van	-0.905027	-0.855522		
7/15/2022 8:45:00 PM	0.628	111	12.999	111	28.698	111	135.2	11.91	111	10.62	111	0.73	111	9.16	320	0.145	210			1021.51817	111	63.5	111	0.17	131	74.2	111	162.61	111	5.36	414		999	8.098	300		999	13.338	210		440	11.1	12.9	HCEP-Van	-0.907733	-0.858418		
7/15/2022 9:00:00 PM	0.631	111	12.999	111	28.672	111	127.5	11.24	111	11.42	111	1.58	111	9.12	320	0.127	210			1021.49877	111	63.6	111	0.17	131	74.1	111	178.86	111	5.31	414		999	8.094	300		999	13.295	210		440	11.1	12.9	HCEP-Van	-0.907964	-0.858643		
7/15/2022 9:15:00 PM	0.618	111	12.820	111	28.691	111	122.4	10.82	111	9.60	111	14.01	111	9.10	320	0.111	210			1021.54632	111	63.3	111	0.17	131	75.8	111	160.48	111	5.27	414		999	8.050	300		999	13.149	210		440	11.1	12.9	HCEP-Van	-0.910540	-0.861395		
7/15/2022 9:30:00 PM	0.630	111	12.998	111	28.664	111	121.3	10.69	111	10.72	111	0.73	111	9.13	320	0.108	210			1021.49281	111	63.6	111	0.17	131	74.9	111	150.53	111	5.24	414		999	8.067	300		999	13.130	210		440	11.1	12.9	HCEP-Van	-0.909559	-0.860365		
7/15/2022 9:45:00 PM	0.642	111	12.845	111	28.742	111	122.8	10.84	111	9.33	111	0.72	111	9.04	320	0.164	210			1021.58131	111	63.6	111	0.17	131	75.0	111	163.35	111	5.22	414		999	8.078	300		999	13.126	210		440	11.1	12.9	HCEP-Van	-0.908940	-0.859746		
7/15/2022 10:00:00 PM	0.630	111	12.871	111	28.752	111	118.8	10.49	111	9.96	111	7.20	111	9.08	320	0.217	210			1021.58446	111	63.3	111	0.17	131	76.3	111	165.74	111	5.21	414		999	8.054	300		999	13.092	210		440	11.1	12.9	HCEP-Van	-0.910318	-0.861154		
7/15/2022 10:15:00 PM	0.636	111	12.922	111	28.757	111	116.5	10.28	111	8.98	111	0.92	111	9.07	320	0.140	210			1021.57839	111	63.5	111	0.17	131	75.9	111	157.32	111	5.20	414		999	8.028	300		999	13.060	210		440	11.1	12.9	HCEP-Van	-0.911823	-0.862632		
7/15/2022 10:30:00 PM	0.644	111	13.038	111	28.739	111	115.5	10.17	111	8.44	111	0.68	111	9.04	320	0.181	210			1021.54320	111	63.1	111	0.17	131	77.7	111	161.70	111	5.19	414		999	8.016	300		999	13.038	210		440	11.0	12.9	HCEP-Van	-0.912521	-0.863317		
7/15/2022 10:45:00 PM	0.630	111	13.398	111	28.659	111	116.3	10.17	111	8.94	111	0.76	111	9.11	320	0.148	210			1021.41249	111	63.1	111	0.17	131	77.1	111	165.24	111	5.19	414		999	8.031	300		999	13.139	210		440	11.1	12.9	HCEP-Van	-0.911647	-0.862277		
7/15/2022 11:00:00 PM	0.638	111	13.735	111	28.560	111	120.6	10.49	111	9.26	111	0.76	111	9.09	320	0.143	210			1021.27079	111	62.7	111	0.17	131	78.6	111	164.36	111	5.19	414		999	7.956	300		999	13.337	210		440	11.1	12.9	HCEP-Van	-0.915834	-0.866168		
7/15/2022 11:15:00 PM	0.636	111	14.192	111	28.389	111	124.9	10.76	111	10.30	111	0.83	111	9.12	320	0.077	210			1021.04858	111	62.9	111	0.17	131	78.0	111	167.77	111	5.19	414		999	8.059	300		999	13.621	210		440	11.0	12.9	HCEP-Van	-0.909869	-0.859886		
7/15/2022 11:30:00 PM	0.630	111	14.142	111	28.396	111	130.3	11.23	111	10.40	111	0.80	111	9.13	320	0.108	210			1021.06424	111	62.0	111	0.17	131	80.7	111	150.92	111	5.20	414		999	8.120	300		999	13.804	210		440	11.0	12.9	HCEP-Van	-0.906321	-0.856290		
7/15/2022 11:45:00 PM	0.628	111	14.048	111	28.389	111	131.7	11.37	111	10.87	111	0.84	111	9.19	320	0.100	210			1021.07748	111	62.6	111	0.17	131	79.4	111	164.65	111	5.18	414		999	8.125	300		999	13.919	210		440	11.1	12.9	HCEP-Van	-0.906017	-0.855974		
7/16/2022 12:00:00 AM	0.623	111	13.988	111	28.374	111	132.6	11.47	111	11.16	111	1.42	111	9.18	320	0.093	210			1021.07738	111	61.5	111	0.17	131	82.0	111	158.64	111	5.18	414		999	8.126	300		999	13.982	210		440	11.0	12.9	HCEP-Van	-0.905908	-0.855892		
7/16/2022 12:15:00 AM	0.624	111	13.998	111	28.362	111	132.9	11.50	111	11.37	111	0.93	111	9.17	320	0.114	210			1021.06650	111	62.6	111	0.17	131	79.7	111	164.73	111	5.17	414		999	8.101	300		999	14.016	210		440	11.0	12.9	HCEP-Van	-0.907364	-0.857393		
7/16/2022 12:30:00 AM	0.623	111	14.023	111	28.356	111	132.4	11.44	111	11.35	111	0.85	111	9.19	320	0.078	210			1021.05663	111	61.3	111	0.17	131	81.9	111	167.57	111	5.18	414		999	8.119	300		999	14.045	210		440	11.0	12.9	HCEP-Van	-0.906314	-0.856308		
7/16/2022 12:45:00 AM	0.618	111	13.995	111	28.363	111	131.8	11.40	111	10.74	111	1.01	111	9.16	320	0.080	210			1021.06756	111	62.6	111	0.17	131	80.1	111	161.28	111	5.17	414		999	8.118	300		999	14.057	210		440	11.0	12.8	HCEP-Van	-0.906375	-0.856379		
7/16/2022 1:00:00 AM	0.620	111	13.952	111	28.373	111	130.5	11.30	111	12.06	111	5.39	111	9.18	320	0.075	210			1021.08403	111	62.4	111	0.17	131	80.1	111	154.95	111	5.16	414		999	8.090	300		999	14.049	210		440	11.0	12.9	HCEP-Van	-0.907984	-0.858014		
7/16/2022 1:15:00 AM	0.620	111	13.937	111	28.387	111	127.7	11.06	111	11.16	111	0.93	111	9.16	320	0.102	210			1021.09788	111	62.4	111	0.17	131	80.0	111	160.15	111	5.15	414		999	8.074	300		999	14.043	210		440	11.0	12.8	HCEP-Van	-0.908880	-0.858934		
7/16/2022 1:30:00 AM	0.618	111	13.922	111	28.399	111	127.1	11.01	111	11.23	111	1.09	111	9.19	320	0.104	210			1021.10963	111	62.4	111	0.17	131	79.8	111	163.57	111	5.15	414		999	8.085	300		999	14.034	210		440	11.0	12.8	HCEP-Van	-0.908255	-0.858314		
7/16/2022 1:45:00 AM	0.617	111	13.812	111	28.470	111	125.7	10.90	111	9.16	111	11.69	111	9.13	320	0.107	210			1021.18608	111	61.8	111	0.17	131	80.3	111	161.78	111	5.15	414		999	8.053	300		999	14.009	210		440	11.0	12.8	HCEP-Van	-0.910107	-0.860197		
7/16/2022 2:00:00 AM	0.618	111	13.772	111	28.570	111	123.6	10.72	111	23.15	111	2.01	111	9.13	320	0.100	210			1021.27141	111	61.7	111	0.17	131	80.9	111	168.58	111	5.16	414		999	8.033	300		999	13.961	210		440	11.0	12.8	HCEP-Van	-0.911223	-0.861368		
7/16/2022 2:15:00 AM	0.624	111	13.627	111	28.620	111	120.2	10.45	111	8.30	111	1.58	111	9.08	320	0.134	210			1021.33830	111	61.3	111	0.17	131	82.2	111	168.82	111	5.16	414		999	7.994	300		999	13.894	210		440	11.0	12.8	HCEP-Van	-0.913499	-0.863728		
7/16/2022 2:30:00 AM	0.622	111	13.535	111	28.651	111	117.7	10.26	111	10.03	111	2.19	111	9.04	320	0.157	210			1021.37959	111	60.8	111	0.17	131	82.4	111	167.42	111	5.17	414		999	7.984	300		999	13.815	210		440	11.0	12.8	HCEP-Van	-0.914076	-0.864377		
7/16/2022 2:45:00 AM	0.627	111	13.391	111	28.673	111	115.3	10.07	111	8.91	111	16.81	111	9.07	320	0.144	210			1021.42476	111	60.2	111	0.17	131	83.3	111	181.78	111	5.18	414		999	7.968	300		999	13.724	210		440	11.0	12.8	HCEP-Van	-0.915015	-0.865413		
7/16/2022 3:00:00 AM	0.631	111	13.273	111	28.692	111	112.6	9.86	111	9.75	111	6.17	111	8.91	320	0.145	210			1021.46165	111	60.0	111	0.17	131	84.2	111	170.46	111	5.19	414		999	7.916	300		999	13.623	210		440	11.0	12.8	HCEP-Van	-0.917986	-0.868485		
7/16/2022 3:15:00 AM	0.626	111	13.061	111	28.719	111	108.8	9.57	111	7.60	111	1.09	111	8.87	320	0.171	210			1021.52344	111	59.5	111	0.17	131	84.3	111	176.31	111	5.21	414		999	7.910	300		999	13.492	210		440	11.0	12.8	HCEP-Van	-0.918388	-0.868966		
7/16/2022 3:30:00 AM	0.627	111	12.970	111	28.734	111	107.4	9.46	111	12.32	111	31.25	111	8.88	320	0.176	210			1021.55226	111	58.8	111	0.17	131	85.6	111	190.02	111	5.23	414		999	7.894	300		999	13.350	210		440	11.0	12.8	HCEP-Van	-0.919348	-0.870016		
7/16/2022 3:45:00 AM	0.626	111	13.009	111	28.733	111	106.6	9.39	111	8.33	111	1.64	111	8.87	320	0.185	210			1021.54373	111	59.3	111	0.17	131	85.9	111	179.99	111	5.22	414		999	7.905	300		999	13.271	210		440	11.0	12.8	HCEP-Van	-0.918737	-0.869406		
7/16/2022 4:00:00 AM	0.625	111	13.221	111	28.711	111	106.8	9.37	111	8.59	111	7.86	111	8.87	320	0.174	210			1021.48690	111	59.0	111	0.34	131	86.6	111	167.21	111	5.19	414		999	7.907	300		999	13.270	210		440	11.0	12.8	HCEP-Van	-0.918643	-0.869224		
7/16/2022 4:15:00 AM	0.625	111	13.235	111	28.703	111	108.4	9.50	111	8.17	111	8.37	111	8.87	320	0.165	210			1021.47750	111	59.1	111	2.03	111	85.8	111	169.87	111	5.18	414		999	7.836	300		999	13.283	210		440	11.0	12.9	HCEP-Van	-0.922645	-0.873148		
7/16/2022 4:30:00 AM	0.623	111	13.678	111	28.551	111	111.3	9.69	111	12.52	111	25.78	111	8.92	320	0.091	210			1021.27507	111	59.0	111	9.96	111	86.0	111	172.45	111	5.18	414		999	7.914	300		999	13.379	210		440	11.0	12.8	HCEP-Van	-0.918186	-0.868554		
7/16/2022 4:45:00 AM	0.622	111	13.775	111	28.491	111	115.6	10.04	111	11.52	111	16.29	111	8.94	320	0.105	210			1021.20976	111	59.1	111	27.72	111	85.3	111	183.27	111	5.20	414		999	7.920	300		999	13.460	210		440	11.0	12.8	HCEP-Van	-0.917838	-0.868107		
7/16/2022 5:00:00 AM	0.626	111	13.774	111	28.499	111	120.0	10.42	111	10.71	111	2.36	111	8.94	320	0.110	210			1021.21572	111	59.1	111	56.18	111	85.7	111	203.21	111	5.22	414		999	7.845	300		999	13.587	210		440	11.0	12.9	HCEP-Van	-0.922080	-0.872207		
7/16/2022 5:15:00 AM	0.624	111	13.787	111	28.499	111	121.2	10.52	111	9.55	111	29.00	111	8.92	320	0.105	210			1021.21323	111	59.0	111	94.73	111	85.0	111	180.63	111	5.23	414		999	7.959	300		999	13.670	210		440	11.0	12.9	HCEP-Van	-0.915537	-0.865668		
7/16/2022 5:30:00 AM	0.617	111	13.749	111	28.522	111	119.5	10.38	111	7.88	111	1.74	111	8.93	320	0.122	210			1021.23853	111	59.0	111	130.31	111	84.5	111	175.71	111	5.20	414		999	7.975	300		999	13.664	210		440	11.1	13.0	HCEP-Van	-0.914651	-0.864835		
7/16/2022 5:45:00 AM	0.628	111	13.713	111	28.531	111	118.7	10.32	111	7.76	111	1.33	111	8.94	320	0.130	210			1021.25293	111	59.3	111	132.12	111	83.8	111	192.82	111	5.25	414		999	7.979	300		999	13.679	210		440	11.1	13.0	HCEP-Van	-0.914424	-0.864644		
7/16/2022 6:00:00 AM	0.631	111	13.811	111	28.492	111		10.23	999	9.35	111	6.79	111	8.94	320		999			1021.20346	111		191	215.92	111		191	171.32	111	5.24	414		999	8.030	300		999	13.706	210		440		13.1	HCEP-Van	-0.911497	-0.861697		
7/16/2022 6:15:00 AM	0.625	111	13.847	111	28.505	111	121.6	10.54	111	12.42	111	7.52	111	8.93	320	0.107	210			1021.20603	111	59.0	111	478.46	111	83.8	111	171.99	111	5.24	414		999	8.039	300		999	13.766	210		440	12.0	14.1	HCEP-Van	-0.910947	-0.861071		
7/16/2022 6:30:00 AM	0.629	111	13.859	111	28.547	111	121.0	10.48	111	8.89	111	62.17	111	8.93	320	0.131	210			1021.23658	111	59.1	111	351.16	111	82.5	111	154.40	111	5.22	414		999	7.986	300		999	13.829	210		440	11.8	13.8	HCEP-Van	-0.913968	-0.864028		
7/16/2022 6:45:00 AM	0.637	111	13.528	111	28.639	111	120.4	10.49	111	7.82	111	4.16	111	8.93	320	0.156	210			1021.37154	111	59.3	111	322.36	111	81.3	111	158.59	111	5.22	414		999	8.015	300		999	13.785	210		440	11.8	13.7	HCEP-Van	-0.912302	-0.862524		
7/16/2022 7:00:00 AM	0.641	111	12.360	111	28.837	111	114.5	10.19	111	5.66	111	32.90	111	8.86	320	0.243	210			1021.74479	111	59.0	111	342.49	111	81.5	111	158.97	111	5.20	414		999	7.969	300		999	13.435	210		440	11.8	13.7	HCEP-Van	-0.915070	-0.865870		
7/16/2022 7:15:00 AM	0.636	111	12.171	111	28.897	111	103.1	9.23	111	4.87	111	6.38	111	8.89	320	0.263	210			1021.82548	111	59.3	111	274.88	111	80.9	111	158.99	111	5.18	414		999	7.910	300		999	13.073	210		440	11.8	13.8	HCEP-Van	-0.918495	-0.869586		
7/16/2022 7:30:00 AM	0.637	111	12.639	111	28.828	111	100.7	8.94	111	5.71	111	3.43	111	8.91	320	0.197	210			1021.68686	111	59.7	111	445.57	111	80.2	111	164.96	111	5.17	414		999	7.920	300		999	12.860	210		440	11.9	13.9	HCEP-Van	-0.917982	-0.869139		
7/16/2022 7:45:00 AM	0.641	111	13.284	111	28.661	111	107.9	9.47	111	8.13	111	4.93	111	8.96	320	0.133	210			1021.43623	111	59.5	111	504.50	111	80.6	111	155.22	111	5.16	414		999	8.032	300		999	13.007	210		440	12.0	14.1	HCEP-Van	-0.911611	-0.862278		
7/16/2022 8:00:00 AM	0.637	111	13.393	111	28.640	111	120.6	10.55	111	9.52	111	6.32	111	8.94	320	0.133	210			1021.39842	111	59.7	111	444.24	111	79.9	111	170.27	111	5.16	414		999	8.095	300		999	13.130	210		440	11.7	13.6	HCEP-Van	-0.908004	-0.858517		
7/16/2022 8:15:00 AM	0.639	111	13.450	111	28.653	111	124.8	10.90	111	7.30	111	1.06	111	8.97	320	0.131	210			1021.39760	111	59.7	111	570.33	111	80.0	111	164.17	111	5.18	414		999	8.105	300		999	13.214	210		440	11.9	13.8	HCEP-Van	-0.907413	-0.857838		
7/16/2022 8:30:00 AM	0.646	111	13.197	111	28.715	111	127.0	11.13	111	6.59	111	1.43	111	8.96	320	0.173	210			1021.49384	111	59.9	111	582.74	111	79.4	111	163.49	111	5.21	414		999	8.048	300		999	13.260	210		440	11.8	13.8	HCEP-Van	-0.910627	-0.861111		
7/16/2022 8:45:00 AM	0.642	111	13.402	111	28.684	111	126.7	11.08	111	8.32	111	3.66	111	8.99	320	0.191	210			1021.43107	111	60.2	111	642.70	111	77.5	111	157.08	111	5.22	414		999	8.096	300		999	13.314	210		440	12.1	13.6	HCEP-Van	-0.907847	-0.858291		
7/16/2022 9:00:00 AM	0.646	111	13.792	111	28.682	111	131.9	11.45	111	9.00	111	22.24	111	9.02	320	0.112	210			1021.35391	111	60.9	111	715.83	111	75.3	111	160.29	111	5.23	414		999	8.143	300		999	13.431	210		440	11.6	13.9	HCEP-Van	-0.905169	-0.855504		
7/16/2022 9:15:00 AM	0.638	111	13.424	111	28.665	111	135.7	11.85	111	11.11	111	11.35	111	9.01	320	0.184	210			1021.41236	111	60.9	111	742.80	111	75.3	111	160.62	111	5.26	414		999	8.145	300		999	13.472	210		440	11.6	13.5	HCEP-Van	-0.905053	-0.855411		
7/16/2022 9:30:00 AM	0.644	111	13.573	111	28.665	111	136.8	11.91	111	9.35	111	5.09	111	9.05	320	0.127	210			1021.38279	111	61.1	111	738.23	111	74.9	111	163.65	111	5.28	414		999	8.157	300		999	13.536	210		440	11.9	13.5	HCEP-Van	-0.904343	-0.854687		
7/16/2022 9:45:00 AM	0.632	111	13.662	111	28.663	111	137.3	11.94	111	7.28	111	1.95	111	9.01	320	0.162	210			1021.36444	111	60.9	111	768.15	111	75.0	111	164.13	111	5.30	414		999	8.157	300		999	13.572	210		440	11.6	13.5	HCEP-Van	-0.904300	-0.854642		
7/16/2022 10:00:00 AM	0.636	111	13.503	111	28.669	111	137.4	11.98	111	7.21	111	1.74	111	9.07	320	0.193	210			1021.40017	111	61.3	111	840.33	111	73.9	111	160.50	111	5.32	414		999	8.139	300		999	13.564	210		440	12.1	14.3	HCEP-Van	-0.905322	-0.855675		
7/16/2022 10:15:00 AM	0.634	111	13.603	111	28.662	111	137.1	11.93	111	6.85	111	1.85	111	9.03	320	0.121	210			1021.37544	111	61.5	111	814.50	111	73.5	111	161.88	111	5.35	414		999	8.145	300		999	13.608	210		440	11.7	13.6	HCEP-Van	-0.904978	-0.855326		
7/16/2022 10:30:00 AM	0.638	111	13.590	111	28.666	111	138.0	12.02	111	6.16	111	1.13	111	9.06	320	0.157	210			1021.38099	111	61.7	111	936.04	111	73.5	111	158.27	111	5.38	414		999	8.135	300		999	13.612	210		440	11.7	13.5	HCEP-Van	-0.905556	-0.855943		
7/16/2022 10:45:00 AM	0.634	111	13.555	111	28.652	111	138.4	12.06	111	5.95	111	6.82	111	9.03	320	0.131	210			1021.37651	111	62.2	111	968.57	111	70.8	111	161.99	111	5.42	414		999	8.112	300		999	13.627	210		440	11.6	13.5	HCEP-Van	-0.906849	-0.857193		
7/16/2022 11:00:00 AM	0.634	111	13.556	111	28.668	111	138.6	12.07	111	5.88	111	4.21	111	9.03	320	0.176	210			1021.38902	111	62.4	111	974.70	111	70.3	111	163.93	111	5.46	414		999	8.102	300		999	13.632	210		440	11.9	13.5	HCEP-Van	-0.907424	-0.857770		
7/16/2022 11:15:00 AM	0.637	111	13.676	111	28.674	111	138.8	12.06	111	5.15	111	14.37	111	9.02	320	0.257	210			1021.36984	111	62.6	111	1272.45	111	68.2	111	166.31	111	5.52	414		999	8.104	300		999	13.648	210		440	11.7	13.5	HCEP-Van	-0.907294	-0.857649		
7/16/2022 11:30:00 AM	0.635	111	13.801	111	28.674	111	138.4	12.00	111	5.86	111	1.93	111	9.05	320	0.157	210			1021.34570	111	62.9	111	1171.61	111	67.4	111	165.77	111	5.56	414		999	8.123	300		999	13.717	210		440	11.6	13.8	HCEP-Van	-0.906201	-0.856435		
7/16/2022 11:45:00 AM	0.635	111	13.903	111	28.677	111	138.7	12.00	111	4.41	111	1.55	111	9.04	320	0.151	210			1021.32802	111	63.1	111	1038.10	111	67.5	111	171.28	111	5.64	414		999	8.087	300		999	13.777	210		440	11.6	14.0	HCEP-Van	-0.908222	-0.858433		
7/16/2022 12:00:00 PM	0.634	111	14.024	111	28.670	111	139.8	12.06	111	5.52	111	9.31	111	9.03	320	0.174	210			1021.29875	111	63.8	111	1119.01	111	63.7	111	164.92	111	5.70	414		999	8.011	300		999	13.876	210		440	11.6	13.5	HCEP-Van	-0.912509	-0.862596		
7/16/2022 12:15:00 PM	0.632	111	13.709	111	28.673	111	139.4	12.11	111	8.03	111	1.43	111	9.00	320	0.143	210			1021.36306	111	63.8	111	1177.66	111	63.3	111	166.47	111	5.72	414		999	8.036	300		999	13.817	210		440	11.6	13.6	HCEP-Van	-0.911096	-0.861403		
7/16/2022 12:30:00 PM	0.630	111	13.711	111	28.676	111	140.5	12.20	111	5.86	111	2.32	111	9.04	320	0.176	210			1021.36492	111	64.0	111	1217.45	111	61.1	111	152.85	111	5.68	414		999	8.152	300		999	13.788	210		440	11.6	13.5	HCEP-Van	-0.904515	-0.854839		
7/16/2022 12:45:00 PM	0.634	111	13.699	111	28.659	111	141.8	12.32	111	6.86	111	5.84	111	9.02	320	0.181	210			1021.35396	111	63.8	111	1121.71	111	63.9	111	152.98	111	5.60	414		999	7.988	300		999	13.818	210		440	11.6	13.5	HCEP-Van	-0.913824	-0.864140		
7/16/2022 1:00:00 PM	0.646	111	13.762	111	28.679	111	143.3	12.43	111	5.79	111	2.71	111	9.04	320	0.300	210			1021.35767	111	64.2	111	1323.84	111	63.3	111	139.94	111	5.59	414		999	7.960	300		999	13.829	210		440	11.6	13.6	HCEP-Van	-0.915444	-0.865765		
7/16/2022 1:15:00 PM	0.654	111	13.638	111	28.677	111	143.4	12.47	111	7.68	111	2.93	111	9.06	320	0.153	210			1021.38018	111	64.9	111	878.62	111	63.5	111	131.35	111	5.56	414		999	8.158	300		999	13.805	210		440	11.7	13.7	HCEP-Van	-0.904162	-0.854479		
7/16/2022 1:30:00 PM	0.628	111	13.754	111	28.679	111	144.7	12.56	111	7.20	111	2.17	111	9.06	320	0.149	210			1021.35870	111	65.8	111	870.38	111	59.8	111	139.08	111	5.39	414		999	8.044	300		999	13.807	210		440	11.8	13.7	HCEP-Van	-0.910636	-0.861003		
7/16/2022 1:45:00 PM	0.650	111	13.712	111	28.680	111	145.7	12.65	111	6.68	111	2.04	111	9.05	320	0.157	210			1021.36828	111	61.8	111	1065.19	111	71.6	111	273.04	111	5.96	414		999	8.155	300		999	13.802	210		440	11.7	13.6	HCEP-Van	-0.904332	-0.854658		
7/16/2022 2:00:00 PM	0.615	111	13.293	111	28.767	111	141.9	12.41	111	5.82	111	3.95	111	9.02	320	0.246	210			1021.51622	111	60.0	111	1077.53	111	79.4	111	328.79	111	6.44	414		999	7.998	300		999	13.713	210		440	11.6	13.5	HCEP-Van	-0.913315	-0.863785		
7/16/2022 2:15:00 PM	0.630	111	13.220	111	28.775	111	127.3	11.16	111	5.62	111	5.86	111	9.07	320	0.211	210			1021.53607	111	60.8	111	1310.58	111	77.5	111	348.81	111	6.58	414		999	8.072	300		999	13.520	210		440	11.6	13.6	HCEP-Van	-0.909175	-0.859860		
7/16/2022 2:30:00 PM	0.661	111	13.651	111	28.714	111	130.4	11.35	111	5.75	111	0.85	111	9.04	320	0.204	210			1021.40588	111	59.9	111	989.17	111	78.3	111	322.17	111	6.54	414		999	8.117	300		999	13.502	210		440	11.8	13.5	HCEP-Van	-0.906595	-0.857194		
7/16/2022 2:45:00 PM	0.649	111	12.085	111	28.931	111	117.9	10.55	111	2.60	111	0.77	111	8.88	320	0.323	210			1021.86706	111	60.2	111	1020.22	111	76.7	111	333.20	111	6.53	414		999	7.825	300		999	13.144	210		440	11.7	13.5	HCEP-Van	-0.923309	-0.874411		
7/16/2022 3:00:00 PM	0.630	111	12.219	111	28.922	111	104.1	9.30	111	2.94	111	12.38	111	8.85	320	0.306	210			1021.83591	111	60.9	111	877.44	111	73.3	111	329.66	111	6.53	414		999	7.854	300		999	12.917	210		440	11.6	13.5	HCEP-Van	-0.921744	-0.873000		
