**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
4/23/2023 3:45:00 PM	0.418	210	8.366	210	29.777	210	88.6	8.58	210	0.97	210	0.39	210	7.95	210	0.333	210			1023.12493	210	50.9	210	258.56	210	65.2	210	181.77	210	8.20	210		999	7.632	300		999	8.405	210	8.881	330	13.8	14.0		-0.935403	-0.888189		
4/23/2023 4:00:00 PM	0.430	210	8.349	210	29.780	210	88.8	8.59	210	0.90	210	0.39	210	7.95	210	0.338	210			1023.12982	210	50.7	210	235.77	210	68.1	210	171.91	210	6.06	210		999	7.650	300		999	8.403	210	8.897	330	13.8	14.0		-0.934428	-0.887267		
4/23/2023 4:15:00 PM	0.426	210	8.380	210	29.773	210	88.6	8.57	210	0.98	210	0.38	210	7.95	210	0.339	210			1023.11957	210	50.3	210	191.33	210	69.9	210	180.26	210	5.86	210		999	7.667	300		999	8.433	210	8.915	330	13.8	14.0		-0.933445	-0.886239		
4/23/2023 4:30:00 PM	0.401	210	8.380	210	29.773	210	89.4	8.65	210	0.96	210	0.36	210	7.96	210	0.339	210			1023.11919	210	50.3	210	138.74	210	71.1	210	179.24	210	5.47	210		999	7.657	300		999	8.435	210	8.905	330	13.8	14.1		-0.934039	-0.886804		
4/23/2023 4:45:00 PM	0.470	210	8.373	210	29.773	210	89.4	8.65	210	1.00	210	0.35	210	7.96	210	0.339	210			1023.12176	210	50.1	210	107.24	210	72.2	210	184.41	210	4.50	210		999	7.654	300		999	8.434	210	8.902	330	13.8	13.5		-0.934184	-0.886969		
4/23/2023 5:00:00 PM	0.417	210	8.370	210	29.774	210	89.5	8.66	210	1.00	210	0.37	210	7.96	210	0.341	210			1023.12201	210	50.0	210	153.53	210	71.9	210	185.46	210	6.17	210		999	7.650	300		999	8.438	210	8.898	330	13.8	13.3		-0.934428	-0.887183		
4/23/2023 5:15:00 PM	0.405	210	8.354	210	29.778	210	89.1	8.63	210	1.10	210	0.38	210	7.95	210	0.338	210			1023.12699	210	50.1	210	129.78	210	72.0	210	186.82	210	5.03	210		999	7.641	300		999	8.427	210	8.889	330	13.8	14.0		-0.934937	-0.887701		
4/23/2023 5:30:00 PM	0.400	210	8.364	210	29.776	210	89.4	8.65	210	0.96	210	0.38	210	7.96	210	0.332	210			1023.12435	210	50.0	210	105.28	210	72.4	210	188.47	210	5.75	210		999	7.648	300		999	8.433	210	8.895	330	13.8	13.3		-0.934544	-0.887361		
4/23/2023 5:45:00 PM	0.396	210	8.343	210	29.780	210	89.2	8.64	210	0.95	210	0.38	210	7.96	210	0.338	210			1023.13052	210	49.8	210	54.43	210	74.0	210	195.80	210	6.62	210		999	7.662	300		999	8.427	210	8.910	330	13.8	13.1		-0.933723	-0.886532		
4/23/2023 6:00:00 PM	0.432	210	8.338	210	29.781	210	88.8	8.60	210	0.78	210	0.37	210	7.95	210	0.341	210			1023.13175	210	49.1	210	61.83	210	78.5	210	195.20	210	5.72	210		999	7.663	300		999	8.417	210	8.912	330	13.8	13.0		-0.933678	-0.886443		
4/23/2023 6:15:00 PM	0.422	210	8.340	210	29.781	210	88.8	8.60	210	0.96	210	0.37	210	7.95	210	0.346	210			1023.13130	210	48.7	210	63.69	210	79.7	210	185.57	210	4.96	210		999	7.650	300		999	8.415	210	8.898	330	13.8	13.0		-0.934437	-0.887196		
4/23/2023 6:30:00 PM	0.437	210	8.344	210	29.780	210	88.9	8.61	210	0.82	210	0.37	210	7.95	210	0.341	210			1023.13018	210	48.7	210	52.79	210	79.2	210	179.74	210	5.70	210		999	7.639	300		999	8.415	210	8.888	330	13.8	13.1		-0.935035	-0.887791		
4/23/2023 6:45:00 PM	0.409	210	8.347	210	29.765	210	89.2	8.64	210	0.90	210	0.36	210	7.95	210	0.334	210			1023.11827	210	48.7	210	8.94	210	79.3	210	178.44	210	4.96	210		999	7.639	300		999	8.419	210	8.886	330	13.8	13.0		-0.935055	-0.887839		
4/23/2023 7:00:00 PM	0.417	210	8.346	210	29.763	210	89.2	8.64	210	0.82	210	0.36	210	7.95	210	0.327	210			1023.11644	210	49.1	210	5.87	210	77.5	210	177.06	210	6.36	210		999	7.631	300		999	8.418	210	8.880	330	13.8	12.9		-0.935460	-0.888214		
4/23/2023 7:15:00 PM	0.394	210	8.350	210	29.763	210	89.3	8.65	210	0.89	210	0.36	210	7.96	210	0.332	210			1023.11613	210	49.2	210	1.29	210	76.8	210	182.35	210	7.49	210		999	7.634	300		999	8.420	210	8.881	330	13.8	12.9		-0.935337	-0.888146		
4/23/2023 7:30:00 PM	0.425	210	8.348	210	29.765	210	89.3	8.65	210	0.86	210	0.35	210	7.96	210	0.344	210			1023.11775	210	49.2	210	0.20	330	76.8	210	185.85	210	5.67	210		999	7.641	300		999	8.421	210	8.889	330	13.8	12.9		-0.934909	-0.887709		
4/23/2023 7:45:00 PM	0.453	210	8.352	210	29.766	210	89.3	8.65	210	0.94	210	0.36	210	7.95	210	0.340	210			1023.11871	210	48.9	210	0.17	330	79.2	210	176.99	210	5.09	210		999	7.650	300		999	8.422	210	8.898	330	13.8	12.9		-0.934398	-0.887204		
4/23/2023 8:00:00 PM	0.440	210	8.351	210	29.767	210	88.8	8.59	210	0.87	210	0.35	210	7.95	210	0.339	210			1023.11859	210	48.7	210	0.17	330	80.2	210	169.75	210	5.11	210		999	7.647	300		999	8.421	210	8.896	330	13.8	12.8		-0.934577	-0.887326		
4/23/2023 8:15:00 PM	0.429	210	8.351	210	29.766	210	89.2	8.64	210	0.81	210	0.33	210	7.95	210	0.344	210			1023.11789	210	48.5	210	0.17	330	80.7	210	175.14	210	7.29	210		999	7.645	300		999	8.421	210	8.892	330	13.8	12.9		-0.934676	-0.887517		
4/23/2023 8:30:00 PM	0.395	210	8.356	210	29.769	210	88.6	8.58	210	0.94	210	0.36	210	7.95	210	0.347	210			1023.12017	210	48.3	210	0.17	330	83.0	210	163.54	210	6.29	210		999	7.653	300		999	8.425	210	8.900	330	13.8	12.8		-0.934230	-0.887085		
4/23/2023 8:45:00 PM	0.429	210	8.354	210	29.770	210	88.6	8.58	210	0.91	210	0.36	210	7.95	210	0.336	210			1023.12053	210	48.2	210	0.17	330	83.4	210	169.03	210	5.99	210		999	7.638	300		999	8.426	210	8.885	330	13.8	12.8		-0.935080	-0.887927		
4/23/2023 9:00:00 PM	0.432	210	8.354	210	29.769	210	88.4	8.55	210	0.81	210	0.35	210	7.95	210	0.346	210			1023.12051	210	47.8	210	0.17	330	84.5	210	162.26	210	5.91	210		999	7.628	300		999	8.425	210	8.876	330	13.8	12.8		-0.935655	-0.888435		
4/23/2023 9:15:00 PM	0.410	210	8.355	210	29.771	210	89.0	8.62	210	0.97	210	0.35	210	7.96	210	0.348	210			1023.12150	210	47.6	210	0.17	330	85.3	210	156.77	210	5.68	210		999	7.623	300		999	8.426	210	8.871	330	13.8	12.8		-0.935950	-0.888699		
4/23/2023 9:30:00 PM	0.410	210	8.349	210	29.765	210	89.3	8.65	210	0.86	210	0.35	210	7.96	210	0.351	210			1023.11778	210	47.4	210	0.17	330	86.0	210	163.32	210	4.74	210		999	7.613	300		999	8.421	210	8.861	330	13.8	12.8		-0.936475	-0.889253		
4/23/2023 9:45:00 PM	0.437	210	8.348	210	29.756	210	88.8	8.60	210	0.97	210	0.34	210	7.95	210	0.339	210			1023.11116	210	47.4	210	0.17	330	86.6	210	179.48	210	3.70	210		999	7.605	300		999	8.421	210	8.854	330	13.8	12.8		-0.936907	-0.889638		
4/23/2023 10:00:00 PM	0.434	210	8.345	210	29.715	210	89.4	8.66	210	0.87	210	0.33	210	7.96	210	0.345	210			1023.07885	210	47.3	210	0.17	330	87.0	210	182.13	210	3.00	210		999	7.585	300		999	8.418	210	8.833	330	13.8	12.8		-0.938075	-0.890764		
4/23/2023 10:15:00 PM	0.434	210	8.333	210	29.682	210	89.2	8.65	210	0.82	210	0.32	210	7.96	210	0.336	210			1023.05472	210	47.3	210	0.17	330	87.2	210	183.17	210	4.04	210		999	7.568	300		999	8.415	210	8.816	330	13.8	12.9		-0.938974	-0.891691		
4/23/2023 10:30:00 PM	0.416	210	8.350	210	29.773	210	89.3	8.64	210	1.00	210	0.39	210	7.96	210	0.351	210			1023.12378	210	47.4	210	0.17	330	87.2	210	176.11	210	4.92	210		999	7.568	300		999	8.424	210	8.818	330	13.8	12.8		-0.938986	-0.891677		
4/23/2023 10:45:00 PM	0.423	210	8.332	210	29.792	210	88.8	8.60	210	0.94	210	0.38	210	7.95	210	0.344	210			1023.14119	210	47.4	210	0.17	330	86.9	210	163.57	210	5.36	210		999	7.562	300		999	8.415	210	8.811	330	13.8	12.8		-0.939329	-0.892054		
4/23/2023 11:00:00 PM	0.416	210	8.446	210	29.756	210	90.0	8.70	210	1.42	210	0.36	210	7.97	210	0.335	210			1023.09664	210	47.6	210	0.17	330	85.8	210	161.70	210	5.61	210		999	7.559	300		999	8.459	210	8.807	330	13.8	12.8		-0.939496	-0.892206		
4/23/2023 11:15:00 PM	0.419	210	8.441	210	29.764	210	91.4	8.83	210	1.39	210	0.34	210	7.97	210	0.331	210			1023.10398	210	47.6	210	0.17	330	85.3	210	166.26	210	6.39	210		999	7.577	300		999	8.497	210	8.824	330	13.8	12.8		-0.938490	-0.891232		
4/23/2023 11:30:00 PM	0.447	210	8.410	210	29.778	210	90.9	8.79	210	1.32	210	0.35	210	7.97	210	0.341	210			1023.11988	210	47.4	210	0.17	330	82.0	210	184.92	210	6.35	210		999	7.595	300		999	8.479	210	8.843	330	13.8	12.8		-0.937469	-0.890206		
4/23/2023 11:45:00 PM	0.440	210	8.473	210	29.748	210	91.6	8.85	210	1.55	210	0.33	210	7.98	210	0.337	210			1023.08647	210	47.4	210	0.17	330	79.9	210	192.71	210	7.04	210		999	7.591	300		999	8.499	210	8.838	330	13.8	12.8		-0.937713	-0.890459		
4/24/2023 12:00:00 AM	0.432	210	8.490	210	29.742	210	92.9	8.97	210	1.65	210	0.34	210	7.99	210	0.328	210			1023.07989	210	47.4	210	0.17	330	79.9	210	179.77	210	6.67	210		999	7.600	300		999	8.546	210	8.846	330	13.8	12.8		-0.937173	-0.889943		
4/24/2023 12:15:00 AM	0.469	210	8.471	210	29.750	210	92.6	8.94	210	1.61	210	0.33	210	7.98	210	0.340	210			1023.08921	210	47.3	210	0.17	330	80.4	210	183.75	210	7.40	210		999	7.596	300		999	8.538	210	8.843	330	13.8	12.7		-0.937388	-0.890164		
4/24/2023 12:30:00 AM	0.447	210	8.454	210	29.754	210	92.6	8.94	210	1.50	210	0.34	210	7.98	210	0.340	210			1023.09522	210	47.1	210	0.17	330	80.4	210	182.16	210	8.48	210		999	7.608	300		999	8.541	210	8.854	330	13.8	12.8		-0.936736	-0.889508		
4/24/2023 12:45:00 AM	0.428	210	8.430	210	29.764	210	91.8	8.87	210	1.40	210	0.34	210	7.98	210	0.335	210			1023.10563	210	47.3	210	0.17	330	81.2	210	176.99	210	6.79	210		999	7.605	300		999	8.516	210	8.853	330	13.8	12.7		-0.936899	-0.889626		
4/24/2023 1:00:00 AM	0.444	210	8.437	210	29.763	210	91.7	8.86	210	1.41	210	0.33	210	7.98	210	0.330	210			1023.10491	210	47.4	210	0.17	330	81.7	210	171.54	210	6.99	210		999	7.590	300		999	8.517	210	8.838	330	13.8	12.8		-0.937730	-0.890438		
4/24/2023 1:15:00 AM	0.440	210	8.413	210	29.769	210	91.4	8.84	210	1.33	210	0.33	210	7.97	210	0.338	210			1023.11221	210	47.4	210	0.17	330	81.6	210	168.18	210	7.31	210		999	7.567	300		999	8.503	210	8.815	330	13.8	12.8		-0.939012	-0.891756		
4/24/2023 1:30:00 AM	0.440	210	8.399	210	29.772	210	91.0	8.80	210	1.28	210	0.36	210	7.97	210	0.336	210			1023.11612	210	47.6	210	0.17	330	81.8	210	166.17	210	7.24	210		999	7.553	300		999	8.485	210	8.801	330	13.8	12.7		-0.939811	-0.892541		
4/24/2023 1:45:00 AM	0.448	210	8.458	210	29.753	210	92.1	8.89	210	1.54	210	0.33	210	7.98	210	0.327	210			1023.09399	210	47.4	210	0.17	330	81.9	210	176.85	210	6.52	210		999	7.551	300		999	8.517	210	8.797	330	13.8	12.7		-0.939948	-0.892718		
4/24/2023 2:00:00 AM	0.433	210	8.464	210	29.752	210	92.4	8.93	210	1.65	210	0.35	210	7.98	210	0.337	210			1023.09146	210	47.4	210	0.17	330	81.7	210	178.86	210	6.07	210		999	7.568	300		999	8.512	210	8.815	330	13.8	12.7		-0.939000	-0.891723		
4/24/2023 2:15:00 AM	0.435	210	8.438	210	29.761	210	91.4	8.83	210	1.44	210	0.34	210	7.98	210	0.337	210			1023.10206	210	47.3	210	0.17	330	80.6	210	196.28	210	5.81	210		999	7.564	300		999	8.518	210	8.812	330	13.8	12.7		-0.939175	-0.891900		
4/24/2023 2:30:00 AM	0.443	210	8.465	210	29.756	210	91.9	8.87	210	1.68	210	0.33	210	7.98	210	0.339	210			1023.09515	210	47.4	210	0.17	330	80.7	210	178.46	210	4.98	210		999	7.576	300		999	8.520	210	8.824	330	13.8	12.7		-0.938512	-0.891225		
4/24/2023 2:45:00 AM	0.449	210	8.483	210	29.749	210	92.8	8.95	210	1.89	210	0.33	210	7.99	210	0.339	210			1023.08713	210	47.3	210	0.17	330	80.7	210	191.39	210	3.89	210		999	7.588	300		999	8.539	210	8.835	330	13.8	12.7		-0.937868	-0.890583		
4/24/2023 3:00:00 AM	0.437	210	8.477	210	29.749	210	92.4	8.92	210	1.81	210	0.34	210	7.98	210	0.333	210			1023.08693	210	47.4	210	0.17	330	80.6	210	198.83	210	2.73	210		999	7.579	300		999	8.541	210	8.827	330	13.8	12.7		-0.938359	-0.891048		
4/24/2023 3:15:00 AM	0.447	210	8.474	210	29.747	210	92.9	8.97	210	1.77	210	0.31	210	7.98	210	0.333	210			1023.08689	210	47.4	210	0.17	330	80.7	210	204.19	210	3.47	210		999	7.573	300		999	8.544	210	8.821	330	13.8	12.7		-0.938669	-0.891376		
4/24/2023 3:30:00 AM	0.449	210	8.437	210	29.758	210	91.8	8.87	210	1.47	210	0.35	210	7.98	210	0.338	210			1023.10059	210	47.3	210	0.17	330	80.9	210	196.37	210	3.37	210		999	7.552	300		999	8.526	210	8.800	330	13.8	12.7		-0.939864	-0.892580		
4/24/2023 3:45:00 AM	0.449	210	8.435	210	29.760	210	91.8	8.87	210	1.62	210	0.33	210	7.98	210	0.334	210			1023.10233	210	47.3	210	0.17	330	80.8	210	183.13	210	4.30	210		999	7.517	300		999	8.517	210	8.765	330	13.8	12.6		-0.941832	-0.894520		
4/24/2023 4:00:00 AM	0.450	210	8.418	210	29.761	210	91.2	8.81	210	1.37	210	0.34	210	7.97	210	0.340	210			1023.10608	210	47.3	210	0.17	330	80.1	210	188.30	210	3.92	210		999	7.482	300		999	8.508	210	8.731	330	13.8	12.6		-0.943786	-0.896451		
4/24/2023 4:15:00 AM	0.451	210	8.383	210	29.763	210	90.9	8.79	210	1.22	210	0.33	210	7.96	210	0.337	210			1023.11265	210	47.3	210	0.17	330	80.9	210	203.61	210	3.80	210		999	7.448	300		999	8.491	210	8.697	330	13.8	12.6		-0.945689	-0.898366		
4/24/2023 4:30:00 AM	0.440	210	8.365	210	29.761	210	89.6	8.67	210	0.89	210	0.32	210	7.96	210	0.342	210			1023.11190	210	47.3	210	0.17	330	80.9	210	187.22	210	2.89	210		999	7.417	300		999	8.464	210	8.666	330	13.8	12.6		-0.947451	-0.900111		
4/24/2023 4:45:00 AM	0.472	210	8.360	210	29.763	210	89.3	8.65	210	1.12	210	0.33	210	7.96	210	0.337	210			1023.11584	210	47.3	210	0.47	330	81.0	210	207.09	210	2.80	210		999	7.412	300		999	8.447	210	8.659	330	13.8	12.7		-0.947732	-0.900493		
4/24/2023 5:00:00 AM	0.448	210	8.359	210	29.764	210	88.7	8.58	210	1.08	210	0.33	210	7.95	210	0.335	210			1023.11645	210	47.1	210	3.19	210	80.8	210	214.60	210	2.59	210		999	7.427	300		999	8.443	210	8.675	330	13.8	12.6		-0.946876	-0.899614		
4/24/2023 5:15:00 AM	0.452	210	8.362	210	29.763	210	88.9	8.61	210	1.13	210	0.34	210	7.95	210	0.331	210			1023.11533	210	46.9	210	9.40	210	80.2	210	234.41	210	3.40	210		999	7.453	300		999	8.439	210	8.702	330	13.8	12.6		-0.945406	-0.898120		
4/24/2023 5:30:00 AM	0.460	210	8.371	210	29.764	210	89.1	8.62	210	1.13	210	0.32	210	7.95	210	0.332	210			1023.11475	210	47.1	210	18.68	210	80.3	210	207.90	210	2.30	210		999	7.487	300		999	8.443	210	8.735	330	13.8	12.7		-0.943501	-0.896244		
4/24/2023 5:45:00 AM	0.459	210	8.370	210	29.764	210	89.8	8.69	210	1.05	210	0.33	210	7.96	210	0.340	210			1023.11455	210	46.9	210	44.02	210	80.5	210	214.13	210	2.89	210		999	7.490	300		999	8.443	210	8.738	330	13.8	12.6		-0.943349	-0.896104		
4/24/2023 6:00:00 AM	0.463	210	8.365	210	29.763	210	89.6	8.67	210	0.97	210	0.32	210	7.95	210	0.341	210			1023.11512	210	46.7	210	73.11	210	79.5	210	199.27	210	2.74	210		999	7.517	300		999	8.441	210	8.766	330	13.8	12.7		-0.941826	-0.894562		
4/24/2023 6:15:00 AM	0.472	210	8.365	210	29.763	210	89.8	8.69	210	1.03	210	0.32	210	7.96	210	0.333	210			1023.11505	210	46.7	210	110.04	210	80.4	210	197.21	210	3.63	210		999	7.504	300		999	8.438	210	8.752	330	13.8	12.7		-0.942561	-0.895346		
4/24/2023 6:30:00 AM	0.457	210	8.364	210	29.763	210	89.3	8.64	210	1.00	210	0.34	210	7.96	210	0.347	210			1023.11521	210	46.7	210	99.57	210	79.8	210	185.13	210	4.39	210		999	7.508	300		999	8.435	210	8.756	330	13.8	12.8		-0.942373	-0.895103		
4/24/2023 6:45:00 AM	0.475	210	8.363	210	29.763	210	89.4	8.65	210	0.98	210	0.32	210	7.95	210	0.343	210			1023.11492	210	46.9	210	78.60	210	80.4	210	206.70	210	3.50	210		999	7.509	300		999	8.437	210	8.758	330	13.8	12.8		-0.942318	-0.894998		
4/24/2023 7:00:00 AM	0.475	210	8.358	210	29.765	210	89.6	8.67	210	0.96	210	0.33	210	7.96	210	0.340	210			1023.11731	210	46.5	210	88.40	210	80.1	210	212.95	210	3.39	210		999	7.525	300		999	8.432	210	8.774	330	13.8	12.8		-0.941418	-0.894123		
4/24/2023 7:15:00 AM	0.461	210	8.367	210	29.767	210	89.4	8.65	210	0.96	210	0.33	210	7.95	210	0.338	210			1023.11762	210	46.4	210	221.85	210	79.7	210	197.24	210	2.93	210		999	7.513	300		999	8.435	210	8.762	330	13.8	12.8		-0.942083	-0.894771		
4/24/2023 7:30:00 AM	0.500	210	8.370	210	29.768	210	89.6	8.67	210	0.93	210	0.33	210	7.96	210	0.346	210			1023.11792	210	46.5	210	204.23	210	79.1	210	188.95	210	3.17	210		999	7.521	300		999	8.439	210	8.771	330	13.8	12.8		-0.941605	-0.894300		
4/24/2023 7:45:00 AM	0.483	210	8.366	210	29.765	210	89.4	8.65	210	0.93	210	0.33	210	7.95	210	0.339	210			1023.11636	210	46.5	210	291.78	210	78.7	210	205.69	210	3.78	210		999	7.532	300		999	8.438	210	8.781	330	13.8	12.9		-0.940988	-0.893719		
4/24/2023 8:00:00 AM	0.490	210	8.379	210	29.767	210	89.6	8.67	210	0.94	210	0.33	210	7.96	210	0.334	210			1023.11571	210	46.5	210	228.59	210	78.6	210	210.95	210	3.74	210		999	7.532	300		999	8.444	210	8.781	330	13.8	13.0		-0.940998	-0.893701		
4/24/2023 8:15:00 AM	0.509	210	8.380	210	29.767	210	89.8	8.69	210	0.76	210	0.31	210	7.96	210	0.337	210			1023.11582	210	46.7	210	398.35	210	78.2	210	209.94	210	1.02	210		999	7.516	300		999	8.447	210	8.766	330	13.8	13.2		-0.941879	-0.894533		
4/24/2023 8:30:00 AM	0.494	210	8.401	210	29.767	210	89.9	8.70	210	0.78	210	0.33	210	7.96	210	0.330	210			1023.11299	210	46.5	210	456.49	210	78.5	210	257.25	210	1.39	210		999	7.497	300		999	8.456	210	8.747	330	13.8	13.4		-0.942932	-0.895597		
4/24/2023 8:45:00 AM	0.496	210	8.401	210	29.766	210	90.5	8.75	210	0.77	210	0.31	210	7.96	210	0.332	210			1023.11179	210	46.7	210	435.66	210	78.3	210	261.16	210	1.04	210		999	7.489	300		999	8.466	210	8.738	330	13.8	13.5		-0.943407	-0.896105		
4/24/2023 9:00:00 AM	0.501	210	8.439	210	29.766	210	90.4	8.73	210	0.60	210	0.29	210	7.96	210	0.346	210			1023.10695	210	47.1	210	616.09	210	78.0	210	66.75	210	0.00	210		999	7.476	300		999	8.486	210	8.725	330	13.8	13.6		-0.944124	-0.896772		
4/24/2023 9:15:00 AM	0.509	210	8.487	210	29.766	210	90.3	8.72	210	0.55	210	0.32	210	7.96	210	0.338	210			1023.09976	210	48.3	210	710.22	210	75.0	210	43.29	210	0.01	210		999	7.466	300		999	8.511	210	8.715	330	13.8	14.0		-0.944676	-0.897328		
4/24/2023 9:30:00 AM	0.507	210	8.525	210	29.769	210	90.3	8.71	210	0.46	210	0.29	210	7.96	210	0.348	210			1023.09642	210	48.7	210	783.02	210	72.7	210	212.67	210	0.03	210		999	7.475	300		999	8.537	210	8.725	330	13.8	14.5		-0.944171	-0.896779		
4/24/2023 9:45:00 AM	0.508	210	8.782	210	29.784	210	90.4	8.67	210	0.50	210	0.26	210	7.96	210	0.334	210			1023.07080	210	48.5	210	454.81	210	71.7	210	112.93	210	0.28	210		999	7.485	300		999	8.582	210	8.735	330	13.8	14.1		-0.943618	-0.896182		
4/24/2023 10:00:00 AM	0.524	210	8.846	210	29.761	210	91.9	8.80	210	0.56	210	0.26	210	7.98	210	0.342	210			1023.04354	210	49.1	210	1207.38	210	70.3	210	9.37	210	0.00	210		999	7.495	300		999	8.735	210	8.743	330	13.8	14.4		-0.943014	-0.895526		
4/24/2023 10:15:00 AM	0.507	210	9.022	210	29.777	210	93.4	8.91	210	0.44	210	0.23	210	7.98	210	0.331	210			1023.03025	210	48.3	210	1473.86	210	70.1	210	332.96	210	0.24	210		999	7.538	300		999	8.818	210	8.786	330	13.8	14.4		-0.940600	-0.893087		
4/24/2023 10:30:00 AM	0.512	210	9.286	210	29.763	210	95.2	9.03	210	0.38	210	0.23	210	7.99	210	0.339	210			1022.97915	210	48.0	210	1516.57	210	69.8	210	323.94	210	0.79	210		999	7.545	300		999	8.902	210	8.792	330	13.8	14.4		-0.940163	-0.892668		
4/24/2023 10:45:00 AM	0.517	210	8.829	210	29.683	210	95.3	9.13	210	0.63	210	0.34	210	8.00	210	0.329	210			1022.98526	210	49.2	210	1596.96	210	72.0	210	326.95	210	0.00	210		999	7.532	300		999	9.031	210	8.776	330	13.8	14.3		-0.940855	-0.893336		
4/24/2023 11:00:00 AM	0.516	210	8.831	210	29.717	210	95.6	9.15	210	1.04	210	0.80	210	8.00	210	0.318	210			1023.01175	210	49.8	210	1633.72	210	69.2	210	215.27	210	0.77	210		999	7.521	300		999	8.862	210	8.767	330	13.8	14.3		-0.941502	-0.894053		
